Unnamed: 0,atletas.entrou_em_campo,atletas.nome,atletas.slug,atletas.preco_num,atletas.minimo_para_valorizar,atletas.atleta_id,atletas.variacao_num,atletas.pontos_num,atletas.rodada_id,atletas.apelido,atletas.posicao_id,atletas.clube_id,atletas.media_num,atletas.status_id,atletas.jogos_num,atletas.clube.id.full.name,atletas.apelido_abreviado,DS,FC,FD,FF,FS,I,A,CA,SG,DE,GS,CV,PP,V,FT,G,PC,DP,PS,GC,aproveitamento_visitante,aproveitamento_mandante,local,partida_data,placar_oficial_visitante,placar_oficial_mandante,partida_id,clube_visitante_posicao,clube_visitante_id,clube_casa_posicao,clube_casa_id,timestamp,campeonato_id,valida,mandante
187,False,Jonathan Calleri,calleri,5.39,,89840,0.0,0.0,3,Calleri,5,276,-3.0,7,2,SAO,Calleri,,2.0,,2.0,,,,,,,,1.0,1.0,,,,,,,,73.33,26.67,Morumbis,2025-04-13 17:30:00,1,1,333900,2,283,14,276,1744576200,26,True,True
188,True,Franco Cristaldo,cristaldo,9.29,,89846,0.66,6.0,3,Cristaldo,4,284,3.4,7,2,GRE,Cristaldo,2.0,,1.0,2.0,2.0,,,,,,,,,,,,,,,,73.33,53.33,Arena do Grêmio,2025-04-13 17:30:00,2,0,333903,1,262,11,284,1744576200,26,True,True
189,True,Douglas Moreira Fagundes,dodi,4.66,,89883,0.66,3.2,3,Dodi,4,284,3.2,6,1,GRE,Dodi,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,73.33,53.33,Arena do Grêmio,2025-04-13 17:30:00,2,0,333903,1,262,11,284,1744576200,26,True,True
190,False,Bruno de Jesus Pacheco,bruno-pacheco,7.57,,90061,0.0,0.0,3,Bruno Pacheco,2,356,2.5,7,1,FOR,B. Pacheco,1.0,,,,2.0,,,,,,,,,,,,,,,,20.0,20.0,Castelão (CE),2025-04-13 20:00:00,0,0,333905,17,285,18,356,1744585200,26,True,True
193,False,David Correa da Fonseca,david,6.0,,90309,0.0,0.0,3,David,5,267,0.0,5,0,VAS,David,,,,,,,,,,,,,,,,,,,,,6.67,46.67,São Januário,2025-04-12 21:00:00,1,3,333898,20,292,13,267,1744502400,26,True,True
194,False,Júlio César de Rezende Miranda,rezende,3.0,,90449,0.0,0.0,3,Rezende,4,265,0.0,6,0,BAH,Rezende,,,,,,,,,,,,,,,,,,,,,66.67,66.67,Casa de Apostas Arena Fonte Nova,2025-04-13 16:00:00,1,1,333904,9,2305,5,265,1744570800,26,True,True
195,False,Caique de Jesus Gonçalves,caique,4.0,,90588,0.0,0.0,3,Caíque,4,286,0.0,6,0,JUV,Caíque,,,,,,,,,,,,,,,,,,,,,46.67,6.67,Alfredo Jaconi,2025-04-12 16:00:00,1,2,333906,12,354,19,286,1744484400,26,True,True
200,True,Ronaldo de Oliveira Strada,ronaldo,4.35,,91101,-0.09,1.6,3,Ronaldo,1,265,2.47,7,3,BAH,Ronaldo,,,,,2.0,,,,,8.0,4.0,,,,,,,,,,66.67,66.67,Casa de Apostas Arena Fonte Nova,2025-04-13 16:00:00,1,1,333904,9,2305,5,265,1744570800,26,True,True
204,False,Rodrigo Eduardo da Silva,rodrigo-sam,4.0,,91509,0.0,0.0,3,Rodrigo Sam,3,286,0.0,5,0,JUV,R. Sam,,,,,,,,,,,,,,,,,,,,,46.67,6.67,Alfredo Jaconi,2025-04-12 16:00:00,1,2,333906,12,354,19,286,1744484400,26,True,True
205,False,Robert Abel Arboleda Escobar,arboleda,8.99,,91573,0.0,0.0,3,Arboleda,3,276,6.05,2,2,SAO,Arboleda,1.0,1.0,,,2.0,1.0,,,2.0,,,,,,,,,,,,73.33,26.67,Morumbis,2025-04-13 17:30:00,1,1,333900,2,283,14,276,1744576200,26,True,True
206,True,Ronielson da Silva Barbosa,rony,13.69,,91607,0.2,6.9,3,Rony,5,282,8.33,7,3,CAM,Rony,5.0,5.0,5.0,4.0,4.0,2.0,,,,,,,,,,1.0,,,,,20.0,60.0,Mineirão,2025-04-13 20:30:00,2,2,333902,16,287,7,282,1744587000,26,True,True
207,False,Carlos Eduardo de Souza Vieira,dudu-vieira,3.0,,91627,0.0,0.0,3,Dudu Vieira,4,286,0.0,6,0,JUV,D. Vieira,,,,,,,,,,,,,,,,,,,,,46.67,6.67,Alfredo Jaconi,2025-04-12 16:00:00,1,2,333906,12,354,19,286,1744484400,26,True,True
209,False,Marlon Rodrigues Xavier,marlon,5.84,,91706,0.0,0.0,3,Marlon,2,284,0.0,6,1,GRE,Marlon,,,,,,,,,,,,,,,,,,,,,73.33,53.33,Arena do Grêmio,2025-04-13 17:30:00,2,0,333903,1,262,11,284,1744576200,26,True,True
210,True,David de Duarte Macedo,david-duarte,4.18,,91772,-0.66,-0.1,3,David Duarte,3,265,2.05,7,2,BAH,D. Duarte,3.0,1.0,,,,1.0,,,,,,,,,,,,,,,66.67,66.67,Casa de Apostas Arena Fonte Nova,2025-04-13 16:00:00,1,1,333904,9,2305,5,265,1744570800,26,True,True
213,True,Cristian David Pavón,pavon,5.88,,91908,0.95,6.0,3,Pavón,5,284,2.0,7,3,GRE,Pavón,2.0,1.0,1.0,2.0,3.0,,,1.0,,,,,,,,,,,,,73.33,53.33,Arena do Grêmio,2025-04-13 17:30:00,2,0,333903,1,262,11,284,1744576200,26,True,True
215,True,Giovanny Bariani Marques,giovanny,4.73,,92085,2.05,8.5,3,Giovanny,5,286,4.5,7,2,JUV,Giovanny,1.0,,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,46.67,6.67,Alfredo Jaconi,2025-04-12 16:00:00,1,2,333906,12,354,19,286,1744484400,26,True,True
216,False,Lyanco Evangelista Silveira Neves Vojnovic,lyanco,6.9,,92087,0.0,0.0,3,Lyanco,3,282,3.55,7,2,CAM,Lyanco,3.0,3.0,1.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,20.0,60.0,Mineirão,2025-04-13 20:30:00,2,2,333902,16,287,7,282,1744587000,26,True,True
218,True,Rodrigo Ely,rodrigo-ely,4.75,,92237,-0.58,0.0,3,Rodrigo Ely,3,284,0.6,5,2,GRE,R. Ely,1.0,1.0,,,,,,,,,,,,,,,,,,,73.33,53.33,Arena do Grêmio,2025-04-13 17:30:00,2,0,333903,1,262,11,284,1744576200,26,True,True
221,True,Deyverson Brum Silva Acosta,deyverson,5.43,,92708,-0.68,0.9,3,Deyverson,5,356,1.77,6,3,FOR,Deyverson,2.0,4.0,1.0,1.0,5.0,,,1.0,,,,,,,,,,,,,20.0,20.0,Castelão (CE),2025-04-13 20:00:00,0,0,333905,17,285,18,356,1744585200,26,True,True
222,False,Bruno Rafael Rodrigues do Nascimento,bruno-rodrigues,6.0,,92811,0.0,0.0,3,Bruno Rodrigues,5,275,0.0,6,0,PAL,B. Rodrigues,,,,,,,,,,,,,,,,,,,,,40.0,60.0,Arena Barueri,2025-04-12 18:30:00,0,2,333899,10,264,4,275,1744493400,26,True,True
229,True,Paulo Henrique de Oliveira Alves,paulo-henrique,13.0,,93716,2.33,13.3,3,Paulo Henrique,2,267,13.7,6,2,VAS,P. Henrique,18.0,3.0,,1.0,1.0,,,,,,,,,,,,,,,,6.67,46.67,São Januário,2025-04-12 21:00:00,1,3,333898,20,292,13,267,1744502400,26,True,True
232,False,Marcos Venicius Santos Miranda - Vinícius,marcao,5.54,,93879,0.0,0.0,3,Marcão,1,286,7.35,6,2,JUV,Marcão,,,,,,,,,1.0,9.0,2.0,,,,,,,,,,46.67,6.67,Alfredo Jaconi,2025-04-12 16:00:00,1,2,333906,12,354,19,286,1744484400,26,True,True
233,True,Cleiton Schwengber,cleiton,6.72,,93882,1.42,7.9,3,Cleiton,1,280,3.9,7,3,RBB,Cleiton,,,,,,,,1.0,1.0,9.0,4.0,,,,,,,,,,73.33,46.67,Nabi Abi Chedid,2025-04-12 16:00:00,0,1,333901,8,263,3,280,1744484400,26,True,True
234,False,Breno Henrique Vasconcelos Lopes,breno-lopes,6.0,,93988,0.0,0.0,3,Breno Lopes,5,356,0.0,5,0,FOR,B. Lopes,,,,,,,,,,,,,,,,,,,,,20.0,20.0,Castelão (CE),2025-04-13 20:00:00,0,0,333905,17,285,18,356,1744585200,26,True,True
236,False,Matheus Fernandes Siqueira,matheus-fernandes,5.05,,94067,0.0,0.0,3,Matheus Fernandes,4,280,1.5,6,2,RBB,M. Fernandes,3.0,5.0,,,2.0,,,1.0,,,,,,,,,,,,,73.33,46.67,Nabi Abi Chedid,2025-04-12 16:00:00,0,1,333901,8,263,3,280,1744484400,26,True,True
240,True,Matheus Barcelos da Silva,matheus-babi,5.21,,94444,1.91,8.2,3,Matheus Babi,5,286,4.05,6,2,JUV,M. Babi,,1.0,,,1.0,1.0,,,,,,,,,,1.0,,,,,46.67,6.67,Alfredo Jaconi,2025-04-12 16:00:00,1,2,333906,12,354,19,286,1744484400,26,True,True
241,False,Raphael Cavalcante Veiga,raphael-veiga,17.12,,94509,0.0,0.0,3,Raphael Veiga,4,275,4.15,5,2,PAL,R. Veiga,2.0,3.0,2.0,1.0,4.0,,,,,,,,,,,,,,1.0,,40.0,60.0,Arena Barueri,2025-04-12 18:30:00,0,2,333899,10,264,4,275,1744493400,26,True,True
242,False,Lucas da Cruz Oliveira,lucas-oliveira,4.0,,94514,0.0,0.0,3,Lucas Oliveira,3,267,0.0,6,0,VAS,L. Oliveira,,,,,,,,,,,,,,,,,,,,,6.67,46.67,São Januário,2025-04-12 21:00:00,1,3,333898,20,292,13,267,1744502400,26,True,True
244,True,Luis Antônio da Rocha Júnior,juninho-capixaba,9.57,,94968,1.42,10.4,3,Juninho Capixaba,2,280,9.07,7,3,RBB,J. Capixaba,11.0,5.0,2.0,3.0,5.0,1.0,,,1.0,,,,,,,,,,,,73.33,46.67,Nabi Abi Chedid,2025-04-12 16:00:00,0,1,333901,8,263,3,280,1744484400,26,True,True
246,True,Gabriel Pereira Taliari,gabriel-taliari,9.0,,95131,-0.94,-0.1,3,Gabriel Taliari,5,286,8.43,7,3,JUV,G. Taliari,2.0,6.0,1.0,2.0,5.0,2.0,,,,,,,,,1.0,2.0,,,,,46.67,6.67,Alfredo Jaconi,2025-04-12 16:00:00,1,2,333906,12,354,19,286,1744484400,26,True,True
248,True,Daniel Eduardo Giraldo Cárdenas,giraldo,2.98,,95354,-0.23,0.5,3,Giraldo,4,286,0.63,6,3,JUV,Giraldo,1.0,3.0,,1.0,3.0,,,1.0,,,,,,,,,,,,,46.67,6.67,Alfredo Jaconi,2025-04-12 16:00:00,1,2,333906,12,354,19,286,1744484400,26,True,True
251,False,Igor Vinícius de Souza,igor-vinicius,8.07,,95466,0.0,0.0,3,Igor Vinícius,2,276,6.7,6,1,SAO,I. Vinícius,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,73.33,26.67,Morumbis,2025-04-13 17:30:00,1,1,333900,2,283,14,276,1744576200,26,True,True
254,False,Daniel Cerântula Fuzato,daniel-fuzato,3.0,,95936,0.0,0.0,3,Daniel Fuzato,1,267,0.0,6,0,VAS,D. Fuzato,,,,,,,,,,,,,,,,,,,,,6.67,46.67,São Januário,2025-04-12 21:00:00,1,3,333898,20,292,13,267,1744502400,26,True,True
255,True,Vinicius Moreira de Lima,lima,6.88,,96340,-0.27,3.7,3,Lima,4,266,4.83,2,3,FLU,Lima,1.0,1.0,1.0,2.0,5.0,,,,,,,,,,,1.0,,,,,46.67,66.67,Maracanã,2025-04-13 19:30:00,0,1,333897,15,277,6,266,1744583400,26,True,True
259,False,Renzo Saravia,saravia,6.39,,96725,0.0,0.0,3,Saravia,2,282,6.2,6,1,CAM,Saravia,,2.0,,1.0,2.0,,,,1.0,,,,,,,,,,,,20.0,60.0,Mineirão,2025-04-13 20:30:00,2,2,333902,16,287,7,282,1744587000,26,True,True
261,True,Mathías Adalberto Villasanti Rolón,villasanti,12.13,,97145,0.25,7.1,3,Villasanti,4,284,4.83,7,3,GRE,Villasanti,10.0,6.0,,1.0,1.0,,,,,,,,,,,,,,,,73.33,53.33,Arena do Grêmio,2025-04-13 17:30:00,2,0,333903,1,262,11,284,1744576200,26,True,True
263,True,Rogério Mücke Ceni,rogerio-ceni,8.19,,97341,-0.21,3.75,3,Rogério Ceni,6,265,4.61,7,3,BAH,R. Ceni,,,,,,,,,,,,,,,,,,,,,66.67,66.67,Casa de Apostas Arena Fonte Nova,2025-04-13 16:00:00,1,1,333904,9,2305,5,265,1744570800,26,True,True
269,False,Murilo Cerqueira Paim,murilo,7.71,,97653,0.0,0.0,3,Murilo,3,275,1.15,5,2,PAL,Murilo,,4.0,,,1.0,,,2.0,1.0,,,,,,,,,,,,40.0,60.0,Arena Barueri,2025-04-12 18:30:00,0,2,333899,10,264,4,275,1744493400,26,True,True
272,False,Iago Amaral Borduchi,iago,3.57,,97868,0.0,0.0,3,Iago,2,265,0.1,5,2,BAH,Iago,,1.0,,,1.0,,,,,,,,,,,,,,,,66.67,66.67,Casa de Apostas Arena Fonte Nova,2025-04-13 16:00:00,1,1,333904,9,2305,5,265,1744570800,26,True,True
275,True,Erick Luis Conrado de Carvalho,erick,10.4,,98022,-1.95,1.5,3,Erick,4,265,7.1,6,3,BAH,Erick,7.0,6.0,,2.0,2.0,,,1.0,,,,,,,1.0,1.0,,,,,66.67,66.67,Casa de Apostas Arena Fonte Nova,2025-04-13 16:00:00,1,1,333904,9,2305,5,265,1744570800,26,True,True
280,True,Victor Hugo Soares dos Santos,kanu,4.58,,98484,-0.16,1.5,3,Kanu,3,265,2.85,6,2,BAH,Kanu,4.0,1.0,,,,,,,,,,,,,,,,,,,66.67,66.67,Casa de Apostas Arena Fonte Nova,2025-04-13 16:00:00,1,1,333904,9,2305,5,265,1744570800,26,True,True
281,True,Jean Lucas de Souza Oliveira,jean-lucas,6.27,,98517,0.85,5.3,3,Jean Lucas,4,265,3.17,7,3,BAH,J. Lucas,5.0,3.0,,3.0,3.0,,,1.0,,,,,,,,,,,,,66.67,66.67,Casa de Apostas Arena Fonte Nova,2025-04-13 16:00:00,1,1,333904,9,2305,5,265,1744570800,26,True,True
283,True,Benjamín Kuščević Jaramillo,kuscevic,7.37,,98619,1.25,7.7,3,Kuscevic,3,356,4.83,7,3,FOR,Kuscevic,4.0,5.0,,,,,,,2.0,,,,,,,,,,,,20.0,20.0,Castelão (CE),2025-04-13 20:00:00,0,0,333905,17,285,18,356,1744585200,26,True,True
287,True,Tomás Esteban Cuello,cuello,8.78,,98909,0.49,5.1,3,Cuello,5,282,4.0,7,3,CAM,Cuello,2.0,6.0,3.0,4.0,8.0,,,,,,,,,,,,,,,,20.0,60.0,Mineirão,2025-04-13 20:30:00,2,2,333902,16,287,7,282,1744587000,26,True,True
292,True,Pablo Vegetti,vegetti,19.76,,99198,2.86,18.2,3,Vegetti,5,267,11.9,6,3,VAS,Vegetti,1.0,4.0,1.0,1.0,3.0,1.0,1.0,,,,,,,,1.0,3.0,,,,,6.67,46.67,São Januário,2025-04-12 21:00:00,1,3,333898,20,292,13,267,1744502400,26,True,True
293,False,José Luis Rodríguez Bebanz,puma-rodriguez,5.06,,99213,0.0,0.0,3,Puma Rodríguez,2,267,2.5,6,1,VAS,P. Rodríguez,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,6.67,46.67,São Januário,2025-04-12 21:00:00,1,3,333898,20,292,13,267,1744502400,26,True,True
296,False,Tomás Pochettino,pochettino,9.0,,99267,0.0,0.0,3,Pochettino,4,356,0.0,5,1,FOR,Pochettino,,,,,,,,,,,,,,,,,,,,,20.0,20.0,Castelão (CE),2025-04-13 20:00:00,0,0,333905,17,285,18,356,1744585200,26,True,True
299,True,Luis Francisco Zubeldía,luis-zubeldia,8.39,,99366,-0.1,3.94,3,Luis Zubeldía,6,276,5.61,7,3,SAO,L. Zubeldía,,,,,,,,,,,,,,,,,,,,,73.33,26.67,Morumbis,2025-04-13 17:30:00,1,1,333900,2,283,14,276,1744576200,26,True,True
303,True,Jhon Adolfo Arias Andrade,arias,15.54,,99815,0.72,10.0,3,Arias,4,266,4.23,7,3,FLU,Arias,2.0,3.0,,2.0,8.0,,1.0,,,,,,,,,,,,,,46.67,66.67,Maracanã,2025-04-13 19:30:00,0,1,333897,15,277,6,266,1744583400,26,True,True
304,True,Paulo Henrique Sampaio Filho,paulinho,8.28,,99818,-0.72,1.3,3,Paulinho,5,275,1.3,6,1,PAL,Paulinho,,,,1.0,1.0,,,,,,,,,,,,,,,,40.0,60.0,Arena Barueri,2025-04-12 18:30:00,0,2,333899,10,264,4,275,1744493400,26,True,True
305,True,Alan Javier Franco,alan-franco,7.78,,99889,-0.92,0.0,3,Alan Franco,3,276,4.5,7,3,SAO,A. Franco,3.0,3.0,,,2.0,1.0,,1.0,2.0,,,,,,,,,,,,73.33,26.67,Morumbis,2025-04-13 17:30:00,1,1,333900,2,283,14,276,1744576200,26,True,True
306,True,Igor Silveira Gomes,igor-gomes,6.66,,100084,1.65,8.0,3,Igor Gomes,4,282,4.0,6,2,CAM,I. Gomes,,,,,,,,,,,,,,,,1.0,,,,,20.0,60.0,Mineirão,2025-04-13 20:30:00,2,2,333902,16,287,7,282,1744587000,26,True,True
307,False,Pedro Augusto Borges da Costa,pedro-augusto,3.0,,100085,0.0,0.0,3,Pedro Augusto,4,356,0.0,6,0,FOR,P. Augusto,,,,,,,,,,,,,,,,,,,,,20.0,20.0,Castelão (CE),2025-04-13 20:00:00,0,0,333905,17,285,18,356,1744585200,26,True,True
309,False,Fernando dos Santos Pedro,fernando,5.0,,100695,0.0,0.0,3,Fernando,5,280,0.0,5,0,RBB,Fernando,,,,,,,,,,,,,,,,,,,,,73.33,46.67,Nabi Abi Chedid,2025-04-12 16:00:00,0,1,333901,8,263,3,280,1744484400,26,True,True
311,False,Igor Matheus Liziero Pereira,liziero,5.0,,100761,0.0,0.0,3,Liziero,4,276,0.0,6,0,SAO,Liziero,,,,,,,,,,,,,,,,,,,,,73.33,26.67,Morumbis,2025-04-13 17:30:00,1,1,333900,2,283,14,276,1744576200,26,True,True
312,False,Brenno Oliveira Fraga Costa,brenno,3.71,,100830,-1.29,-3.0,3,Brenno,1,356,-3.0,3,0,FOR,Brenno,,,,,,,,,,,,1.0,,,,,,,,,20.0,20.0,Castelão (CE),2025-04-13 20:00:00,0,0,333905,17,285,18,356,1744585200,26,True,True
313,True,Ruan Tressoldi Netto,ruan,6.48,,100842,-0.31,2.0,3,Ruan,3,276,3.5,6,2,SAO,Ruan,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,73.33,26.67,Morumbis,2025-04-13 17:30:00,1,1,333900,2,283,14,276,1744576200,26,True,True
314,True,Lucas Esteves de Souza,lucas-esteves,5.46,,100846,-0.16,1.5,3,Lucas Esteves,2,284,1.3,7,3,GRE,L. Esteves,3.0,3.0,,1.0,1.0,,,,,,,,,,,,1.0,,,,73.33,53.33,Arena do Grêmio,2025-04-13 17:30:00,2,0,333903,1,262,11,284,1744576200,26,True,True
315,False,Luan Cândido de Almeida,luan-candido,7.0,,100848,0.0,0.0,3,Luan Cândido,2,284,0.0,6,0,GRE,L. Cândido,,,,,,,,,,,,,,,,,,,,,73.33,53.33,Arena do Grêmio,2025-04-13 17:30:00,2,0,333903,1,262,11,284,1744576200,26,True,True
318,False,Gustavo Nonato Santana,nonato,6.0,,100987,0.0,0.0,3,Nonato,4,266,0.0,6,0,FLU,Nonato,,,,,,,,,,,,,,,,,,,,,46.67,66.67,Maracanã,2025-04-13 19:30:00,0,1,333897,15,277,6,266,1744583400,26,True,True
319,False,José Antonio dos Santos Júnior,junior-santos,7.98,,101002,0.0,0.0,3,Júnior Santos,5,282,1.7,5,2,CAM,J. Santos,,,2.0,,2.0,,,,,,,,,,,,,,,,20.0,60.0,Mineirão,2025-04-13 20:30:00,2,2,333902,16,287,7,282,1744587000,26,True,True
321,True,Aldemir dos Santos Ferreira,ferreira,9.27,,101290,3.39,15.7,3,Ferreira,5,276,6.33,7,3,SAO,Ferreira,4.0,4.0,,4.0,8.0,,,1.0,,,,,,,,1.0,,,,,73.33,26.67,Morumbis,2025-04-13 17:30:00,1,1,333900,2,283,14,276,1744576200,26,True,True
322,True,Ademir da Silva Santos Júnior,ademir,5.02,,101314,0.05,2.0,3,Ademir,5,265,2.37,2,3,BAH,Ademir,2.0,3.0,1.0,1.0,6.0,,,,,,,,,,,,,,,,66.67,66.67,Casa de Apostas Arena Fonte Nova,2025-04-13 16:00:00,1,1,333904,9,2305,5,265,1744570800,26,True,True
323,False,Cláudio Rodrigues Gomes,guga,7.25,,101319,0.0,0.0,3,Guga,2,266,4.25,5,2,FLU,Guga,5.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,46.67,66.67,Maracanã,2025-04-13 19:30:00,0,1,333897,15,277,6,266,1744583400,26,True,True
324,False,Danilo Boza Júnior,danilo-boza,4.0,,101431,0.0,0.0,3,Danilo Boza,3,286,0.0,6,0,JUV,D. Boza,,,,,,,,,,,,,,,,,,,,,46.67,6.67,Alfredo Jaconi,2025-04-12 16:00:00,1,2,333906,12,354,19,286,1744484400,26,True,True
325,False,Marcelo de Araújo Pitaluga Filho,marcelo-pitaluga,3.0,,101478,0.0,0.0,3,Marcelo Pitaluga,1,266,0.0,5,0,FLU,M. Pitaluga,,,,,,,,,,,,,,,,,,,,,46.67,66.67,Maracanã,2025-04-13 19:30:00,0,1,333897,15,277,6,266,1744583400,26,True,True
328,True,Hugo Moura Arruda da Silva,hugo-moura,4.44,,101594,-1.58,-3.4,3,Hugo Moura,4,267,1.03,6,3,VAS,H. Moura,4.0,5.0,,2.0,2.0,,,1.0,,,,,,,,,,,,1.0,6.67,46.67,São Januário,2025-04-12 21:00:00,1,3,333898,20,292,13,267,1744502400,26,True,True
330,False,Daniel Nascimento Peixoto dos Santos,peixoto,3.0,,101651,0.0,0.0,3,Peixoto,4,286,0.0,6,0,JUV,Peixoto,,,,,,,,,,,,,,,,,,,,,46.67,6.67,Alfredo Jaconi,2025-04-12 16:00:00,1,2,333906,12,354,19,286,1744484400,26,True,True
331,False,Felipe Jonatan Rocha Andrade,felipe-jonatan,6.0,,101708,0.0,0.0,3,Felipe Jonatan,2,356,0.0,6,0,FOR,F. Jonatan,,,,,,,,,,,,,,,,,,,,,20.0,20.0,Castelão (CE),2025-04-13 20:00:00,0,0,333905,17,285,18,356,1744585200,26,True,True
334,False,Jean David Meneses Villarroel,jean-david,3.0,,101768,0.0,0.0,3,Jean David,4,267,0.0,6,0,VAS,J. David,,,,,,,,,,,,,,,,,,,,,6.67,46.67,São Januário,2025-04-12 21:00:00,1,3,333898,20,292,13,267,1744502400,26,True,True
335,False,Mayksilvan da Silva Ferreira,mayk,2.0,,101820,0.0,0.0,3,Mayk,2,284,0.0,6,0,GRE,Mayk,,,,,,,,,,,,,,,,,,,,,73.33,53.33,Arena do Grêmio,2025-04-13 17:30:00,2,0,333903,1,262,11,284,1744576200,26,True,True
338,False,Emanuel Fermín Brítez,britez,7.0,,101995,0.0,0.0,3,Brítez,3,356,0.0,5,0,FOR,Brítez,,,,,,,,,,,,,,,,,,,,,20.0,20.0,Castelão (CE),2025-04-13 20:00:00,0,0,333905,17,285,18,356,1744585200,26,True,True
339,True,Joaquín Piquerez Moreira,piquerez,13.95,,102130,1.65,13.2,3,Piquerez,2,275,9.07,7,3,PAL,Piquerez,,3.0,,2.0,1.0,,,,2.0,,,,,,,2.0,,,,,40.0,60.0,Arena Barueri,2025-04-12 18:30:00,0,2,333899,10,264,4,275,1744493400,26,True,True
340,False,Vitor Eudes de Souza Costa,vitor-eudes,2.0,,102137,0.0,0.0,3,Vitor Eudes,1,266,0.0,6,0,FLU,V. Eudes,,,,,,,,,,,,,,,,,,,,,46.67,66.67,Maracanã,2025-04-13 19:30:00,0,1,333897,15,277,6,266,1744583400,26,True,True
343,True,Caio Fernando de Oliveira,caio-paulista,6.36,,102318,-0.64,0.8,3,Caio Paulista,2,282,0.8,7,1,CAM,C. Paulista,,,,1.0,,,,,,,,,,,,,,,,,20.0,60.0,Mineirão,2025-04-13 20:30:00,2,2,333902,16,287,7,282,1744587000,26,True,True
347,False,Luan Vinícius da Silva Santos,luan-vinicius,5.0,,102909,0.0,0.0,3,Luan Vinícius,4,276,0.0,6,0,SAO,L. Vinícius,,,,,,,,,,,,,,,,,,,,,73.33,26.67,Morumbis,2025-04-13 17:30:00,1,1,333900,2,283,14,276,1744576200,26,True,True
348,True,Agustín Canobbio Graviz,canobbio,6.9,,102928,-0.46,1.6,3,Canobbio,5,266,1.77,7,3,FLU,Canobbio,2.0,4.0,,2.0,4.0,1.0,,,,,,,,,,,,,,,46.67,66.67,Maracanã,2025-04-13 19:30:00,0,1,333897,15,277,6,266,1744583400,26,True,True
349,True,Facundo Daniel Torres Pérez,facundo-torres,11.84,,102950,1.02,9.7,3,Facundo Torres,5,275,5.27,7,3,PAL,F. Torres,5.0,3.0,1.0,,2.0,,1.0,1.0,,,,,,,1.0,,,,,,40.0,60.0,Arena Barueri,2025-04-12 18:30:00,0,2,333899,10,264,4,275,1744493400,26,True,True
351,False,Ignacio Jesús Laquintana Marsico - Nacho,laquintana,4.5,,103014,0.0,0.0,3,Laquintana,5,280,5.45,6,2,RBB,Laquintana,1.0,,,2.0,,2.0,,,,,,,,,,1.0,,,,,73.33,46.67,Nabi Abi Chedid,2025-04-12 16:00:00,0,1,333901,8,263,3,280,1744484400,26,True,True
353,True,Eric dos Santos Rodrigues,eric-ramires,6.06,,103295,-0.74,-0.3,3,Eric Ramires,4,280,3.8,7,3,RBB,E. Ramires,2.0,2.0,,,2.0,,,,,,,,,,,1.0,,,,,73.33,46.67,Nabi Abi Chedid,2025-04-12 16:00:00,0,1,333901,8,263,3,280,1744484400,26,True,True
355,True,Leandro Emmanuel Martínez,emmanuel-martinez,6.34,,103388,-1.26,-0.8,3,Emmanuel Martínez,4,356,4.67,7,3,FOR,E. Martínez,5.0,4.0,1.0,,1.0,,,2.0,,,,,,,,1.0,,,,,20.0,20.0,Castelão (CE),2025-04-13 20:00:00,0,0,333905,17,285,18,356,1744585200,26,True,True
357,False,Ignácio da Silva Oliveira,ignacio,6.0,,103523,0.0,0.0,3,Ignácio,3,266,0.0,2,0,FLU,Ignácio,,,,,,,,,,,,,,,,,,,,,46.67,66.67,Maracanã,2025-04-13 19:30:00,0,1,333897,15,277,6,266,1744583400,26,True,True
358,False,Dênis de Oliveira Aguiar Júnior,denis-junior,3.0,,103662,0.0,0.0,3,Dênis Júnior,1,265,0.0,6,0,BAH,D. Júnior,,,,,,,,,,,,,,,,,,,,,66.67,66.67,Casa de Apostas Arena Fonte Nova,2025-04-13 16:00:00,1,1,333904,9,2305,5,265,1744570800,26,True,True
359,False,Gabriel Rafael Fuentes Gómez,gabriel-fuentes,6.0,,103672,0.0,0.0,3,Gabriel Fuentes,2,266,0.0,5,0,FLU,G. Fuentes,,,,,,,,,,,,,,,,,,,,,46.67,66.67,Maracanã,2025-04-13 19:30:00,0,1,333897,15,277,6,266,1744583400,26,True,True
362,True,Gabriel Vinícius Menino,gabriel-menino,6.09,,103767,-0.39,1.2,3,Gabriel Menino,4,282,1.4,7,3,CAM,G. Menino,1.0,,1.0,,3.0,,,,,,,,,,,,,,,,20.0,60.0,Mineirão,2025-04-13 20:30:00,2,2,333902,16,287,7,282,1744587000,26,True,True
364,False,José Sabino Chagas Monteiro,sabino,6.65,,104075,0.0,0.0,3,Sabino,3,276,7.3,2,1,SAO,Sabino,,2.0,2.0,,1.0,,,,1.0,,,,,,,,,,,,73.33,26.67,Morumbis,2025-04-13 17:30:00,1,1,333900,2,283,14,276,1744576200,26,True,True
