Unnamed: 0,atletas.posicao_id,atletas.jogos_num,atletas.pontos_num,atletas.variacao_num,atletas.atleta_id,atletas.media_num,atletas.preco_num,atletas.rodada_id,atletas.apelido_abreviado,atletas.nome,atletas.slug,atletas.entrou_em_campo,atletas.apelido,atletas.minimo_para_valorizar,atletas.clube.id.full.name,atletas.clube_id,atletas.status_id,A,DS,FC,FD,FF,FS,G,I,CA,DE,GS,V,DP,SG,FT,PS,PC,CV,PP,GC,aproveitamento_visitante,aproveitamento_mandante,local,partida_data,placar_oficial_visitante,placar_oficial_mandante,partida_id,clube_visitante_posicao,clube_visitante_id,clube_casa_posicao,clube_casa_id,timestamp,campeonato_id,valida,mandante
682,5,0,0.0,0.0,141452,0.0,1.0,6,Thalys,Thalys Henrique Gomes de Araújo,thalys,False,Thalys,,PAL,275,6,,,,,,,,,,,,,,,,,,,,,66.67,60.0,Allianz Parque,2025-04-27 18:30:00,1,0,333969,5,265,4,275,1745789400,26,True,True
683,4,2,0.9,-0.35,141453,1.85,5.03,6,Atencio,Rodrigo Uriel Atencio,atencio,True,Atencio,,SPT,292,5,,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,20.0,6.67,Ilha do Retiro,2025-04-26 20:00:00,0,0,333976,18,356,20,292,1745708400,26,True,True
691,4,5,0.0,0.0,141754,6.32,7.3,6,G. Bontempo,Gabriel Morais Silva Bontempo,gabriel-bontempo,False,Gabriel Bontempo,,SAN,277,6,1.0,13.0,1.0,,3.0,10.0,,,,,,,,,,,,,,,46.67,46.67,Vila Belmiro,2025-04-27 20:30:00,2,1,333970,3,280,15,277,1745796600,26,True,True
692,2,4,0.0,0.0,141763,4.97,6.47,6,F. Souza,Fabiano Josué de Souza Silva,fabiano-souza,False,Fabiano Souza,,CEA,354,7,,8.0,7.0,1.0,1.0,10.0,,,2.0,,,,,1.0,,,,,,,26.67,46.67,Castelão (CE),2025-04-26 18:30:00,1,1,333975,14,276,12,354,1745703000,26,True,True
694,4,0,0.0,0.0,141776,0.0,1.0,6,G. Henrique,Gustavo Henrique Pereira,gustavo-henrique,False,Gustavo Henrique,,SAN,277,6,,,,,,,,,,,,,,,,,,,,,46.67,46.67,Vila Belmiro,2025-04-27 20:30:00,2,1,333970,3,280,15,277,1745796600,26,True,True
695,3,0,0.0,0.0,141795,0.0,1.0,6,Kauan,Kauan Santos Neves Coutinho,kauan,False,Kauan,,VIT,287,6,,,,,,,,,,,,,,,,,,,,,53.33,20.0,Barradão,2025-04-27 18:30:00,1,1,333974,11,284,16,287,1745789400,26,True,True
696,5,2,0.7,-0.31,141806,2.75,3.32,6,Guilherme,Guilherme Luiz Oliveira da Silva,guilherme,True,Guilherme,,CEA,354,6,,2.0,1.0,,1.0,4.0,,,,,,,,,,,,,,,26.67,46.67,Castelão (CE),2025-04-26 18:30:00,1,1,333975,14,276,12,354,1745703000,26,True,True
697,2,0,0.0,0.0,141868,0.0,3.0,6,V. Lira,Vinicius Rodrigues Lira,vinicius-lira,False,Vinicius Lira,,SAN,277,6,,,,,,,,,,,,,,,,,,,,,46.67,46.67,Vila Belmiro,2025-04-27 20:30:00,2,1,333970,3,280,15,277,1745796600,26,True,True
699,3,6,4.7,0.73,141996,2.55,4.62,6,J. Silva,João Pedro Eira Antunes da Silva,joao-silva,True,João Silva,,SPT,292,7,,2.0,3.0,2.0,1.0,2.0,,,1.0,,,,,2.0,,,,,,,20.0,6.67,Ilha do Retiro,2025-04-26 20:00:00,0,0,333976,18,356,20,292,1745708400,26,True,True
704,4,0,0.0,0.0,142445,0.0,2.0,6,W. Papaterra,Wanderson Papaterra Matos,wanderson-papaterra,False,Wanderson Papaterra,,VIT,287,6,,,,,,,,,,,,,,,,,,,,,53.33,20.0,Barradão,2025-04-27 18:30:00,1,1,333974,11,284,16,287,1745789400,26,True,True
706,4,0,0.0,0.0,143295,0.0,2.0,6,Joshua,Caio Joshua Lana de Andrade,joshua,False,Joshua,,FLA,262,6,,,,,,,,,,,,,,,,,,,,,40.0,73.33,Maracanã,2025-04-27 16:00:00,0,4,333967,10,264,1,262,1745780400,26,True,True
707,4,0,0.0,0.0,143350,0.0,1.0,6,M. Rhikman,Murilo Rhikman Alves Pimentel,murilo-rhikman,False,Murilo Rhikman,,CRU,283,6,,,,,,,,,,,,,,,,,,,,,46.67,73.33,Parque do Sabiá,2025-04-27 18:30:00,0,1,333972,13,267,2,283,1745789400,26,True,True
709,6,3,4.4,-0.22,143411,6.67,10.78,6,C. Sampaio,Carlos César Sampaio Campos,cesar-sampaio,True,César Sampaio,,SAN,277,7,,,,,,,,,,,,1.0,,,,,,,,,46.67,46.67,Vila Belmiro,2025-04-27 20:30:00,2,1,333970,3,280,15,277,1745796600,26,True,True
0,6,2,4.19,0.49,37281,3.32,9.53,6,M. Menezes,Luis Antônio Venker de Menezes,mano-menezes,True,Mano Menezes,,GRE,284,7,,,,,,,,,,,,,,,,,,,,,53.33,20.0,Barradão,2025-04-27 18:30:00,1,1,333974,11,284,16,287,1745789400,26,True,False
2,1,6,4.5,0.23,37656,4.13,10.08,6,Fábio,Fábio Deivson Lopes Maciel,fabio,True,Fábio,,FLU,266,7,,,,,,,,,,16.0,6.0,,,2.0,,,,,,,66.67,73.33,Nilton Santos (Engenhão),2025-04-26 21:00:00,0,2,333968,6,266,8,263,1745712000,26,True,False
3,3,3,0.0,0.0,37715,2.67,11.19,6,T. Silva,Thiago Emiliano da Silva,thiago-silva,False,Thiago Silva,,FLU,266,5,,,1.0,1.0,2.0,1.0,,,,,,,,1.0,,,,,,,66.67,73.33,Nilton Santos (Engenhão),2025-04-26 21:00:00,0,2,333968,6,266,8,263,1745712000,26,True,False
4,4,0,0.0,0.0,38398,0.0,7.0,6,R. Augusto,Renato Soares de Oliveira Augusto,renato-augusto,False,Renato Augusto,,FLU,266,6,,,,,,,,,,,,,,,,,,,,,66.67,73.33,Nilton Santos (Engenhão),2025-04-26 21:00:00,0,2,333968,6,266,8,263,1745712000,26,True,False
5,4,2,0.0,0.0,38913,0.75,4.26,6,Nenê,Anderson Luis de Carvalho - Luiz,nene,False,Nenê,,JUV,286,6,,,,,,3.0,,,,,,,,,,,,,,,6.67,20.0,Beira-Rio,2025-04-26 16:00:00,1,3,333973,19,286,17,285,1745694000,26,True,False
6,5,6,15.9,2.39,39148,5.32,16.79,6,Hulk,Givanildo Vieira de Souza,hulk,True,Hulk,,CAM,282,3,1.0,,4.0,9.0,7.0,14.0,1.0,3.0,3.0,,,,,,,,,,,,60.0,66.67,Maião,2025-04-26 18:30:00,2,2,333971,7,282,9,2305,1745703000,26,True,False
7,4,3,2.7,0.23,39656,1.53,5.69,6,A. Franco,Alan Steven Franco Palma,alan-franco,True,Alan Franco,,CAM,282,5,,3.0,3.0,,,2.0,,,,,,,,,,,,,,,60.0,66.67,Maião,2025-04-26 18:30:00,2,2,333971,7,282,9,2305,1745703000,26,True,False
8,6,0,0.0,0.0,40990,0.0,9.96,6,D. Júnior,Dorival Silvestre Júnior,dorival-junior,False,Dorival Júnior,,COR,264,7,,,,,,,,,,,,,,,,,,,,,40.0,73.33,Maracanã,2025-04-27 16:00:00,0,4,333967,10,264,1,262,1745780400,26,True,False
9,6,5,2.68,-0.65,41929,5.44,9.55,6,R. Gaúcho,Renato Portaluppi,renato-gaucho,True,Renato Gaúcho,,FLU,266,7,,,,,,,,,,,,3.0,,,,,,,,,66.67,73.33,Nilton Santos (Engenhão),2025-04-26 21:00:00,0,2,333968,6,266,8,263,1745712000,26,True,False
12,6,6,5.53,-0.24,42411,5.34,9.7,6,Cuca,Alexi Stival,cuca,True,Cuca,,CAM,282,7,,,,,,,,,,,,1.0,,,,,,,,,60.0,66.67,Maião,2025-04-26 18:30:00,2,2,333971,7,282,9,2305,1745703000,26,True,False
15,3,3,2.9,0.4,50353,4.6,6.28,6,Titi,Christian Chagas Tarouco,titi,True,Titi,,FOR,356,3,,5.0,4.0,,,1.0,,,,,,,,2.0,,,,1.0,,,20.0,6.67,Ilha do Retiro,2025-04-26 20:00:00,0,0,333976,18,356,20,292,1745708400,26,True,False
17,4,5,4.2,-0.83,51772,3.44,8.03,6,E. Ribeiro,Everton Augusto de Barros Ribeiro,everton-ribeiro,True,Everton Ribeiro,,BAH,265,7,,7.0,5.0,1.0,,6.0,1.0,,1.0,,,,,,,,,1.0,,,66.67,60.0,Allianz Parque,2025-04-27 18:30:00,1,0,333969,5,265,4,275,1745789400,26,True,False
19,3,5,0.0,0.0,52827,3.34,7.23,6,D. Luiz,David Luiz Moreira Marinho,david-luiz,False,David Luiz,,FOR,356,6,,4.0,4.0,,3.0,1.0,,,1.0,,,,,2.0,,,,,,,20.0,6.67,Ilha do Retiro,2025-04-26 20:00:00,0,0,333976,18,356,20,292,1745708400,26,True,False
21,5,4,0.0,-0.52,60793,1.03,3.13,6,A. Teixeira,Alex Teixeira Santos,alex-teixeira,True,Alex Teixeira,,VAS,267,6,,3.0,2.0,1.0,,,,,1.0,,,,,,,,,,,,46.67,73.33,Parque do Sabiá,2025-04-27 18:30:00,0,1,333972,13,267,2,283,1745789400,26,True,False
22,3,0,0.0,0.0,60803,0.0,4.0,6,Souza,Josef de Souza Dias,souza,False,Souza,,VAS,267,6,,,,,,,,,,,,,,,,,,,,,46.67,73.33,Parque do Sabiá,2025-04-27 18:30:00,0,1,333972,13,267,2,283,1745789400,26,True,False
23,5,3,6.1,1.04,61188,1.57,5.27,6,Gilberto,Gilberto Oliveira Souza Júnior,gilberto,True,Gilberto,,JUV,286,7,1.0,,4.0,,,4.0,,1.0,1.0,,,,,,,,,,,,6.67,20.0,Beira-Rio,2025-04-26 16:00:00,1,3,333973,19,286,17,285,1745694000,26,True,False
25,4,4,2.0,-0.66,62977,1.0,7.79,6,Ganso,Paulo Henrique Chagas de Lima,ganso,True,Ganso,,FLU,266,7,,1.0,1.0,,1.0,6.0,,,1.0,,,,,,,,,,,,66.67,73.33,Nilton Santos (Engenhão),2025-04-26 21:00:00,0,2,333968,6,266,8,263,1745712000,26,True,False
28,2,3,5.0,0.56,63110,5.37,7.14,6,A. Ruschel,Alan Luciano Ruschel,alan-ruschel,True,Alan Ruschel,,JUV,286,7,,6.0,1.0,,,5.0,,1.0,,,,,,1.0,,,,,,,6.67,20.0,Beira-Rio,2025-04-26 16:00:00,1,3,333973,19,286,17,285,1745694000,26,True,False
29,4,6,2.2,0.14,63289,1.63,4.98,6,Edenílson,Edenílson Andrade dos Santos,edenilson,True,Edenílson,,GRE,284,7,,1.0,5.0,,1.0,6.0,1.0,,2.0,,,,,,,,,,,,53.33,20.0,Barradão,2025-04-27 18:30:00,1,1,333974,11,284,16,287,1745789400,26,True,False
32,4,0,0.0,0.0,68811,0.0,20.0,6,Oscar,Oscar dos Santos Emboaba Júnior,oscar,False,Oscar,,SAO,276,5,,,,,,,,,,,,,,,,,,,,,26.67,46.67,Castelão (CE),2025-04-26 18:30:00,1,1,333975,14,276,12,354,1745703000,26,True,False
34,4,4,4.0,-0.43,68899,3.87,11.36,6,P. Coutinho,Philippe Coutinho Correia,philippe-coutinho,True,Philippe Coutinho,,VAS,267,7,1.0,,3.0,3.0,6.0,6.0,,,,,,,,,,,,,,,46.67,73.33,Parque do Sabiá,2025-04-27 18:30:00,0,1,333972,13,267,2,283,1745789400,26,True,False
37,1,6,0.8,-0.5,68928,4.9,10.17,6,Rafael,Rafael Pires Monteiro,rafael,True,Rafael,,SAO,276,6,,,,,,4.0,,,1.0,18.0,5.0,,,2.0,,,,,,,26.67,46.67,Castelão (CE),2025-04-26 18:30:00,1,1,333975,14,276,12,354,1745703000,26,True,False
38,5,3,0.0,0.0,68952,2.27,6.85,6,Marinho,Mário Sérgio Santos Costa,marinho,False,Marinho,,FOR,356,5,1.0,,5.0,,1.0,6.0,,5.0,,,,,,,,,,,,,20.0,6.67,Ilha do Retiro,2025-04-26 20:00:00,0,0,333976,18,356,20,292,1745708400,26,True,False
39,4,5,2.0,-0.86,68991,6.24,7.29,6,L. Sasha,Lucas Pacheco Affini,lucas-sasha,True,Lucas Sasha,,FOR,356,6,,20.0,10.0,1.0,,6.0,,,,,,,,,,,,,,,20.0,6.67,Ilha do Retiro,2025-04-26 20:00:00,0,0,333976,18,356,20,292,1745708400,26,True,False
40,5,4,2.9,-0.1,68996,1.48,7.69,6,W. José,Willian José da Silva,willian-jose,True,Willian José,,BAH,265,6,,,2.0,1.0,1.0,3.0,,,,,,,,,1.0,,,,,,66.67,60.0,Allianz Parque,2025-04-27 18:30:00,1,0,333969,5,265,4,275,1745789400,26,True,False
41,3,0,0.0,0.0,69014,0.0,5.0,6,Manoel,Manoel Messias Silva Carvalho,manoel,False,Manoel,,FLU,266,6,,,,,,,,,,,,,,,,,,,,,66.67,73.33,Nilton Santos (Engenhão),2025-04-26 21:00:00,0,2,333968,6,266,8,263,1745712000,26,True,False
42,1,0,0.0,0.0,69051,0.0,4.0,6,D. Fernandes,Danilo Fernandes Batista,danilo-fernandes,False,Danilo Fernandes,,BAH,265,6,,,,,,,,,,,,,,,,,,,,,66.67,60.0,Allianz Parque,2025-04-27 18:30:00,1,0,333969,5,265,4,275,1745789400,26,True,False
46,4,0,0.0,0.0,70164,0.0,5.0,6,L. Moura,Lucas Rodrigues Moura da Silva,lucas-moura,False,Lucas Moura,,SAO,276,6,,,,,,,,,,,,,,,,,,,,,26.67,46.67,Castelão (CE),2025-04-26 18:30:00,1,1,333975,14,276,12,354,1745703000,26,True,False
47,1,4,3.7,0.21,70216,2.37,4.25,6,Gustavo,Luiz Gustavo de Almeida Pinto,gustavo,True,Gustavo,,JUV,286,7,,1.0,,,,,,,,10.0,12.0,,1.0,,,,,,,,6.67,20.0,Beira-Rio,2025-04-26 16:00:00,1,3,333973,19,286,17,285,1745694000,26,True,False
49,5,6,12.2,0.85,70360,6.88,10.53,6,E. Sasha,Eduardo Colcenti Antunes,eduardo-sasha,True,Eduardo Sasha,,RBB,280,7,1.0,2.0,2.0,7.0,5.0,7.0,2.0,,1.0,,,,,,1.0,,,,,,46.67,46.67,Vila Belmiro,2025-04-27 20:30:00,2,1,333970,3,280,15,277,1745796600,26,True,False
54,2,4,5.0,0.52,70916,6.0,9.03,6,D. Barbosa,Diogo Barbosa Mendanha,diogo-barbosa,True,Diogo Barbosa,,FOR,356,6,,2.0,1.0,,1.0,5.0,1.0,,,,,,,2.0,,,,,,,20.0,6.67,Ilha do Retiro,2025-04-26 20:00:00,0,0,333976,18,356,20,292,1745708400,26,True,False
56,4,4,1.5,-0.58,70958,1.65,4.82,6,J. Carlos,Jean Carlos Vicente,jean-carlos,True,Jean Carlos,,JUV,286,6,,3.0,2.0,1.0,2.0,,,1.0,,,,,,,,,,,,,6.67,20.0,Beira-Rio,2025-04-26 16:00:00,1,3,333973,19,286,17,285,1745694000,26,True,False
57,4,3,0.0,0.0,70984,5.23,8.7,6,Payet,Florent Dimitri Payet,payet,False,Payet,,VAS,267,6,2.0,2.0,2.0,,1.0,5.0,,,,,,,,,,,,,,,46.67,73.33,Parque do Sabiá,2025-04-27 18:30:00,0,1,333972,13,267,2,283,1745789400,26,True,False
58,4,1,0.0,0.0,71536,9.6,10.73,6,L. Gustavo,Luiz Gustavo Dias,luiz-gustavo,False,Luiz Gustavo,,SAO,276,6,,4.0,4.0,,1.0,2.0,,,,,,,,,1.0,,,,,,26.67,46.67,Castelão (CE),2025-04-26 18:30:00,1,1,333975,14,276,12,354,1745703000,26,True,False
63,2,2,0.0,0.0,71701,0.6,6.38,6,S. Arias,Santiago Arias Naranjo,santiago-arias,False,Santiago Arias,,BAH,265,5,,,,1.0,,2.0,,,1.0,,,,,,,,,,,,66.67,60.0,Allianz Parque,2025-04-27 18:30:00,1,0,333969,5,265,4,275,1745789400,26,True,False
64,4,1,0.2,-0.54,71709,0.2,5.46,6,Cuéllar,Gustavo Leonardo Cuellar Gallego,cuellar,True,Cuéllar,,GRE,284,7,,,1.0,,,1.0,,,,,,,,,,,,,,,53.33,20.0,Barradão,2025-04-27 18:30:00,1,1,333974,11,284,16,287,1745789400,26,True,False
65,1,6,2.1,-0.48,72018,2.2,6.19,6,T. Volpi,Tiago Luis Volpi,tiago-volpi,True,Tiago Volpi,,GRE,284,7,,,,,,3.0,,,1.0,19.0,11.0,,,,,,1.0,,,,53.33,20.0,Barradão,2025-04-27 18:30:00,1,1,333974,11,284,16,287,1745789400,26,True,False
67,1,6,4.5,-0.43,72294,4.45,9.67,6,Everson,Everson Felipe Marques Pires,everson,True,Everson,,CAM,282,7,,,,,,,,,,19.0,8.0,,,2.0,,,,,,,60.0,66.67,Maião,2025-04-26 18:30:00,2,2,333971,7,282,9,2305,1745703000,26,True,False
69,4,6,0.7,-0.11,72460,1.23,4.39,6,Bernard,Bernard Anício Caldeira Duarte,bernard,True,Bernard,,CAM,282,6,,5.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,60.0,66.67,Maião,2025-04-26 18:30:00,2,2,333971,7,282,9,2305,1745703000,26,True,False
72,3,1,5.1,1.45,72605,5.1,6.45,6,V. Hugo,Vitor Hugo Franchescoli de Souza,vitor-hugo,True,Vitor Hugo,,CAM,282,7,,2.0,,,2.0,1.0,,,,,,,,,,,,,,,60.0,66.67,Maião,2025-04-26 18:30:00,2,2,333971,7,282,9,2305,1745703000,26,True,False
73,3,2,0.0,0.0,72801,-0.55,3.55,6,W. Ángel,Wílker José Ángel Romero,wilker-angel,False,Wilker Ángel,,JUV,286,6,,,3.0,,1.0,,,,1.0,,,,,,,,,,,,6.67,20.0,Beira-Rio,2025-04-26 16:00:00,1,3,333973,19,286,17,285,1745694000,26,True,False
76,2,5,1.5,-0.54,73384,5.14,9.17,6,S. Xavier,Samuel Xavier Brito,samuel-xavier,True,Samuel Xavier,,FLU,266,7,,3.0,6.0,1.0,1.0,6.0,1.0,,,,,,,2.0,,,,,,,66.67,73.33,Nilton Santos (Engenhão),2025-04-26 21:00:00,0,2,333968,6,266,8,263,1745712000,26,True,False
79,4,5,6.0,0.43,77485,2.88,6.93,6,Carrillo,André Martín Carrillo Díaz,carrillo,True,Carrillo,,COR,264,7,,9.0,10.0,1.0,1.0,4.0,,1.0,,,,,,,,,,,,,40.0,73.33,Maracanã,2025-04-27 16:00:00,0,4,333967,10,264,1,262,1745780400,26,True,False
80,2,5,-1.6,-1.12,77656,3.06,7.09,6,C. Soares,Cédric Ricardo Alves Soares,cedric-soares,True,Cédric Soares,,SAO,276,6,1.0,4.0,4.0,,,3.0,,,1.0,,,,,1.0,,,,,,,26.67,46.67,Castelão (CE),2025-04-26 18:30:00,1,1,333975,14,276,12,354,1745703000,26,True,False
83,5,6,0.0,-0.31,78117,0.2,2.74,6,Everaldo,Everaldo Stum,everaldo,True,Everaldo,,FLU,266,6,,2.0,6.0,,,,,,,,,,,,,,,,,,66.67,73.33,Nilton Santos (Engenhão),2025-04-26 21:00:00,0,2,333968,6,266,8,263,1745712000,26,True,False
84,3,3,3.0,-0.27,78248,3.33,7.25,6,G. Henrique,Gustavo Henrique Vernes,gustavo-henrique,True,Gustavo Henrique,,COR,264,7,,6.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,40.0,73.33,Maracanã,2025-04-27 16:00:00,0,4,333967,10,264,1,262,1745780400,26,True,False
85,2,6,7.8,0.95,78445,7.42,9.69,6,Renê,Renê Rodrigues Martins,rene,True,Renê,,FLU,266,7,,17.0,6.0,,1.0,4.0,1.0,,,,,,,2.0,,,,,,,66.67,73.33,Nilton Santos (Engenhão),2025-04-26 21:00:00,0,2,333968,6,266,8,263,1745712000,26,True,False
86,4,5,5.5,0.48,78605,4.06,6.2,6,Gabriel,Gabriel Girotto Franco,gabriel,True,Gabriel,,RBB,280,7,,14.0,10.0,,1.0,5.0,,,1.0,,,,,,,,,,,,46.67,46.67,Vila Belmiro,2025-04-27 20:30:00,2,1,333970,3,280,15,277,1745796600,26,True,False
89,3,3,0.0,0.0,78855,3.4,5.93,6,T. Santos,Thiago dos Santos,thiago-santos,False,Thiago Santos,,FLU,266,6,,,1.0,,,1.0,,,,,,,,2.0,,,,,,,66.67,73.33,Nilton Santos (Engenhão),2025-04-26 21:00:00,0,2,333968,6,266,8,263,1745712000,26,True,False
93,5,6,1.2,-1.54,79631,3.17,8.41,6,Cano,Germán Ezequiel Cano,cano,True,Cano,,FLU,266,7,,1.0,4.0,1.0,9.0,7.0,1.0,2.0,1.0,,,,,,,,,,,,66.67,73.33,Nilton Santos (Engenhão),2025-04-26 21:00:00,0,2,333968,6,266,8,263,1745712000,26,True,False
97,4,6,0.4,-1.45,80129,4.22,5.95,6,Jadson,Jadson Alves dos Santos,jadson,True,Jadson,,JUV,286,7,1.0,12.0,7.0,1.0,1.0,9.0,,1.0,1.0,,,,,,,,1.0,,,,6.67,20.0,Beira-Rio,2025-04-26 16:00:00,1,3,333973,19,286,17,285,1745694000,26,True,False
98,4,6,4.4,0.63,80196,2.38,6.12,6,Y. Pikachu,Glaybson Yago Souza Lisboa,yago-pikachu,True,Yago Pikachu,,FOR,356,6,,5.0,2.0,2.0,1.0,3.0,,3.0,,,,,,,1.0,,,,,,20.0,6.67,Ilha do Retiro,2025-04-26 20:00:00,0,0,333976,18,356,20,292,1745708400,26,True,False
100,5,5,1.4,-0.6,80287,1.72,7.33,6,Luciano,Luciano da Rocha Neves,luciano,True,Luciano,,SAO,276,6,,1.0,5.0,2.0,4.0,4.0,,,,,,,,,,1.0,,,,,26.67,46.67,Castelão (CE),2025-04-26 18:30:00,1,1,333975,14,276,12,354,1745703000,26,True,False
101,2,6,6.2,0.26,80313,5.18,8.44,6,Gilberto,Gilberto Moraes Júnior,gilberto,True,Gilberto,,BAH,265,7,,8.0,6.0,1.0,1.0,4.0,1.0,1.0,1.0,,,,,2.0,,,,,,,66.67,60.0,Allianz Parque,2025-04-27 18:30:00,1,0,333969,5,265,4,275,1745789400,26,True,False
102,4,4,0.0,-1.33,80544,3.05,6.95,6,P. Fernández,Guillermo Matías Fernández,pol-fernandez,True,Pol Fernández,,FOR,356,6,2.0,2.0,5.0,1.0,,1.0,,,1.0,,,,,,,,,,,,20.0,6.67,Ilha do Retiro,2025-04-26 20:00:00,0,0,333976,18,356,20,292,1745708400,26,True,False
103,2,4,0.0,0.0,80570,4.2,9.7,6,Wendell,Wendell Nascimento Borges,wendell,False,Wendell,,SAO,276,6,,3.0,4.0,,,7.0,,,,,,,,2.0,,,,,,,26.67,46.67,Castelão (CE),2025-04-26 18:30:00,1,1,333975,14,276,12,354,1745703000,26,True,False
105,4,5,3.7,-0.01,81091,2.32,5.5,6,Jair,Jair Rodrigues Júnior,jair,True,Jair,,VAS,267,7,,8.0,8.0,,,8.0,,,2.0,,,,,,,,,,,,46.67,73.33,Parque do Sabiá,2025-04-27 18:30:00,0,1,333972,13,267,2,283,1745789400,26,True,False
109,4,6,2.2,0.33,81845,1.12,4.83,6,Alisson,Alisson Euler de Freitas Castro,alisson,True,Alisson,,SAO,276,6,,3.0,7.0,1.0,2.0,7.0,,,2.0,,,,,,,,,,,,26.67,46.67,Castelão (CE),2025-04-26 18:30:00,1,1,333975,14,276,12,354,1745703000,26,True,False
110,1,6,16.7,3.12,81881,6.43,12.23,6,J. Ricardo,João Ricardo Riedi,joao-ricardo,True,João Ricardo,,FOR,356,6,,,,,,,,,,22.0,5.0,,,3.0,,,,,,,20.0,6.67,Ilha do Retiro,2025-04-26 20:00:00,0,0,333976,18,356,20,292,1745708400,26,True,False
114,4,0,0.0,0.0,82463,0.0,7.0,6,Otávio,Otávio Henrique Passos Santos,otavio,False,Otávio,,FLU,266,5,,,,,,,,,,,,,,,,,,,,,66.67,73.33,Nilton Santos (Engenhão),2025-04-26 21:00:00,0,2,333968,6,266,8,263,1745712000,26,True,False
116,2,3,7.0,0.99,82628,7.57,10.29,6,Tinga,Guilherme de Jesus da Silva,tinga,True,Tinga,,FOR,356,6,,3.0,1.0,,,1.0,1.0,,,,,,,2.0,,,,,,,20.0,6.67,Ilha do Retiro,2025-04-26 20:00:00,0,0,333976,18,356,20,292,1745708400,26,True,False
127,1,0,0.0,0.0,84094,0.0,1.0,6,R. Carneiro,Eudes Ruan de Souza Carneiro,ruan-carneiro,False,Ruan Carneiro,,JUV,286,6,,,,,,,,,,,,,,,,,,,,,6.67,20.0,Beira-Rio,2025-04-26 16:00:00,1,3,333973,19,286,17,285,1745694000,26,True,False
128,3,6,8.2,1.17,84263,3.38,5.87,6,Jemerson,Jemerson de Jesus Nascimento,jemerson,True,Jemerson,,GRE,284,7,,8.0,10.0,,1.0,3.0,1.0,,2.0,,,,,,1.0,,,,,,53.33,20.0,Barradão,2025-04-27 18:30:00,1,1,333974,11,284,16,287,1745789400,26,True,False
135,1,3,6.3,0.37,85004,4.93,7.49,6,M. Felipe,Marcos Felipe de Freitas Monteiro,marcos-felipe,True,Marcos Felipe,,BAH,265,7,,,,,,,,,,6.0,3.0,,,2.0,,,,,,,66.67,60.0,Allianz Parque,2025-04-27 18:30:00,1,0,333969,5,265,4,275,1745789400,26,True,False
137,5,5,0.5,-3.81,85048,8.56,15.84,6,M. Depay,Memphis Depay,memphis-depay,True,Memphis Depay,,COR,264,2,1.0,4.0,1.0,2.0,4.0,7.0,3.0,,1.0,,,,,,,,,,,,40.0,73.33,Maracanã,2025-04-27 16:00:00,0,4,333967,10,264,1,262,1745780400,26,True,False
140,4,2,0.0,0.0,85465,0.6,4.9,6,A. Santana,Alex Paulo Menezes Santana,alex-santana,False,Alex Santana,,COR,264,6,,,2.0,,1.0,2.0,,,,,,,,,,,,,,,40.0,73.33,Maracanã,2025-04-27 16:00:00,0,4,333967,10,264,1,262,1745780400,26,True,False
145,2,1,1.7,0.24,86410,1.7,4.24,6,V. Luis,Victor Luis Chuab Zamblauskas,victor-luis,True,Victor Luis,,VAS,267,6,,,,1.0,,1.0,,,,,,,,,,,,,,,46.67,73.33,Parque do Sabiá,2025-04-27 18:30:00,0,1,333972,13,267,2,283,1745789400,26,True,False
146,5,3,0.0,0.0,86485,2.6,6.81,6,Keno,Marcos da Silva França,keno,False,Keno,,FLU,266,6,,1.0,2.0,1.0,4.0,5.0,,,,,,,,,,,,,,,66.67,73.33,Nilton Santos (Engenhão),2025-04-26 21:00:00,0,2,333968,6,266,8,263,1745712000,26,True,False
147,1,0,0.0,0.0,86508,0.0,5.0,6,Jandrei,Jandrei Chitolina Carniel,jandrei,False,Jandrei,,SAO,276,6,,,,,,,,,,,,,,,,,,,,,26.67,46.67,Castelão (CE),2025-04-26 18:30:00,1,1,333975,14,276,12,354,1745703000,26,True,False
149,4,3,0.0,0.0,86686,1.17,5.23,6,T. Tchê,Danilo das Neves Pinheiro,tche-tche,False,Tchê Tchê,,VAS,267,6,,1.0,,,,4.0,,,,,,,,,,,,,,,46.67,73.33,Parque do Sabiá,2025-04-27 18:30:00,0,1,333972,13,267,2,283,1745789400,26,True,False
151,4,4,-0.3,-0.7,86766,1.67,4.27,6,M. Rossetto,Matheus Rossetto,matheus-rossetto,True,Matheus Rossetto,,FOR,356,6,,4.0,1.0,,,2.0,,,,,,,,,,,,,,,20.0,6.67,Ilha do Retiro,2025-04-26 20:00:00,0,0,333976,18,356,20,292,1745708400,26,True,False
153,2,2,0.0,0.0,86820,2.5,3.68,6,Reginaldo,Reginaldo Lopes de Jesus,reginaldo,False,Reginaldo,,JUV,286,6,,,,,,,,,,,,,,1.0,,,,,,,6.67,20.0,Beira-Rio,2025-04-26 16:00:00,1,3,333973,19,286,17,285,1745694000,26,True,False
