Unnamed: 0,atletas.clube.id.full.name,atletas.minimo_para_valorizar,atletas.pontos_num,atletas.atleta_id,atletas.clube_id,atletas.preco_num,atletas.status_id,atletas.variacao_num,atletas.media_num,atletas.posicao_id,atletas.apelido_abreviado,atletas.rodada_id,atletas.nome,atletas.entrou_em_campo,atletas.slug,atletas.jogos_num,atletas.apelido,A,DS,FC,FD,FF,FS,G,I,CA,DE,GS,DP,SG,V,FT,PS,PC,CV,PP,GC,aproveitamento_visitante,aproveitamento_mandante,local,partida_data,placar_oficial_visitante,placar_oficial_mandante,partida_id,clube_visitante_posicao,clube_visitante_id,clube_casa_posicao,clube_casa_id,timestamp,campeonato_id,valida,mandante
105,SPT,,6.6,80583,292,6.35,3,0.78,3.17,4,L. Lima,7,Lucas Rafael Araújo Lima,True,lucas-lima,7,Lucas Lima,2.0,4.0,13.0,6.0,1.0,11.0,,4.0,3.0,,,,,,,,,,,,6.67,66.67,Maracanã,2025-05-03 18:30:00,1,2,334007,20,292,6,266,1746307800,26,True,False
108,PAL,,0.0,81150,275,9.38,6,0.0,8.1,2,Mayke,7,Mayke Rocha de Oliveira,False,mayke,1,Mayke,,3.0,3.0,,,1.0,,,1.0,,,,1.0,,,,,,,,60.0,46.67,Mané Garrincha,2025-05-04 16:00:00,1,0,334008,4,275,13,267,1746385200,26,True,False
109,SPT,,0.0,81401,292,7.13,6,0.0,1.3,5,G. Paciência,7,Gonçalo Mendes Paciência,False,goncalo-paciencia,2,Gonçalo Paciência,,,1.0,,3.0,1.0,,,,,,,,,,,,,,,6.67,66.67,Maracanã,2025-05-03 18:30:00,1,2,334007,20,292,6,266,1746307800,26,True,False
111,FOR,,0.0,81881,356,12.23,7,0.0,6.43,1,J. Ricardo,7,João Ricardo Riedi,False,joao-ricardo,6,João Ricardo,,,,,,,,,,22.0,5.0,,3.0,,,,,,,,20.0,26.67,Morumbis,2025-05-02 21:30:00,0,0,334010,18,356,14,276,1746232200,26,False,False
112,VIT,,0.0,81952,287,3.73,5,0.0,1.07,4,W. Oliveira,7,Willian Osmar de Oliveira Silva,False,willian-oliveira,3,Willian Oliveira,,1.0,2.0,,1.0,5.0,,,1.0,,,,,,,,,,,,20.0,46.67,Presidente Vargas (CE),2025-05-03 18:30:00,0,1,334015,16,287,12,354,1746307800,26,True,False
113,MIR,,0.0,82407,2305,5.34,6,0.0,5.9,4,C. Kim,7,Francisco Hyun-Sol Kim,False,chico-kim,1,Chico Kim,,3.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,66.67,46.67,Cícero de Souza Marques,2025-05-05 19:00:00,0,1,334011,9,2305,3,280,1746482400,26,True,False
114,SAN,,0.0,82455,277,8.0,6,0.0,0.0,4,Z. Rafael,7,José Rafael Vivian,False,ze-rafael,0,Zé Rafael,,,,,,,,,,,,,,,,,,,,,46.67,53.33,Arena do Grêmio,2025-05-04 16:00:00,0,1,334013,15,277,11,284,1746385200,26,True,False
116,FLA,,0.0,82627,262,7.37,2,-0.67,3.27,5,L. Araújo,7,Luiz de Araújo Guimarães Neto,True,luiz-araujo,6,Luiz Araújo,1.0,6.0,1.0,1.0,4.0,3.0,,,,,,,,,,,,,,,73.33,73.33,Mineirão,2025-05-04 18:30:00,1,2,334012,1,262,2,283,1746394200,26,True,False
117,FOR,,0.0,82628,356,10.29,5,0.0,7.57,2,Tinga,7,Guilherme de Jesus da Silva,False,tinga,3,Tinga,,3.0,1.0,,,1.0,1.0,,,,,,2.0,,,,,,,,20.0,26.67,Morumbis,2025-05-02 21:30:00,0,0,334010,18,356,14,276,1746232200,26,False,False
118,VIT,,2.6,82766,287,7.69,6,-0.37,3.87,4,W. Rato,7,Wellington Soares da Silva,True,wellington-rato,3,Wellington Rato,,,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,20.0,46.67,Presidente Vargas (CE),2025-05-03 18:30:00,0,1,334015,16,287,12,354,1746307800,26,True,False
119,MIR,,2.2,82775,2305,7.82,7,0.13,5.55,2,L. Ramon,7,Lucas Ramon Batista Silva,True,lucas-ramon,6,Lucas Ramon,1.0,12.0,5.0,,1.0,8.0,1.0,,1.0,,,,,,,,,,,,66.67,46.67,Cícero de Souza Marques,2025-05-05 19:00:00,0,1,334011,9,2305,3,280,1746482400,26,True,False
120,SPT,,0.0,83048,292,5.0,5,0.0,0.0,3,R. Thyere,7,Rafael Thyere de Albuquerque Marques,False,rafael-thyere,0,Rafael Thyere,,,,,,,,,,,,,,,,,,,,,6.67,66.67,Maracanã,2025-05-03 18:30:00,1,2,334007,20,292,6,266,1746307800,26,True,False
123,SAN,,0.0,83276,277,4.0,6,0.0,0.0,5,J. Furch,7,Julio César Furch,False,julio-furch,0,Julio Furch,,,,,,,,,,,,,,,,,,,,,46.67,53.33,Arena do Grêmio,2025-05-04 16:00:00,0,1,334013,15,277,11,284,1746385200,26,True,False
124,FLA,,0.2,83528,262,8.58,7,-1.08,4.37,3,L. Pereira,7,Leonardo Pereira,True,leo-pereira,7,Léo Pereira,,2.0,4.0,,1.0,2.0,1.0,,,,,,4.0,,,,1.0,,,,73.33,73.33,Mineirão,2025-05-04 18:30:00,1,2,334012,1,262,2,283,1746394200,26,True,False
125,VIT,,-1.1,83786,287,3.8,6,-0.67,0.0,3,Neris,7,Hueglo dos Santos Neris,True,neris,2,Neris,,1.0,7.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,20.0,46.67,Presidente Vargas (CE),2025-05-03 18:30:00,0,1,334015,16,287,12,354,1746307800,26,True,False
126,MIR,,0.5,83817,2305,5.42,6,-0.36,1.72,5,Clayson,7,Clayson Henrique da Silva Vieira,True,clayson,6,Clayson,1.0,1.0,4.0,2.0,1.0,8.0,,2.0,2.0,,,,,,,,,,,,66.67,46.67,Cícero de Souza Marques,2025-05-05 19:00:00,0,1,334011,9,2305,3,280,1746482400,26,True,False
127,SAN,,0.9,84042,277,8.59,7,-0.48,3.56,5,T. Soares,7,Francisco das Chagas Soares dos Santos Meireles,True,tiquinho-soares,7,Tiquinho Soares,1.0,4.0,14.0,2.0,6.0,10.0,1.0,1.0,2.0,,,,,,,,,,,,46.67,53.33,Arena do Grêmio,2025-05-04 16:00:00,0,1,334013,15,277,11,284,1746385200,26,True,False
131,SPT,,0.0,84523,292,3.47,6,0.0,0.0,5,Romarinho,7,José Romário Silva de Souza,False,romarinho,1,Romarinho,,,,,,,,,,,,,,,,,,,,,6.67,66.67,Maracanã,2025-05-03 18:30:00,1,2,334007,20,292,6,266,1746307800,26,True,False
133,PAL,,0.0,84674,275,6.09,6,-0.8,1.57,4,L. Evangelista,7,Lucas Evangelista Santana de Oliveira,True,lucas-evangelista,4,Lucas Evangelista,,2.0,3.0,1.0,,6.0,,,,,,,,,,,,,,,60.0,46.67,Mané Garrincha,2025-05-04 16:00:00,1,0,334008,4,275,13,267,1746385200,26,True,False
134,FLA,,0.0,84816,262,6.01,6,-0.95,3.25,2,Varela,7,Guillermo Varela Olivera,True,varela,2,Varela,,1.0,,,,,,,,,,,1.0,,,,,,,,73.33,73.33,Mineirão,2025-05-04 18:30:00,1,2,334012,1,262,2,283,1746394200,26,True,False
135,SAN,,0.1,84847,277,5.41,6,-0.59,0.1,3,L. Peres,7,Luan Peres Petroni,True,luan-peres,1,Luan Peres,,1.0,3.0,,,1.0,,,1.0,,,,,,,,,,,,46.67,53.33,Arena do Grêmio,2025-05-04 16:00:00,0,1,334013,15,277,11,284,1746385200,26,True,False
137,INT,,0.5,85034,285,5.39,6,-0.66,2.28,4,Ã. Romero,7,Óscar David Romero Villamayor,True,oscar-romero,5,Óscar Romero,1.0,2.0,1.0,,4.0,5.0,,,1.0,,,,,,,,1.0,,,,20.0,40.0,Neo Química Arena,2025-05-03 18:30:00,2,4,334009,17,285,10,264,1746307800,26,True,False
139,MIR,,2.7,85403,2305,5.58,7,0.19,3.97,4,Danielzinho,7,Daniel de Oliveira Sertanejo,True,danielzinho,7,Danielzinho,1.0,9.0,10.0,1.0,2.0,11.0,,,,,,,,,1.0,1.0,,,,,66.67,46.67,Cícero de Souza Marques,2025-05-05 19:00:00,0,1,334011,9,2305,3,280,1746482400,26,True,False
140,SAN,,0.0,85425,277,6.19,6,0.0,-1.0,1,J. Paulo,7,João Paulo Silva Martins,False,joao-paulo,0,João Paulo,,,,,,,,,1.0,,,,,,,,,,,,46.67,53.33,Arena do Grêmio,2025-05-04 16:00:00,0,1,334013,15,277,11,284,1746385200,26,True,False
142,VIT,,-2.1,85856,287,2.3,6,-0.57,0.9,4,R. Ryller,7,Ricardo Ryller Ribeiro Lino Silva,True,ricardo-ryller,7,Ricardo Ryller,,6.0,13.0,1.0,,2.0,,,1.0,,,,,,,,,,,,20.0,46.67,Presidente Vargas (CE),2025-05-03 18:30:00,0,1,334015,16,287,12,354,1746307800,26,True,False
144,SPT,,0.0,85931,292,5.0,6,0.0,0.0,4,Hyoran,7,Hyoran Kaue Dalmoro,False,hyoran,0,Hyoran,,,,,,,,,,,,,,,,,,,,,6.67,66.67,Maracanã,2025-05-03 18:30:00,1,2,334007,20,292,6,266,1746307800,26,True,False
151,FLA,,3.8,86757,262,9.14,5,-1.04,4.25,5,Everton,7,Everton Sousa Soares,True,everton,7,Everton,1.0,7.0,3.0,2.0,6.0,,1.0,,,,,,,,,,,,,,73.33,73.33,Mineirão,2025-05-04 18:30:00,1,2,334012,1,262,2,283,1746394200,26,True,False
152,FOR,,0.0,86766,356,4.27,7,0.0,1.67,4,M. Rossetto,7,Matheus Rossetto,False,matheus-rossetto,4,Matheus Rossetto,,4.0,1.0,,,2.0,,,,,,,,,,,,,,,20.0,26.67,Morumbis,2025-05-02 21:30:00,0,0,334010,18,356,14,276,1746232200,26,False,False
153,BOT,,0.0,86777,263,4.87,6,0.0,-1.3,4,D. Barbosa,7,Danilo Barbosa da Silva,False,danilo-barbosa,1,Danilo Barbosa,,,1.0,,,,,,1.0,,,,,,,,,,,,73.33,66.67,Casa de Apostas Arena Fonte Nova,2025-05-03 21:00:00,0,1,334014,8,263,5,265,1746316800,26,True,False
155,FOR,,0.0,86859,356,3.44,6,0.0,0.68,4,J. Welison,7,José Welison da Silva,False,jose-welison,5,José Welison,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,20.0,26.67,Morumbis,2025-05-02 21:30:00,0,0,334010,18,356,14,276,1746232200,26,False,False
156,MIR,,0.0,86863,2305,4.0,5,0.0,0.0,3,L. Otávio,7,Luiz Otávio da Silva Santos,False,luiz-otavio,0,Luiz Otávio,,,,,,,,,,,,,,,,,,,,,66.67,46.67,Cícero de Souza Marques,2025-05-05 19:00:00,0,1,334011,9,2305,3,280,1746482400,26,True,False
160,CAM,,0.0,87228,282,10.39,5,0.0,4.37,2,G. Arana,7,Guilherme Antonio Arana Lopes,False,guilherme-arana,3,Guilherme Arana,,3.0,3.0,1.0,1.0,1.0,,,1.0,,,,1.0,,1.0,,,,,,60.0,6.67,Alfredo Jaconi,2025-05-05 20:00:00,1,0,334016,7,282,19,286,1746486000,26,True,False
161,SAN,,1.4,87258,277,10.59,2,-0.84,0.87,5,Soteldo,7,Yeferson Julio Soteldo Martínez,True,soteldo,3,Soteldo,,,2.0,1.0,2.0,3.0,,1.0,1.0,,,,,,,,,,,,46.67,53.33,Arena do Grêmio,2025-05-04 16:00:00,0,1,334013,15,277,11,284,1746385200,26,True,False
162,VIT,,0.0,87274,287,2.0,6,0.0,0.0,4,Dionísio,7,Dionísio Pereira de Souza Neto,False,dionisio,0,Dionísio,,,,,,,,,,,,,,,,,,,,,20.0,46.67,Presidente Vargas (CE),2025-05-03 18:30:00,0,1,334015,16,287,12,354,1746307800,26,True,False
164,SAN,,4.8,87470,277,6.22,2,0.48,2.93,4,Thaciano,7,Thaciano Mickael da Silva,True,thaciano,6,Thaciano,,4.0,1.0,1.0,3.0,1.0,1.0,2.0,,,,,,,,,,,,,46.67,53.33,Arena do Grêmio,2025-05-04 16:00:00,0,1,334013,15,277,11,284,1746385200,26,True,False
165,MIR,,6.2,87742,2305,4.23,6,1.04,1.85,4,N. Moura,7,Antônio Francisco Moura Neto,True,neto-moura,6,Neto Moura,,9.0,8.0,,,2.0,,,1.0,,,,,,,,,,,,66.67,46.67,Cícero de Souza Marques,2025-05-05 19:00:00,0,1,334011,9,2305,3,280,1746482400,26,True,False
166,MIR,,0.5,87747,2305,4.68,7,-0.58,1.83,4,Y. Felipe,7,Yago Felipe da Costa Rocha,True,yago-felipe,4,Yago Felipe,,2.0,1.0,,2.0,6.0,,,,,,,,,,,,,,,66.67,46.67,Cícero de Souza Marques,2025-05-05 19:00:00,0,1,334011,9,2305,3,280,1746482400,26,True,False
167,BOT,,0.0,87808,263,3.0,6,0.0,0.0,3,P. Sampaio,7,Philipe Sampaio Azevedo,False,philipe-sampaio,0,Philipe Sampaio,,,,,,,,,,,,,,,,,,,,,73.33,66.67,Casa de Apostas Arena Fonte Nova,2025-05-03 21:00:00,0,1,334014,8,263,5,265,1746316800,26,True,False
169,FLA,,12.0,87863,262,21.03,7,-0.83,13.25,4,Arrascaeta,7,Giorgian Daniel de Arrascaeta Benedetti,True,arrascaeta,6,Arrascaeta,3.0,4.0,1.0,,3.0,9.0,6.0,1.0,,,,,,,1.0,1.0,,,,,73.33,73.33,Mineirão,2025-05-04 18:30:00,1,2,334012,1,262,2,283,1746394200,26,True,False
170,CAM,,12.5,87999,282,12.76,7,1.4,4.55,4,G. Scarpa,7,Gustavo Henrique Furtado Scarpa,True,gustavo-scarpa,7,Gustavo Scarpa,1.0,4.0,4.0,3.0,7.0,10.0,1.0,1.0,,,,,,,,,,,,,60.0,6.67,Alfredo Jaconi,2025-05-05 20:00:00,1,0,334016,7,282,19,286,1746486000,26,True,False
172,INT,,0.0,88136,285,4.0,6,0.0,0.0,1,Ivan,7,Ivan Quaresma da Silva,False,ivan,0,Ivan,,,,,,,,,,,,,,,,,,,,,20.0,40.0,Neo Química Arena,2025-05-03 18:30:00,2,4,334009,17,285,10,264,1746307800,26,True,False
173,CAM,,5.7,88312,282,6.03,7,0.51,3.45,3,J. Alonso,7,Júnior Osmar Ignacio Alonso Mujica,True,junior-alonso,7,Junior Alonso,,4.0,5.0,1.0,3.0,4.0,,,1.0,,,,3.0,,,,,,,,60.0,6.67,Alfredo Jaconi,2025-05-05 20:00:00,1,0,334016,7,282,19,286,1746486000,26,True,False
175,FLA,,0.0,88393,262,10.24,6,0.0,6.65,2,A. Lucas,7,Ayrton Lucas Dantas de Medeiros,False,ayrton-lucas,4,Ayrton Lucas,,7.0,3.0,1.0,1.0,2.0,,,1.0,,,,3.0,,,,,,,,73.33,73.33,Mineirão,2025-05-04 18:30:00,1,2,334012,1,262,2,283,1746394200,26,True,False
176,SAN,,0.0,88423,277,4.91,7,0.0,1.1,2,Aderlan,7,Aderlan de Lima Silva,False,aderlan,1,Aderlan,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,46.67,53.33,Arena do Grêmio,2025-05-04 16:00:00,0,1,334013,15,277,11,284,1746385200,26,True,False
180,FLA,,9.2,89256,262,11.12,7,0.99,4.95,4,Gerson,7,Gerson Santos da Silva,True,gerson,6,Gerson,2.0,5.0,4.0,4.0,2.0,14.0,,,,,,,,,,,,,,,73.33,73.33,Mineirão,2025-05-04 18:30:00,1,2,334012,1,262,2,283,1746394200,26,True,False
183,MIR,,0.0,89285,2305,4.0,5,0.0,0.0,4,M. Sales,7,Matheus de Sales Cabral,False,matheus-sales,0,Matheus Sales,,,,,,,,,,,,,,,,,,,,,66.67,46.67,Cícero de Souza Marques,2025-05-05 19:00:00,0,1,334011,9,2305,3,280,1746482400,26,True,False
185,CAM,,0.0,89493,282,4.49,7,0.0,0.0,3,I. Rabello,7,Igor Rabello da Costa,False,igor-rabello,1,Igor Rabello,,,,,,,,,,,,,,,,,,,,,60.0,6.67,Alfredo Jaconi,2025-05-05 20:00:00,1,0,334016,7,282,19,286,1746486000,26,True,False
186,INT,,8.0,89637,285,5.69,7,1.09,2.67,4,T. Maia,7,Thiago Maia Alencar,True,thiago-maia,4,Thiago Maia,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,20.0,40.0,Neo Química Arena,2025-05-03 18:30:00,2,4,334009,17,285,10,264,1746307800,26,True,False
187,MIR,,-1.0,89695,2305,4.58,6,-0.6,2.43,5,I. Castilho,7,Iury Lirio Freitas de Castilho,True,iury-castilho,7,Iury Castilho,,2.0,5.0,1.0,1.0,16.0,1.0,5.0,2.0,,,,,,,,,,,,66.67,46.67,Cícero de Souza Marques,2025-05-05 19:00:00,0,1,334011,9,2305,3,280,1746482400,26,True,False
191,FOR,,0.0,90061,356,7.57,7,0.0,2.5,2,B. Pacheco,7,Bruno de Jesus Pacheco,False,bruno-pacheco,1,Bruno Pacheco,,1.0,,,,2.0,,,,,,,,,,,,,,,20.0,26.67,Morumbis,2025-05-02 21:30:00,0,0,334010,18,356,14,276,1746232200,26,False,False
192,FLA,,0.6,90285,262,6.14,7,-0.3,2.25,5,B. Henrique,7,Bruno Henrique Pinto,True,bruno-henrique,7,Bruno Henrique,,1.0,4.0,2.0,5.0,5.0,1.0,4.0,1.0,,,,,,,,,,,,73.33,73.33,Mineirão,2025-05-04 18:30:00,1,2,334012,1,262,2,283,1746394200,26,True,False
193,FLA,,0.5,90307,262,5.53,6,-0.23,3.05,5,Juninho,7,Olávio Vieira dos Santos Júnior,True,juninho,4,Juninho,,2.0,4.0,2.0,2.0,1.0,,1.0,,,,,,,2.0,,,,,,73.33,73.33,Mineirão,2025-05-04 18:30:00,1,2,334012,1,262,2,283,1746394200,26,True,False
197,VIT,,1.4,90703,287,11.36,7,-0.5,6.63,4,Matheuzinho,7,Matheus Martins Fogaça de Paulo,True,matheuzinho,6,Matheuzinho,,8.0,6.0,6.0,,17.0,2.0,1.0,2.0,,,,,,,,,,,,20.0,46.67,Presidente Vargas (CE),2025-05-03 18:30:00,0,1,334015,16,287,12,354,1746307800,26,True,False
199,VIT,,0.0,90917,287,4.02,5,0.0,1.5,5,C. Eduardo,7,Carlos Eduardo Ferreira de Souza,False,carlos-eduardo,1,Carlos Eduardo,,1.0,,,,,,,,,,,,,,,,,,,20.0,46.67,Presidente Vargas (CE),2025-05-03 18:30:00,0,1,334015,16,287,12,354,1746307800,26,True,False
200,VIT,,0.0,90943,287,3.11,7,0.0,1.1,3,Z. Marcos,7,José Marcos Alves Luis,False,ze-marcos,6,Zé Marcos,,4.0,3.0,,,3.0,,,,,,,,,,,,,,,20.0,46.67,Presidente Vargas (CE),2025-05-03 18:30:00,0,1,334015,16,287,12,354,1746307800,26,True,False
204,FLA,,3.0,91473,262,7.26,7,-0.07,3.71,4,E. Pulgar,7,Erick Antonio Pulgar Farfán,True,erick-pulgar,7,Erick Pulgar,,12.0,13.0,2.0,,7.0,1.0,,2.0,,,,,,,,,,,,73.33,73.33,Mineirão,2025-05-04 18:30:00,1,2,334012,1,262,2,283,1746394200,26,True,False
207,CAM,,-0.6,91607,282,10.89,7,-1.89,5.44,5,Rony,7,Ronielson da Silva Barbosa,True,rony,7,Rony,,6.0,12.0,9.0,4.0,7.0,2.0,8.0,1.0,,,,,,,1.0,,,,,60.0,6.67,Alfredo Jaconi,2025-05-05 20:00:00,1,0,334016,7,282,19,286,1746486000,26,True,False
209,SPT,,5.5,91639,292,8.69,7,-0.23,7.05,2,I. Cariús,7,Igor Aquino da Silva,True,igor-carius,4,Igor Cariús,,9.0,4.0,2.0,1.0,6.0,,3.0,,,,,2.0,,,,,,,,6.67,66.67,Maracanã,2025-05-03 18:30:00,1,2,334007,20,292,6,266,1746307800,26,True,False
212,SPT,,6.3,91808,292,6.73,7,0.23,4.46,1,C. França,7,Caíque França Godoy,True,caique-franca,7,Caíque França,,1.0,,,,1.0,,,2.0,24.0,10.0,,2.0,,,,,,,,6.67,66.67,Maracanã,2025-05-03 18:30:00,1,2,334007,20,292,6,266,1746307800,26,True,False
213,SAN,,6.1,91866,277,7.04,7,0.64,4.5,3,Z. Ivaldo,7,José Ivaldo Almeida Silva,True,ze-ivaldo,7,Zé Ivaldo,,11.0,8.0,,7.0,2.0,1.0,2.0,2.0,,,,1.0,,,,,,,,46.67,53.33,Arena do Grêmio,2025-05-04 16:00:00,0,1,334013,15,277,11,284,1746385200,26,True,False
216,CAM,,0.0,92087,282,9.43,5,0.0,6.02,3,Lyanco,7,Lyanco Evangelista Silveira Neves Vojnovic,False,lyanco,4,Lyanco,,10.0,7.0,2.0,,4.0,,2.0,,,,,2.0,,,,,1.0,,,60.0,6.67,Alfredo Jaconi,2025-05-05 20:00:00,1,0,334016,7,282,19,286,1746486000,26,True,False
217,INT,,0.0,92182,285,3.63,6,0.0,-1.3,3,Juninho,7,José Carlos Ferreira Júnior,False,juninho,1,Juninho,,,1.0,,,,,,1.0,,,,,,,,,,,,20.0,40.0,Neo Química Arena,2025-05-03 18:30:00,2,4,334009,17,285,10,264,1746307800,26,True,False
220,VIT,,0.0,92696,287,4.0,6,0.0,0.0,5,R. Kayzer,7,Renato Kayzer de Souza,False,renato-kayzer,0,Renato Kayzer,,,,,,,,,,,,,,,,,,,,,20.0,46.67,Presidente Vargas (CE),2025-05-03 18:30:00,0,1,334015,16,287,12,354,1746307800,26,True,False
221,FOR,,0.0,92708,356,5.94,6,0.0,3.6,5,Deyverson,7,Deyverson Brum Silva Acosta,False,deyverson,6,Deyverson,,2.0,7.0,2.0,6.0,7.0,1.0,,1.0,,,,,,1.0,,,,,,20.0,26.67,Morumbis,2025-05-02 21:30:00,0,0,334010,18,356,14,276,1746232200,26,False,False
222,PAL,,0.0,92811,275,6.0,6,0.0,0.0,5,B. Rodrigues,7,Bruno Rafael Rodrigues do Nascimento,False,bruno-rodrigues,0,Bruno Rodrigues,,,,,,,,,,,,,,,,,,,,,60.0,46.67,Mané Garrincha,2025-05-04 16:00:00,1,0,334008,4,275,13,267,1746385200,26,True,False
223,INT,,0.0,92854,285,12.02,5,0.0,3.4,5,Borré,7,Rafael Santos Borré Maury,False,borre,6,Borré,,2.0,3.0,,2.0,2.0,2.0,3.0,,,,,,,,,,,,,20.0,40.0,Neo Química Arena,2025-05-03 18:30:00,2,4,334009,17,285,10,264,1746307800,26,True,False
224,INT,,2.7,92981,285,3.58,6,0.32,1.22,4,Ronaldo,7,Ronaldo da Silva Souza Guerrero,True,ronaldo,7,Ronaldo,,8.0,12.0,1.0,,,,1.0,1.0,,,,,,,,,,,,20.0,40.0,Neo Química Arena,2025-05-03 18:30:00,2,4,334009,17,285,10,264,1746307800,26,True,False
226,SAN,,0.0,93372,277,5.0,6,0.0,0.0,3,J. Basso,7,João Othávio Basso,False,joao-basso,0,João Basso,,,,,,,,,,,,,,,,,,,,,46.67,53.33,Arena do Grêmio,2025-05-04 16:00:00,0,1,334013,15,277,11,284,1746385200,26,True,False
230,BOT,,3.0,93790,263,5.29,7,0.07,1.17,4,M. Freitas,7,Marlon Rodrigues Freitas,True,marlon-freitas,7,Marlon Freitas,,5.0,5.0,1.0,,4.0,,,1.0,,,,,,,,,,,,73.33,66.67,Casa de Apostas Arena Fonte Nova,2025-05-03 21:00:00,0,1,334014,8,263,5,265,1746316800,26,True,False
234,FOR,,0.0,93988,356,5.54,7,0.0,0.4,5,B. Lopes,7,Breno Henrique Vasconcelos Lopes,False,breno-lopes,1,Breno Lopes,,,,,,1.0,,1.0,,,,,,,,,,,,,20.0,26.67,Morumbis,2025-05-02 21:30:00,0,0,334010,18,356,14,276,1746232200,26,False,False
235,BOT,,1.6,94044,263,10.21,7,-0.96,4.66,1,John,7,John Victor Maciel Furtado,True,john,7,John,,1.0,1.0,,,,,,2.0,18.0,5.0,,3.0,,,,,,,,73.33,66.67,Casa de Apostas Arena Fonte Nova,2025-05-03 21:00:00,0,1,334014,8,263,5,265,1746316800,26,True,False
238,SAN,,0.0,94156,277,4.51,2,0.0,1.75,4,D. Pituca,7,Diego Cristiano Evaristo,False,diego-pituca,6,Diego Pituca,,1.0,2.0,,2.0,4.0,1.0,,2.0,,,,,,,,,,,,46.67,53.33,Arena do Grêmio,2025-05-04 16:00:00,0,1,334013,15,277,11,284,1746385200,26,True,False
239,SAN,,0.0,94207,277,8.68,6,0.0,6.78,5,Guilherme,7,Guilherme Augusto Vieira dos Santos,False,guilherme,6,Guilherme,,16.0,3.0,4.0,8.0,13.0,,1.0,,,,,,,,,,,,,46.67,53.33,Arena do Grêmio,2025-05-04 16:00:00,0,1,334013,15,277,11,284,1746385200,26,True,False
241,PAL,,0.0,94509,275,17.12,6,0.0,4.15,4,R. Veiga,7,Raphael Cavalcante Veiga,False,raphael-veiga,2,Raphael Veiga,,2.0,3.0,2.0,1.0,4.0,,,,,,,,,,1.0,,,,,60.0,46.67,Mané Garrincha,2025-05-04 16:00:00,1,0,334008,4,275,13,267,1746385200,26,True,False
243,FLA,,2.7,94583,262,20.8,7,-3.99,11.83,5,Pedro,7,Pedro Guilherme Abreu dos Santos,True,pedro,4,Pedro,1.0,1.0,,5.0,1.0,4.0,4.0,,,,,,,,1.0,1.0,,,1.0,,73.33,73.33,Mineirão,2025-05-04 18:30:00,1,2,334012,1,262,2,283,1746394200,26,True,False
247,VIT,,0.0,95288,287,4.0,6,0.0,0.0,4,B. Xavier,7,Bruno César Xavier Sislo,False,bruno-xavier,0,Bruno Xavier,,,,,,,,,,,,,,,,,,,,,20.0,46.67,Presidente Vargas (CE),2025-05-03 18:30:00,0,1,334015,16,287,12,354,1746307800,26,True,False
249,SPT,,4.2,95357,292,5.35,7,0.25,3.88,4,Rivera,7,Christian Hernando Rivera Cuéllar,True,rivera,6,Rivera,,17.0,14.0,,,10.0,,,3.0,,,,,,,,,,,,6.67,66.67,Maracanã,2025-05-03 18:30:00,1,2,334007,20,292,6,266,1746307800,26,True,False
250,BOT,,0.0,95464,263,6.96,6,0.0,3.17,4,Gregore,7,Gregore de Magalhães da Silva,False,gregore,6,Gregore,,16.0,26.0,1.0,2.0,6.0,,,3.0,,,,,,,,,,,,73.33,66.67,Casa de Apostas Arena Fonte Nova,2025-05-03 21:00:00,0,1,334014,8,263,5,265,1746316800,26,True,False
253,BOT,,2.7,95799,263,8.63,7,0.1,3.92,5,Artur,7,Artur Victor Guimarães,True,artur,7,Artur,2.0,5.0,7.0,2.0,4.0,9.0,,1.0,1.0,,,,,,1.0,,,,,,73.33,66.67,Casa de Apostas Arena Fonte Nova,2025-05-03 21:00:00,0,1,334014,8,263,5,265,1746316800,26,True,False
258,FLA,,0.0,96652,262,2.2,2,0.0,-0.15,4,Allan,7,Allan Rodrigues de Souza,False,allan,4,Allan,,,2.0,,,,,,,,,,,,,,,,,,73.33,73.33,Mineirão,2025-05-04 18:30:00,1,2,334012,1,262,2,283,1746394200,26,True,False
259,CAM,,0.0,96725,282,5.65,6,0.0,3.15,2,Saravia,7,Renzo Saravia,False,saravia,4,Saravia,,1.0,5.0,,2.0,2.0,,,,,,,2.0,,,,,,,,60.0,6.67,Alfredo Jaconi,2025-05-05 20:00:00,1,0,334016,7,282,19,286,1746486000,26,True,False
260,VIT,,0.4,96831,287,5.29,6,-0.72,3.35,5,Carlinhos,7,Carlos Moisés de Lima,True,carlinhos,2,Carlinhos,,,6.0,,2.0,,1.0,1.0,1.0,,,,,,,,,,,,20.0,46.67,Presidente Vargas (CE),2025-05-03 18:30:00,0,1,334015,16,287,12,354,1746307800,26,True,False
262,SPT,,0.0,97173,292,2.69,5,-0.31,0.0,2,Dalbert,7,Dalbert Henrique Chagas Estevão,True,dalbert,1,Dalbert,,,,,,,,,,,,,,,,,,,,,6.67,66.67,Maracanã,2025-05-03 18:30:00,1,2,334007,20,292,6,266,1746307800,26,True,False
