,atletas.jogos_num,atletas.atleta_id,atletas.rodada_id,atletas.clube_id,atletas.posicao_id,atletas.status_id,atletas.pontos_num,atletas.media_num,atletas.variacao_num,atletas.preco_num,atletas.entrou_em_campo,atletas.slug,atletas.apelido,atletas.apelido_abreviado,atletas.nome,CA,DS,FC,FD,FF,FS,I,SG,A,FT,G,CV,PC,PS,DE,GS,V,DP,PP,GC,aproveitamento_visitante,aproveitamento_mandante,local,partida_data,placar_oficial_visitante,placar_oficial_mandante,partida_id,clube_visitante_posicao,clube_visitante_id,clube_casa_posicao,clube_casa_id,timestamp,campeonato_id,valida,mandante
329,5,99213,16,267,2,6,0.0,1.08,0.0,3.54,False,puma-rodriguez,Puma Rodríguez,P. Rodríguez,José Luis Rodríguez Bebanz,0,3,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,26.67, São Januário,2025-08-31 20:30:00,,,334068,6,265,16,267,1756683000,26,False,False
330,9,111682,16,267,4,5,0.0,0.85,0.0,3.01,False,adson,Adson,Adson,Adson Ferreira Soares,0,3,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,26.67, São Januário,2025-08-31 20:30:00,,,334068,6,265,16,267,1756683000,26,False,False
331,2,112906,16,267,4,6,0.0,0.85,0.0,4.54,False,sforza,Sforza,Sforza,Juan Sebastián Sforza,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,26.67, São Januário,2025-08-31 20:30:00,,,334068,6,265,16,267,1756683000,26,False,False
332,10,115141,16,267,3,7,0.0,2.29,0.0,5.4,False,lucas-freitas,Lucas Freitas,L. Freitas,Lucas de Freitas Molarinho Chagas,1,6,9,0,2,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,66.67,26.67, São Januário,2025-08-31 20:30:00,,,334068,6,265,16,267,1756683000,26,False,False
333,9,118752,16,267,4,6,0.0,1.13,0.0,3.58,False,mateus-carvalho,Mateus Carvalho,M. Carvalho,Mateus Carvalho dos Santos,1,7,7,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,26.67, São Januário,2025-08-31 20:30:00,,,334068,6,265,16,267,1756683000,26,False,False
334,9,141493,16,267,5,6,0.0,1.02,0.0,3.17,False,loide-augusto,Loide Augusto,L. Augusto,Loide António Augusto,1,4,6,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,26.67, São Januário,2025-08-31 20:30:00,,,334068,6,265,16,267,1756683000,26,False,False
335,1,122487,16,267,5,5,0.0,-0.3,0.0,1.69,False,gb,GB,GB,Gabriel Souza da Silva,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,26.67, São Januário,2025-08-31 20:30:00,,,334068,6,265,16,267,1756683000,26,False,False
336,12,122486,16,267,5,7,0.0,5.52,0.0,8.39,False,rayan,Rayan,Rayan,Rayan Vitor Simplício Rocha,0,12,7,8,11,20,0,0,0,2,2,0,0,0,0,0,0,0,0,0,66.67,26.67, São Januário,2025-08-31 20:30:00,,,334068,6,265,16,267,1756683000,26,False,False
337,0,130255,16,267,4,6,0.0,0.0,0.0,3.0,False,guilherme-estrella,Guilherme Estrella,G. Estrella,Guilherme Estrella de Paiva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,26.67, São Januário,2025-08-31 20:30:00,,,334068,6,265,16,267,1756683000,26,False,False
338,0,121766,16,267,2,6,0.0,0.0,0.0,2.0,False,paulinho-silva,Paulinho Silva,P. Silva,Paulo Ricardo de Souza Babilônia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,26.67, São Januário,2025-08-31 20:30:00,,,334068,6,265,16,267,1756683000,26,False,False
339,2,130279,16,267,4,6,0.0,0.6,0.0,1.9,False,lukas-zuccarello,Lukas Zuccarello,L. Zuccarello,Lukas Rocha Zuccarello,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,26.67, São Januário,2025-08-31 20:30:00,,,334068,6,265,16,267,1756683000,26,False,False
340,0,129666,16,267,4,6,0.0,0.0,0.0,2.0,False,jp,JP,JP,João Pedro Murilo de Paula Morais,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,26.67, São Januário,2025-08-31 20:30:00,,,334068,6,265,16,267,1756683000,26,False,False
341,7,126182,16,267,4,6,0.0,0.69,0.0,4.3,False,paulinho,Paulinho,Paulinho,Paulo Lucas Santos de Paula,1,4,9,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,26.67, São Januário,2025-08-31 20:30:00,,,334068,6,265,16,267,1756683000,26,False,False
342,13,142279,16,267,5,7,0.0,5.05,0.0,7.86,False,nuno-moreira,Nuno Moreira,N. Moreira,Nuno Gonçalo Rocha Moreira,1,12,6,7,5,19,5,0,1,0,3,0,0,0,0,0,0,0,0,0,66.67,26.67, São Januário,2025-08-31 20:30:00,,,334068,6,265,16,267,1756683000,26,False,False
343,0,70221,16,287,3,6,0.0,0.0,0.0,4.0,False,bruno-uvini,Bruno Uvini,B. Uvini,Bruno Uvini Bortolança,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,40.0,Barradão,2025-07-23 21:30:00,2.0,2.0,334074,20,292,15,287,1753317000,26,True,False
344,6,71680,16,287,2,7,8.9,3.33,0.99,4.44,True,raul-caceres,Raúl Cáceres,R. Cáceres,Raúl Alejandro Cáceres Bogado,2,4,6,2,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,13.33,40.0,Barradão,2025-07-23 21:30:00,2.0,2.0,334074,20,292,15,287,1753317000,26,True,False
345,13,90943,16,287,3,7,0.7,2.38,-0.72,3.61,True,ze-marcos,Zé Marcos,Z. Marcos,José Marcos Alves Luis,2,8,10,0,0,8,1,4,0,0,0,0,0,0,0,0,0,0,0,0,13.33,40.0,Barradão,2025-07-23 21:30:00,2.0,2.0,334074,20,292,15,287,1753317000,26,True,False
346,10,99119,16,287,5,7,-0.6,1.61,-0.49,4.5,True,lucas-braga,Lucas Braga,L. Braga,Lucas Braga Ribeiro,1,4,9,0,2,9,2,0,0,0,1,0,0,0,0,0,0,0,0,0,13.33,40.0,Barradão,2025-07-23 21:30:00,2.0,2.0,334074,20,292,15,287,1753317000,26,True,False
347,6,108671,16,267,5,6,0.0,0.0,0.0,1.88,False,garre,Garré,Garré,Benjamín Antonio Garré,1,1,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,26.67, São Januário,2025-08-31 20:30:00,,,334068,6,265,16,267,1756683000,26,False,False
348,3,83786,16,287,3,6,0.0,0.0,0.0,3.37,False,neris,Neris,Neris,Hueglo dos Santos Neris,1,1,7,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,40.0,Barradão,2025-07-23 21:30:00,2.0,2.0,334074,20,292,15,287,1753317000,26,True,False
349,13,99440,16,287,4,7,5.2,2.74,0.06,5.86,True,baralhas,Baralhas,Baralhas,Gabriel Baralhas dos Santos,4,22,21,2,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,40.0,Barradão,2025-07-23 21:30:00,2.0,2.0,334074,20,292,15,287,1753317000,26,True,False
350,10,42222,16,287,5,7,0.0,1.37,0.0,3.28,False,osvaldo,Osvaldo,Osvaldo,Osvaldo Lourenço Filho,3,2,4,2,4,9,2,0,1,0,0,0,0,0,0,0,0,0,0,0,13.33,40.0,Barradão,2025-07-23 21:30:00,2.0,2.0,334074,20,292,15,287,1753317000,26,True,False
351,3,96831,16,287,5,6,0.0,1.93,0.0,4.57,False,carlinhos,Carlinhos,Carlinhos,Carlos Moisés de Lima,2,0,8,0,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,13.33,40.0,Barradão,2025-07-23 21:30:00,2.0,2.0,334074,20,292,15,287,1753317000,26,True,False
352,10,101752,16,287,2,6,0.0,2.35,0.0,5.34,False,claudinho,Claudinho,Claudinho,Claudio Coelho Salvático,4,10,10,1,1,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,13.33,40.0,Barradão,2025-07-23 21:30:00,2.0,2.0,334074,20,292,15,287,1753317000,26,True,False
353,14,102253,16,287,3,7,5.3,2.89,0.02,4.49,True,lucas-halter,Lucas Halter,L. Halter,Lucas Halter,3,13,8,1,4,2,1,2,0,1,1,0,0,0,0,0,0,0,0,0,13.33,40.0,Barradão,2025-07-23 21:30:00,2.0,2.0,334074,20,292,15,287,1753317000,26,True,False
354,7,101573,16,287,4,6,0.0,0.96,0.0,4.12,False,pepe,Pepê,Pepê,João Pedro Vilardi Pinto,2,7,11,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.33,40.0,Barradão,2025-07-23 21:30:00,2.0,2.0,334074,20,292,15,287,1753317000,26,True,False
355,8,105842,16,287,3,6,0.0,4.57,0.0,5.46,False,edu,Edu,Edu,Lucas Eduardo Ribeiro de Souza,0,9,5,1,3,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13.33,40.0,Barradão,2025-07-23 21:30:00,2.0,2.0,334074,20,292,15,287,1753317000,26,True,False
356,7,81952,16,287,4,6,9.3,3.28,1.26,5.75,True,willian-oliveira,Willian Oliveira,W. Oliveira,Willian Osmar de Oliveira Silva,3,13,9,1,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,40.0,Barradão,2025-07-23 21:30:00,2.0,2.0,334074,20,292,15,287,1753317000,26,True,False
357,14,100969,16,287,4,7,5.0,2.06,0.62,3.91,True,ronald-lopes,Ronald Lopes,R. Lopes,Ronald dos Santos Lopes,2,14,18,3,2,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,13.33,40.0,Barradão,2025-07-23 21:30:00,2.0,2.0,334074,20,292,15,287,1753317000,26,True,False
358,12,116461,16,287,2,5,0.0,5.15,0.0,7.87,False,jamerson,Jamerson,Jamerson,Jamerson Santos de Jesus,0,20,8,5,6,7,1,2,2,0,0,0,0,0,0,0,0,0,0,0,13.33,40.0,Barradão,2025-07-23 21:30:00,2.0,2.0,334074,20,292,15,287,1753317000,26,True,False
359,15,104118,16,287,1,7,7.1,5.63,0.08,9.04,True,lucas-arcanjo,Lucas Arcanjo,L. Arcanjo,Lucas Willians Assis Arcanjo,2,0,0,0,0,2,0,4,0,0,0,0,0,0,62,15,0,0,0,0,13.33,40.0,Barradão,2025-07-23 21:30:00,2.0,2.0,334074,20,292,15,287,1753317000,26,True,False
360,6,117632,16,264,4,3,5.3,3.45,0.09,15.11,True,garro,Garro,Garro,Rodrigo Garro,3,4,6,2,2,19,0,0,0,2,0,0,0,0,0,0,0,0,0,0,73.33,33.33,Neo Química Arena,2025-07-23 19:30:00,0.0,0.0,334069,1,283,11,264,1753309800,26,True,False
361,0,107859,16,287,1,6,0.0,0.0,0.0,2.0,False,fintelman,Fintelman,Fintelman,Alexandre Fintelman de Mello Ribeiro da Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,40.0,Barradão,2025-07-23 21:30:00,2.0,2.0,334074,20,292,15,287,1753317000,26,True,False
362,13,85856,16,287,4,6,0.0,1.16,-0.11,2.58,True,ricardo-ryller,Ricardo Ryller,R. Ryller,Ricardo Ryller Ribeiro Lino Silva,3,13,25,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,40.0,Barradão,2025-07-23 21:30:00,2.0,2.0,334074,20,292,15,287,1753317000,26,True,False
363,13,39148,16,282,5,7,0.0,6.68,0.0,17.09,False,hulk,Hulk,Hulk,Givanildo Vieira de Souza,4,6,16,12,16,30,6,0,2,1,4,0,0,0,0,0,0,0,0,0,6.67,46.67, Arena MRV,2025-08-31 20:30:00,,,334072,19,356,9,282,1756683000,26,False,False
364,7,63007,16,277,4,7,8.9,4.04,0.79,15.67,True,neymar,Neymar,Neymar,Neymar da Silva Santos Júnior,1,1,11,6,5,24,1,0,0,1,1,1,0,0,0,0,0,0,0,0,60.0,40.0,Vila Belmiro,2025-07-23 21:30:00,2.0,1.0,334070,10,285,17,277,1753317000,26,True,False
365,10,98720,16,264,2,6,0.0,2.72,0.0,4.77,False,angileri,Angileri,Angileri,Fabrizio Germán Angileri - Fabricio,1,11,7,0,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,73.33,33.33,Neo Química Arena,2025-07-23 19:30:00,0.0,0.0,334069,1,283,11,264,1753309800,26,True,False
0,11,91772,16,265,3,7,0.0,2.51,0.0,4.62,False,david-duarte,David Duarte,D. Duarte,David de Duarte Macedo,1,3,8,1,3,6,1,4,0,0,0,0,0,0,0,0,0,0,0,0,66.67,26.67, São Januário,2025-08-31 20:30:00,,,334068,6,265,16,267,1756683000,26,False,True
1,11,101314,16,265,5,7,0.0,2.71,0.0,5.22,False,ademir,Ademir,Ademir,Ademir da Silva Santos Júnior,2,11,10,3,5,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,26.67, São Januário,2025-08-31 20:30:00,,,334068,6,265,16,267,1756683000,26,False,True
2,2,98484,16,265,3,5,0.0,2.85,0.0,4.58,False,kanu,Kanu,Kanu,Victor Hugo Soares dos Santos,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,26.67, São Januário,2025-08-31 20:30:00,,,334068,6,265,16,267,1756683000,26,False,True
3,12,106323,16,265,4,7,0.0,2.53,0.0,5.46,False,caio-alexandre,Caio Alexandre,C. Alexandre,Caio Alexandre Souza e Silva,4,17,23,0,4,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,66.67,26.67, São Januário,2025-08-31 20:30:00,,,334068,6,265,16,267,1756683000,26,False,True
4,8,98022,16,265,4,5,0.0,3.53,0.0,8.32,False,erick,Erick,Erick,Erick Luis Conrado de Carvalho,3,14,12,0,2,3,2,0,0,1,1,0,0,0,0,0,0,0,0,0,66.67,26.67, São Januário,2025-08-31 20:30:00,,,334068,6,265,16,267,1756683000,26,False,True
5,9,87747,16,2305,4,7,0.0,2.03,0.0,4.39,False,yago-felipe,Yago Felipe,Y. Felipe,Yago Felipe da Costa Rocha,1,8,6,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,20.0,Castelão (CE),2025-07-23 19:00:00,2.0,0.0,334075,7,2305,13,354,1753308000,26,True,True
6,12,98517,16,265,4,7,0.0,3.2,0.0,5.9,False,jean-lucas,Jean Lucas,J. Lucas,Jean Lucas de Souza Oliveira,1,21,10,1,6,12,1,0,0,1,0,1,1,0,0,0,0,0,0,0,66.67,26.67, São Januário,2025-08-31 20:30:00,,,334068,6,265,16,267,1756683000,26,False,True
7,5,97868,16,265,2,6,0.0,2.66,0.0,4.39,False,iago,Iago,Iago,Iago Amaral Borduchi,0,4,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,66.67,26.67, São Januário,2025-08-31 20:30:00,,,334068,6,265,16,267,1756683000,26,False,True
8,9,104783,16,265,4,6,0.0,2.09,0.0,4.28,False,acevedo,Acevedo,Acevedo,Nicolás Brian Acevedo Tabárez,1,12,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,26.67, São Januário,2025-08-31 20:30:00,,,334068,6,265,16,267,1756683000,26,False,True
9,14,107093,16,265,2,7,0.0,6.09,0.0,9.09,False,luciano-juba,Luciano Juba,L. Juba,Luciano Batista da Silva Júnior,1,14,10,2,7,3,1,4,3,0,3,0,0,0,0,0,0,0,0,0,66.67,26.67, São Januário,2025-08-31 20:30:00,,,334068,6,265,16,267,1756683000,26,False,True
10,1,90449,16,265,4,6,0.0,3.9,0.0,4.16,False,rezende,Rezende,Rezende,Júlio César de Rezende Miranda,0,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,26.67, São Januário,2025-08-31 20:30:00,,,334068,6,265,16,267,1756683000,26,False,True
11,6,106822,16,265,4,6,0.0,4.1,0.0,7.35,False,rodrigo-nestor,Rodrigo Nestor,R. Nestor,Rodrigo Nestor Bertalia,0,9,4,1,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,66.67,26.67, São Januário,2025-08-31 20:30:00,,,334068,6,265,16,267,1756683000,26,False,True
12,9,111829,16,265,5,6,0.0,1.51,0.0,2.94,False,kayky,Kayky,Kayky,Kayky da Silva Chagas,1,2,1,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,66.67,26.67, São Januário,2025-08-31 20:30:00,,,334068,6,265,16,267,1756683000,26,False,True
13,14,105990,16,265,3,3,0.0,2.64,0.0,4.52,False,santiago-mingo,Santiago Mingo,S. Mingo,Santiago Martín Ramos Mingo,3,12,17,0,4,8,2,4,0,0,0,0,0,0,0,0,0,0,0,0,66.67,26.67, São Januário,2025-08-31 20:30:00,,,334068,6,265,16,267,1756683000,26,False,True
14,3,105373,16,265,3,7,0.0,1.53,0.0,5.47,False,gabriel-xavier,Gabriel Xavier,G. Xavier,Gabriel Lheman Xavier - Lhman,1,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,66.67,26.67, São Januário,2025-08-31 20:30:00,,,334068,6,265,16,267,1756683000,26,False,True
15,7,107173,16,265,4,7,0.0,4.0,0.0,6.26,False,michel-araujo,Michel Araújo,M. Araújo,Michel Daryl Araújo Villar,1,4,6,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,66.67,26.67, São Januário,2025-08-31 20:30:00,,,334068,6,265,16,267,1756683000,26,False,True
16,14,109401,16,265,5,7,0.0,6.93,0.0,9.64,False,erick-pulga,Erick Pulga,E. Pulga,Erick da Costa Farias,2,24,10,5,18,30,3,0,3,0,2,0,0,0,0,0,0,0,0,0,66.67,26.67, São Januário,2025-08-31 20:30:00,,,334068,6,265,16,267,1756683000,26,False,True
17,0,103662,16,265,1,6,0.0,0.0,0.0,3.0,False,denis-junior,Dênis Júnior,D. Júnior,Dênis de Oliveira Aguiar Júnior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,26.67, São Januário,2025-08-31 20:30:00,,,334068,6,265,16,267,1756683000,26,False,True
18,0,122300,16,265,2,6,0.0,0.0,0.0,2.0,False,ryan,Ryan,Ryan,Ryan Carlos Santos de Sousa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,26.67, São Januário,2025-08-31 20:30:00,,,334068,6,265,16,267,1756683000,26,False,True
19,12,123360,16,265,4,7,0.0,2.84,0.0,6.48,False,cauly,Cauly,Cauly,Cauly Oliveira Souza,1,3,2,1,5,6,0,0,3,0,1,0,0,0,0,0,0,0,0,0,66.67,26.67, São Januário,2025-08-31 20:30:00,,,334068,6,265,16,267,1756683000,26,False,True
20,8,77664,16,292,4,5,0.0,4.6,0.0,8.59,False,sergio-oliveira,Sérgio Oliveira,S. Oliveira,Sérgio Miguel Relvas de Oliveira,3,14,12,3,6,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,13.33,40.0,Barradão,2025-07-23 21:30:00,2.0,2.0,334074,20,292,15,287,1753317000,26,True,True
21,0,139000,16,262,5,6,0.0,0.0,0.0,2.0,False,felipe-teresa,Felipe Teresa,F. Teresa,Felipe Gabriel Cunha Teresa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,26.67,Cícero de Souza Marques,2025-07-23 21:30:00,2.0,1.0,334071,2,262,4,280,1753317000,26,True,True
22,0,123717,16,265,2,6,0.0,0.0,0.0,3.0,False,ze-guilherme,Zé Guilherme,Z. Guilherme,José Guilherme de Lima Costa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,26.67, São Januário,2025-08-31 20:30:00,,,334068,6,265,16,267,1756683000,26,False,True
23,9,124271,16,285,4,6,0.0,3.07,0.0,4.47,False,gustavo-prado,Gustavo Prado,G. Prado,Gustavo Prado Alves,1,6,3,4,6,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,60.0,40.0,Vila Belmiro,2025-07-23 21:30:00,2.0,1.0,334070,10,285,17,277,1753317000,26,True,True
24,12,89637,16,285,4,7,2.9,3.26,0.38,5.54,True,thiago-maia,Thiago Maia,T. Maia,Thiago Maia Alencar,1,17,10,0,2,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,60.0,40.0,Vila Belmiro,2025-07-23 21:30:00,2.0,1.0,334070,10,285,17,277,1753317000,26,True,True
25,7,111594,16,275,3,6,-0.6,2.79,-0.74,4.58,True,micael,Micael,Micael,Micael dos Santos Silva,1,4,9,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,46.67,40.0,Maracanã,2025-07-23 19:00:00,2.0,1.0,334067,3,275,8,266,1753308000,26,True,True
26,14,104027,16,2305,6,7,6.75,5.38,-0.02,7.35,True,rafael-guanaes,Rafael Guanaes,R. Guanaes,Rafael Silva Guanaes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,86.67,20.0,Castelão (CE),2025-07-23 19:00:00,2.0,0.0,334075,7,2305,13,354,1753308000,26,True,True
27,10,84674,16,275,4,7,2.2,3.53,-1.41,6.62,True,lucas-evangelista,Lucas Evangelista,L. Evangelista,Lucas Evangelista Santana de Oliveira,1,11,9,2,2,11,0,0,1,0,1,0,0,0,0,0,0,0,0,0,46.67,40.0,Maracanã,2025-07-23 19:00:00,2.0,1.0,334067,3,275,8,266,1753308000,26,True,True
28,2,107795,16,263,5,6,0.0,0.6,0.0,5.13,False,elias-manoel,Elias Manoel,E. Manoel,Elias Manoel Alves de Paula,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,53.33, Arena do Grêmio,2025-08-31 20:30:00,,,334073,5,263,14,284,1756683000,26,False,True
29,8,105214,16,263,4,6,0.0,1.92,0.0,5.25,False,santiago-rodriguez,Santiago Rodríguez,S. Rodríguez,Santiago Mariano Rodríguez Molina,1,4,2,4,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,53.33, Arena do Grêmio,2025-08-31 20:30:00,,,334073,5,263,14,284,1756683000,26,False,True
30,0,141078,16,262,3,6,0.0,0.0,0.0,1.0,False,felipe-vieira,Felipe Vieira,F. Vieira,Felipe Vieira da Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,26.67,Cícero de Souza Marques,2025-07-23 21:30:00,2.0,1.0,334071,2,262,4,280,1753317000,26,True,True
31,8,105171,16,2305,5,6,0.0,1.03,0.0,2.93,False,fabricio-daniel,Fabrício Daniel,F. Daniel,Fabrício Daniel de Souza,0,0,5,2,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,20.0,Castelão (CE),2025-07-23 19:00:00,2.0,0.0,334075,7,2305,13,354,1753308000,26,True,True
32,11,113687,16,292,4,6,0.0,1.51,0.0,2.61,False,du-queiroz,Du Queiroz,D. Queiroz,Eduardo Santos Queiroz,0,11,11,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13.33,40.0,Barradão,2025-07-23 21:30:00,2.0,2.0,334074,20,292,15,287,1753317000,26,True,True
33,1,110632,16,2305,5,6,0.0,-0.6,0.0,2.24,False,luiz-filipe,Luiz Filipe,L. Filipe,Luiz Filipe dos Reis Silva,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,20.0,Castelão (CE),2025-07-23 19:00:00,2.0,0.0,334075,7,2305,13,354,1753308000,26,True,True
34,4,141526,16,356,4,6,0.0,1.6,0.0,2.23,False,lucca-prior,Lucca Prior,L. Prior,Lucca Prior Pimenta,0,4,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,46.67, Arena MRV,2025-08-31 20:30:00,,,334072,19,356,9,282,1756683000,26,False,True
35,5,130386,16,2305,5,6,0.0,0.84,0.0,2.65,False,maceio,Maceió,Maceió,Everton Leandro de Oliveira Santos,1,1,2,1,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,86.67,20.0,Castelão (CE),2025-07-23 19:00:00,2.0,0.0,334075,7,2305,13,354,1753308000,26,True,True
36,5,92182,16,285,3,6,0.0,2.12,0.0,4.2,False,juninho,Juninho,Juninho,José Carlos Ferreira Júnior,1,4,1,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,40.0,Vila Belmiro,2025-07-23 21:30:00,2.0,1.0,334070,10,285,17,277,1753317000,26,True,True
37,7,107796,16,285,4,6,0.0,1.16,-0.3,2.67,True,diego-rosa,Diego Rosa,D. Rosa,Diego Gabriel Silva Rosa,0,5,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,40.0,Vila Belmiro,2025-07-23 21:30:00,2.0,1.0,334070,10,285,17,277,1753317000,26,True,True
38,0,141156,16,292,4,6,0.0,0.0,0.0,1.0,False,adriel,Adriel,Adriel,Adriel Gomes do Nascimento,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,40.0,Barradão,2025-07-23 21:30:00,2.0,2.0,334074,20,292,15,287,1753317000,26,True,True
39,1,130265,16,263,4,6,0.0,0.7,0.0,1.16,False,kauan-lindes,Kauan Lindes,K. Lindes,Kauan Gabriel Cordeiro Lindes,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,53.33, Arena do Grêmio,2025-08-31 20:30:00,,,334073,5,263,14,284,1756683000,26,False,True
40,6,104640,16,2305,4,6,0.0,0.38,-0.31,2.74,True,matheus-bianqui,Matheus Bianqui,M. Bianqui,Matheus Henrique Bianqui,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,20.0,Castelão (CE),2025-07-23 19:00:00,2.0,0.0,334075,7,2305,13,354,1753308000,26,True,True
41,0,117404,16,283,1,6,0.0,0.0,0.0,1.0,False,otavio,Otávio,Otávio,Otávio Eleodoro Rezende Costa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.33,33.33,Neo Química Arena,2025-07-23 19:30:00,0.0,0.0,334069,1,283,11,264,1753309800,26,True,True
42,11,140541,16,276,4,6,0.0,2.85,0.0,4.22,False,lucas-ferreira,Lucas Ferreira,L. Ferreira,Lucas dos Santos Ferreira,0,13,8,3,2,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46.67,20.0,Alfredo Jaconi,2025-07-24 19:00:00,1.0,0.0,334076,12,276,18,286,1753394400,26,True,True
43,4,105900,16,356,5,6,0.0,2.07,0.0,3.9,False,allanzinho,Allanzinho,Allanzinho,Allan Victor Oliveira Mota,1,1,4,0,2,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6.67,46.67, Arena MRV,2025-08-31 20:30:00,,,334072,19,356,9,282,1756683000,26,False,True
44,14,132553,16,2305,3,7,4.4,4.48,0.02,5.23,True,jemmes,Jemmes,Jemmes,Jemmes Bruno Ribeiro da Silva,1,24,18,1,2,5,0,4,0,0,1,0,0,0,0,0,0,0,0,0,86.67,20.0,Castelão (CE),2025-07-23 19:00:00,2.0,0.0,334075,7,2305,13,354,1753308000,26,True,True
45,0,139001,16,275,4,5,0.0,0.0,0.0,2.0,False,figueiredo,Figueiredo,Figueiredo,Vitor dos Santos Figueiredo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,40.0,Maracanã,2025-07-23 19:00:00,2.0,1.0,334067,3,275,8,266,1753308000,26,True,True
