atletas.jogos_num,atletas.atleta_id,atletas.rodada_id,atletas.clube_id,atletas.posicao_id,atletas.status_id,atletas.pontos_num,atletas.media_num,atletas.variacao_num,atletas.preco_num,atletas.entrou_em_campo,atletas.slug,atletas.apelido,atletas.apelido_abreviado,atletas.nome,CA,DS,FC,FD,FF,FS,G,I,A,PS,FT,SG,DE,DP,GS,V,PC,CV,PP,GC,aproveitamento_visitante,aproveitamento_mandante,local,partida_data,placar_oficial_visitante,placar_oficial_mandante,partida_id,clube_visitante_posicao,clube_visitante_id,clube_casa_posicao,clube_casa_id,timestamp,campeonato_id,valida,mandante
8,77664,18,292,4,5,0.0,4.6,0.0,8.59,False,sergio-oliveira,Sérgio Oliveira,S. Oliveira,Sérgio Miguel Relvas de Oliveira,3,14,12,3,6,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,73.33,20.0,Ilha do Retiro,2025-08-02 16:00:00,0,0,334145,4,265,20,292,1754161200,26,True,False
4,133543,18,264,5,6,0.0,0.7,0.0,1.79,False,gui-negao,Gui Negão,G. Negão,Guilherme William Silva Inácio,2,3,7,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33.33,40.0,Neo Química Arena,2025-08-03 16:00:00,1,1,334131,18,356,12,264,1754247600,26,True,False
10,124271,18,285,4,6,0.0,3.28,0.0,5.31,False,gustavo-prado,Gustavo Prado,G. Prado,Gustavo Prado Alves,1,7,3,5,6,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,86.67,66.67,Beira-Rio,2025-08-03 20:30:00,2,1,334138,8,276,13,285,1754263800,26,True,False
0,98306,18,287,4,5,0.0,0.0,0.0,3.0,False,val-soares,Val Soares,V. Soares,Valdemir de Oliveira Soares,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.33,46.67,Barradão,2025-08-03 19:30:00,2,2,334140,3,275,16,287,1754260200,26,True,False
9,105214,18,263,4,6,0.0,1.7,0.0,4.54,False,santiago-rodriguez,Santiago Rodríguez,S. Rodríguez,Santiago Mariano Rodríguez Molina,1,4,4,4,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,53.33,Nilton Santos (Engenhão),2025-08-03 16:00:00,2,0,334129,2,283,7,263,1754247600,26,True,False
6,105337,18,354,4,6,1.5,0.72,0.17,2.62,True,lucas-lima,Lucas Lima,L. Lima,Lucas Eduardo Lima da Silva,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,26.67,Castelão (CE),2025-08-03 18:30:00,1,1,334143,1,262,11,354,1754256600,26,True,False
11,104134,18,287,5,7,1.5,2.46,-0.14,4.23,True,fabri,Fabri,Fabri,Fabrício do Rosário dos Santos,0,9,14,2,8,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,73.33,46.67,Barradão,2025-08-03 19:30:00,2,2,334140,3,275,16,287,1754260200,26,True,False
14,89637,18,285,4,7,0.0,3.01,-0.54,5.04,True,thiago-maia,Thiago Maia,T. Maia,Thiago Maia Alencar,1,19,10,0,2,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,86.67,66.67,Beira-Rio,2025-08-03 20:30:00,2,1,334138,8,276,13,285,1754263800,26,True,False
16,104027,18,2305,6,7,7.43,5.45,0.45,7.59,True,rafael-guanaes,Rafael Guanaes,R. Guanaes,Rafael Silva Guanaes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,33.33,73.33,Maião,2025-08-02 18:30:00,2,3,334135,17,267,5,2305,1754170200,26,True,False
5,72605,18,282,3,6,0.0,5.92,0.0,8.15,False,vitor-hugo,Vitor Hugo,V. Hugo,Vitor Hugo Franchescoli de Souza,0,5,0,0,2,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6.67,40.0,Arena MRV,2025-08-03 18:30:00,1,2,334137,6,280,10,282,1754256600,26,True,False
11,113687,18,292,4,6,0.0,1.51,0.0,2.61,False,du-queiroz,Du Queiroz,D. Queiroz,Eduardo Santos Queiroz,0,11,11,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,73.33,20.0,Ilha do Retiro,2025-08-02 16:00:00,0,0,334145,4,265,20,292,1754161200,26,True,False
2,107795,18,263,5,6,0.0,0.6,0.0,5.13,False,elias-manoel,Elias Manoel,E. Manoel,Elias Manoel Alves de Paula,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,53.33,Nilton Santos (Engenhão),2025-08-03 16:00:00,2,0,334129,2,283,7,263,1754247600,26,True,False
2,129317,18,287,4,6,0.0,0.45,0.0,1.93,False,felipe-cardoso,Felipe Cardoso,F. Cardoso,Felipe Cardoso,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.33,46.67,Barradão,2025-08-03 19:30:00,2,2,334140,3,275,16,287,1754260200,26,True,False
1,110632,18,2305,5,6,0.0,-0.6,0.0,2.24,False,luiz-filipe,Luiz Filipe,L. Filipe,Luiz Filipe dos Reis Silva,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,73.33,Maião,2025-08-02 18:30:00,2,3,334135,17,267,5,2305,1754170200,26,True,False
1,130265,18,263,4,6,0.0,0.7,0.0,1.16,False,kauan-lindes,Kauan Lindes,K. Lindes,Kauan Gabriel Cordeiro Lindes,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,53.33,Nilton Santos (Engenhão),2025-08-03 16:00:00,2,0,334129,2,283,7,263,1754247600,26,True,False
6,92182,18,285,3,6,4.7,2.55,0.51,4.71,True,juninho,Juninho,Juninho,José Carlos Ferreira Júnior,1,7,2,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,66.67,Beira-Rio,2025-08-03 20:30:00,2,1,334138,8,276,13,285,1754263800,26,True,False
4,141806,18,354,5,6,0.0,2.7,0.0,3.7,False,guilherme,Guilherme,Guilherme,Guilherme Luiz Oliveira da Silva,0,5,4,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,26.67,Castelão (CE),2025-08-03 18:30:00,1,1,334143,1,262,11,354,1754256600,26,True,False
0,142445,18,287,4,6,0.0,0.0,0.0,2.0,False,wanderson-papaterra,Wanderson Papaterra,W. Papaterra,Wanderson Papaterra Matos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.33,46.67,Barradão,2025-08-03 19:30:00,2,2,334140,3,275,16,287,1754260200,26,True,False
0,141156,18,292,4,6,0.0,0.0,0.0,1.0,False,adriel,Adriel,Adriel,Adriel Gomes do Nascimento,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.33,20.0,Ilha do Retiro,2025-08-02 16:00:00,0,0,334145,4,265,20,292,1754161200,26,True,False
7,106681,18,292,5,6,1.4,1.64,0.07,3.5,True,leo-pereira,Léo Pereira,L. Pereira,Leonardo Augusto dos Santos Pereira,0,4,6,1,1,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,73.33,20.0,Ilha do Retiro,2025-08-02 16:00:00,0,0,334145,4,265,20,292,1754161200,26,True,False
6,104640,18,2305,4,6,0.0,0.38,0.0,2.74,False,matheus-bianqui,Matheus Bianqui,M. Bianqui,Matheus Henrique Bianqui,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,73.33,Maião,2025-08-02 18:30:00,2,3,334135,17,267,5,2305,1754170200,26,True,False
16,132553,18,2305,3,7,0.2,4.03,-0.29,4.55,True,jemmes,Jemmes,Jemmes,Jemmes Bruno Ribeiro da Silva,1,25,19,1,2,6,1,0,0,0,0,4,0,0,0,0,0,0,0,0,33.33,73.33,Maião,2025-08-02 18:30:00,2,3,334135,17,267,5,2305,1754170200,26,True,False
0,141125,18,282,1,6,0.0,0.0,0.0,1.0,False,robert,Robert,Robert,Robert Pinto Alves Assunção,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,40.0,Arena MRV,2025-08-03 18:30:00,1,2,334137,6,280,10,282,1754256600,26,True,False
3,122990,18,282,4,6,0.0,2.6,0.0,3.24,False,patrick,Patrick,Patrick,Patrick Roberto da Silva Campos,0,4,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,40.0,Arena MRV,2025-08-03 18:30:00,1,2,334137,6,280,10,282,1754256600,26,True,False
15,104204,18,2305,5,7,3.5,4.93,-0.95,7.28,True,edson-carioca,Edson Carioca,E. Carioca,Edson Guilherme Mendes dos Santos,1,15,17,6,13,12,3,2,2,0,0,0,0,0,0,0,0,0,0,0,33.33,73.33,Maião,2025-08-02 18:30:00,2,3,334135,17,267,5,2305,1754170200,26,True,False
0,124400,18,2305,2,6,0.0,0.0,0.0,2.0,False,wesley-santos,Wesley Santos,W. Santos,Wesley Santos Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,73.33,Maião,2025-08-02 18:30:00,2,3,334135,17,267,5,2305,1754170200,26,True,False
8,85034,18,285,4,5,0.0,1.57,0.0,4.71,False,oscar-romero,Óscar Romero,O. Romero,Óscar David Romero Villamayor,1,2,1,1,4,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,86.67,66.67,Beira-Rio,2025-08-03 20:30:00,2,1,334138,8,276,13,285,1754263800,26,True,False
6,140365,18,277,5,6,1.0,0.37,0.15,1.27,True,luca-meirelles,Luca Meirelles,L. Meirelles,Luca Oliveira Meirelles,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20.0,46.67,Morumbis,2025-08-04 20:00:00,1,3,334133,19,286,15,277,1754348400,26,True,False
0,131753,18,264,1,6,0.0,0.0,0.0,1.0,False,felipe-longo,Felipe Longo,F. Longo,Felipe Longo Fernandes da Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,40.0,Neo Química Arena,2025-08-03 16:00:00,1,1,334131,18,356,12,264,1754247600,26,True,False
15,41929,18,266,6,7,7.32,5.08,0.59,10.02,True,renato-gaucho,Renato Gaúcho,R. Gaúcho,Renato Portaluppi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,26.67,20.0,Maracanã,2025-08-02 21:00:00,0,1,334127,14,284,9,266,1754179200,26,True,False
6,102561,18,263,5,6,0.0,0.98,0.0,4.29,False,mastriani,Mastriani,Mastriani,Gonzalo Mathías Mastriani Borges,1,2,4,1,4,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,66.67,53.33,Nilton Santos (Engenhão),2025-08-03 16:00:00,2,0,334129,2,283,7,263,1754247600,26,True,False
2,97468,18,263,2,6,0.0,4.6,0.0,6.8,False,marcal,Marçal,Marçal,Fernando Marçal de Oliveira,2,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,66.67,53.33,Nilton Santos (Engenhão),2025-08-03 16:00:00,2,0,334129,2,283,7,263,1754247600,26,True,False
0,133696,18,266,4,6,0.0,0.0,0.0,2.0,False,wallace-davi,Wallace Davi,W. Davi,Wallace Davi Nunes da Silva Dias,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.67,20.0,Maracanã,2025-08-02 21:00:00,0,1,334127,14,284,9,266,1754179200,26,True,False
2,117061,18,2305,3,6,0.0,4.7,0.0,4.66,False,gabriel-knesowitsch,Gabriel Knesowitsch,G. Knesowitsch,Gabriel Knesowitsch,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33.33,73.33,Maião,2025-08-02 18:30:00,2,3,334135,17,267,5,2305,1754170200,26,True,False
0,143377,18,266,2,6,0.0,0.0,0.0,1.0,False,leo-jance,Léo Jance,L. Jance,Leonardo de Oliveira Jance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.67,20.0,Maracanã,2025-08-02 21:00:00,0,1,334127,14,284,9,266,1754179200,26,True,False
13,122302,18,2305,5,6,0.0,2.81,0.0,4.37,False,cristian,Cristian,Cristian,Cristian Renato Gonçalves Riquelme,2,4,9,8,4,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,33.33,73.33,Maião,2025-08-02 18:30:00,2,3,334135,17,267,5,2305,1754170200,26,True,False
0,128583,18,266,4,6,0.0,0.0,0.0,1.0,False,thiago-henrique,Thiago Henrique,T. Henrique,Thiago Henrique Gonçalves Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.67,20.0,Maracanã,2025-08-02 21:00:00,0,1,334127,14,284,9,266,1754179200,26,True,False
0,141040,18,266,3,6,0.0,0.0,0.0,1.0,False,davi-schuindt,Davi Schuindt,D. Schuindt,Davi Duarte Schuindt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.67,20.0,Maracanã,2025-08-02 21:00:00,0,1,334127,14,284,9,266,1754179200,26,True,False
2,124661,18,282,3,6,0.0,0.75,0.0,2.06,False,ivan-roman,Iván Román,I. Román,Ivan Ramiro Román Hurtado,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,40.0,Arena MRV,2025-08-03 18:30:00,1,2,334137,6,280,10,282,1754256600,26,True,False
8,136306,18,285,4,6,1.0,1.73,-0.16,2.45,True,luis-otavio,Luis Otávio,L. Otávio,Luis Otávio Costa de Aquino,0,8,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,66.67,Beira-Rio,2025-08-03 20:30:00,2,1,334138,8,276,13,285,1754263800,26,True,False
9,82455,18,277,4,6,0.0,3.32,-0.49,6.81,True,ze-rafael,Zé Rafael,Z. Rafael,José Rafael Vivian,1,17,9,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,46.67,Morumbis,2025-08-04 20:00:00,1,3,334133,19,286,15,277,1754348400,26,True,False
0,141551,18,282,4,6,0.0,0.0,0.0,1.0,False,indio,Índio,Índio,Hendel dos Santos Nascimento,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,40.0,Arena MRV,2025-08-03 18:30:00,1,2,334137,6,280,10,282,1754256600,26,True,False
7,130319,18,287,2,7,0.2,3.35,-0.46,4.06,True,maykon,Maykon,Maykon,Maykon Kesley de Jesus Ramalho,1,5,11,1,2,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,73.33,46.67,Barradão,2025-08-03 19:30:00,2,2,334140,3,275,16,287,1754260200,26,True,False
0,141138,18,282,4,6,0.0,0.0,0.0,1.0,False,ze-phelipe,Zé Phelipe,Z. Phelipe,José Phelipe dos Santos Dutra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,40.0,Arena MRV,2025-08-03 18:30:00,1,2,334137,6,280,10,282,1754256600,26,True,False
3,141995,18,264,4,6,1.5,1.23,0.2,1.67,True,dieguinho,Dieguinho,Dieguinho,Diego da Cruz Lopes,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,40.0,Neo Química Arena,2025-08-03 16:00:00,1,1,334131,18,356,12,264,1754247600,26,True,False
1,131515,18,277,4,6,0.0,0.5,0.0,1.09,False,hyan,Hyan,Hyan,Hyan Carvalho Machado Silva,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,46.67,Morumbis,2025-08-04 20:00:00,1,3,334133,19,286,15,277,1754348400,26,True,False
0,143452,18,264,2,6,0.0,0.0,0.0,1.0,False,gabriel-caipira,Gabriel Caipira,G. Caipira,Gabriel Henrique Soares da Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,40.0,Neo Química Arena,2025-08-03 16:00:00,1,1,334131,18,356,12,264,1754247600,26,True,False
12,40990,18,264,6,7,4.92,5.01,0.04,10.26,True,dorival-junior,Dorival Júnior,D. Júnior,Dorival Silvestre Júnior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,33.33,40.0,Neo Química Arena,2025-08-03 16:00:00,1,1,334131,18,356,12,264,1754247600,26,True,False
0,141795,18,287,3,5,0.0,0.0,0.0,1.0,False,kauan,Kauan,Kauan,Kauan Santos Neves Coutinho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.33,46.67,Barradão,2025-08-03 19:30:00,2,2,334140,3,275,16,287,1754260200,26,True,False
11,78479,18,277,6,7,6.95,5.14,0.39,10.37,True,cleber-xavier,Cleber Xavier,C. Xavier,Cleber Marcio Serpa Xavier,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,20.0,46.67,Morumbis,2025-08-04 20:00:00,1,3,334133,19,286,15,277,1754348400,26,True,False
0,143463,18,266,5,6,0.0,0.0,0.0,1.0,False,wesley-nata,Wesley Natã,W. Natã,Wesley Natã de Freitas Prado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.67,20.0,Maracanã,2025-08-02 21:00:00,0,1,334127,14,284,9,266,1754179200,26,True,False
0,141776,18,277,4,6,0.0,0.0,0.0,1.0,False,gustavo-henrique,Gustavo Henrique,G. Henrique,Gustavo Henrique Pereira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,46.67,Morumbis,2025-08-04 20:00:00,1,3,334133,19,286,15,277,1754348400,26,True,False
0,124250,18,282,5,6,0.0,0.0,0.0,1.0,False,pedro-ataide,Pedro Ataíde,P. Ataíde,Pedro Ataide de Souza Oliveira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,40.0,Arena MRV,2025-08-03 18:30:00,1,2,334137,6,280,10,282,1754256600,26,True,False
3,133673,18,277,4,6,0.0,0.5,0.0,1.0,False,mateus-xavier,Mateus Xavier,M. Xavier,Mateus Xavier de Sousa,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,46.67,Morumbis,2025-08-04 20:00:00,1,3,334133,19,286,15,277,1754348400,26,True,False
0,141039,18,266,2,6,0.0,0.0,0.0,1.0,False,kaio-borges,Kaio Borges,K. Borges,Kaio Borges Correa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.67,20.0,Maracanã,2025-08-02 21:00:00,0,1,334127,14,284,9,266,1754179200,26,True,False
0,141433,18,266,3,6,0.0,0.0,0.0,1.0,False,gustavo-cintra,Gustavo Cintra,G. Cintra,Gustavo Cintra Rocha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.67,20.0,Maracanã,2025-08-02 21:00:00,0,1,334127,14,284,9,266,1754179200,26,True,False
8,130811,18,277,2,7,5.7,5.44,0.61,8.25,True,souza,Souza,Souza,João Victor de Souza Menezes,1,18,10,0,2,8,0,1,1,0,0,2,0,0,0,0,0,0,0,0,20.0,46.67,Morumbis,2025-08-04 20:00:00,1,3,334133,19,286,15,277,1754348400,26,True,False
2,143488,18,285,5,6,0.0,-0.15,0.0,0.73,False,raykkonen,Raykkonen,Raykkonen,Raykkonen Pereira Soares,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,66.67,Beira-Rio,2025-08-03 20:30:00,2,1,334138,8,276,13,285,1754263800,26,True,False
0,141467,18,285,2,6,0.0,0.0,0.0,1.0,False,pablo,Pablo,Pablo,Pablo Pereira da Costa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,66.67,Beira-Rio,2025-08-03 20:30:00,2,1,334138,8,276,13,285,1754263800,26,True,False
0,124264,18,285,1,6,0.0,0.0,0.0,1.0,False,kauan,Kauan,Kauan,Kauan Jesus Santos Oliveira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,66.67,Beira-Rio,2025-08-03 20:30:00,2,1,334138,8,276,13,285,1754263800,26,True,False
1,140485,18,266,4,6,0.0,3.5,0.0,2.26,False,isaque,Isaque,Isaque,Isaque Severino Silva,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.67,20.0,Maracanã,2025-08-02 21:00:00,0,1,334127,14,284,9,266,1754179200,26,True,False
0,144015,18,263,2,6,0.0,0.0,0.0,1.0,False,kaique-pereira,Kaique Pereira,K. Pereira,Kaique da Silva Júlio Pereira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,53.33,Nilton Santos (Engenhão),2025-08-03 16:00:00,2,0,334129,2,283,7,263,1754247600,26,True,False
2,134246,18,285,4,6,0.0,0.6,0.0,1.14,False,yago-noal,Yago Noal,Y. Noal,Yago Eduardo Noal Lopes,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,66.67,Beira-Rio,2025-08-03 20:30:00,2,1,334138,8,276,13,285,1754263800,26,True,False
0,127932,18,266,2,6,0.0,0.0,0.0,1.0,False,julio-fidelis,Julio Fidélis,J. Fidélis,Julio Cesar Lima Fidelis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.67,20.0,Maracanã,2025-08-02 21:00:00,0,1,334127,14,284,9,266,1754179200,26,True,False
2,121824,18,264,5,6,0.0,1.0,0.0,1.42,False,kayke,Kayke,Kayke,Kayke Ferrari Guimarães,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,40.0,Neo Química Arena,2025-08-03 16:00:00,1,1,334131,18,356,12,264,1754247600,26,True,False
0,144255,18,277,3,6,0.0,0.0,0.0,1.0,False,joao-alencar,João Alencar,J. Alencar,João Alencar Santos Paes da Costa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,46.67,Morumbis,2025-08-04 20:00:00,1,3,334133,19,286,15,277,1754348400,26,True,False
0,132560,18,287,1,6,0.0,0.0,0.0,1.0,False,davi-barbosa,Davi Barbosa,D. Barbosa,Davi Barbosa da Silva Novaes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.33,46.67,Barradão,2025-08-03 19:30:00,2,2,334140,3,275,16,287,1754260200,26,True,False
5,91158,18,263,3,5,0.0,6.32,-1.2,9.47,True,kaio,Kaio,Kaio,Kaio Fernando da Silva Pantaleão,0,6,4,2,3,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,66.67,53.33,Nilton Santos (Engenhão),2025-08-03 16:00:00,2,0,334129,2,283,7,263,1754247600,26,True,False
5,92171,18,263,5,7,-0.1,5.56,-2.34,12.07,True,arthur-cabral,Arthur Cabral,A. Cabral,Arthur Mendonça Cabral,0,1,7,3,3,7,2,1,0,0,1,0,0,0,0,0,0,0,0,0,66.67,53.33,Nilton Santos (Engenhão),2025-08-03 16:00:00,2,0,334129,2,283,7,263,1754247600,26,True,False
0,129930,18,263,1,6,0.0,0.0,0.0,2.0,False,cristhian-loor,Cristhian Loor,C. Loor,Cristhian Joel Loor Santamaría - Christian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,53.33,Nilton Santos (Engenhão),2025-08-03 16:00:00,2,0,334129,2,283,7,263,1754247600,26,True,False
5,142890,18,263,4,7,5.2,3.88,0.21,8.52,True,montoro,Montoro,Montoro,Álvaro Montoro,2,9,5,3,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,53.33,Nilton Santos (Engenhão),2025-08-03 16:00:00,2,0,334129,2,283,7,263,1754247600,26,True,False
5,96353,18,263,5,6,-0.6,1.24,-1.64,8.5,True,joaquin-correa,Joaquín Correa,J. Correa,Carlos Joaquín Correa,1,2,3,2,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,66.67,53.33,Nilton Santos (Engenhão),2025-08-03 16:00:00,2,0,334129,2,283,7,263,1754247600,26,True,False
14,101727,18,264,2,7,2.0,5.04,-0.15,9.6,True,matheuzinho,Matheuzinho,Matheuzinho,Matheus França Silva,6,31,9,1,3,8,0,0,0,0,0,5,0,0,0,0,0,0,0,0,33.33,40.0,Neo Química Arena,2025-08-03 16:00:00,1,1,334131,18,356,12,264,1754247600,26,True,False
0,130620,18,287,4,6,0.0,0.0,0.0,1.0,False,edenilson,Edenílson,Edenílson,Edenílson Santos Nascimento Filho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.33,46.67,Barradão,2025-08-03 19:30:00,2,2,334140,3,275,16,287,1754260200,26,True,False
5,92702,18,292,6,7,5.84,4.87,0.17,8.02,True,daniel-paulista,Daniel Paulista,D. Paulista,Daniel Pollo Barioni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.33,20.0,Ilha do Retiro,2025-08-02 16:00:00,0,0,334145,4,265,20,292,1754161200,26,True,False
5,97321,18,2305,5,6,9.5,4.2,1.53,6.87,True,alesson,Alesson,Alesson,Alesson dos Santos Batista,0,3,7,0,0,2,1,4,2,0,0,0,0,0,0,0,0,0,0,0,33.33,73.33,Maião,2025-08-02 18:30:00,2,3,334135,17,267,5,2305,1754170200,26,True,False
1,127242,18,264,4,6,0.0,4.3,0.0,2.61,False,bahia,Bahia,Bahia,Luiz Gustavo Lemos Carvalho,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,40.0,Neo Química Arena,2025-08-03 16:00:00,1,1,334131,18,356,12,264,1754247600,26,True,False
0,145000,18,287,4,6,0.0,0.0,0.0,1.0,False,lucas-lohan,Lucas Lohan,L. Lohan,Lucas Lohan dos Santos Verediana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.33,46.67,Barradão,2025-08-03 19:30:00,2,2,334140,3,275,16,287,1754260200,26,True,False
3,83251,18,285,2,6,4.2,3.07,0.43,6.92,True,alan-benitez,Alan Benítez,A. Benítez,Alan Max Benítez Domínguez,0,2,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,86.67,66.67,Beira-Rio,2025-08-03 20:30:00,2,1,334138,8,276,13,285,1754263800,26,True,False
1,78478,18,277,4,6,0.0,-0.3,0.0,7.19,False,willian-arao,Willian Arão,W. Arão,Willian Souza Arão da Silva,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,46.67,Morumbis,2025-08-04 20:00:00,1,3,334133,19,286,15,277,1754348400,26,True,False
0,143253,18,287,5,6,0.0,0.0,0.0,1.0,False,wendell,Wendell,Wendell,Wendell dos Santos Sacramento,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.33,46.67,Barradão,2025-08-03 19:30:00,2,2,334140,3,275,16,287,1754260200,26,True,False
2,145099,18,287,4,6,0.0,1.35,0.0,5.69,False,ruben-rodrigues,Rúben Rodrigues,R. Rodrigues,Rúben da Rocha Rodrigues,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.33,46.67,Barradão,2025-08-03 19:30:00,2,2,334140,3,275,16,287,1754260200,26,True,False
5,145269,18,263,6,7,2.47,6.32,-1.05,11.41,True,davide-ancelotti,Davide Ancelotti,D. Ancelotti,Davide Ancelotti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,66.67,53.33,Nilton Santos (Engenhão),2025-08-03 16:00:00,2,0,334129,2,283,7,263,1754247600,26,True,False
6,111951,18,287,5,6,1.1,2.43,-0.03,5.36,True,renzo-lopez,Renzo López,R. López,Renzo López Patrón,2,3,7,3,1,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,73.33,46.67,Barradão,2025-08-03 19:30:00,2,2,334140,3,275,16,287,1754260200,26,True,False
