Unnamed: 0,atletas.rodada_id,atletas.status_id,atletas.pontos_num,atletas.variacao_num,atletas.media_num,atletas.slug,atletas.apelido,atletas.atleta_id,atletas.nome,atletas.clube.id.full.name,atletas.entrou_em_campo,atletas.jogos_num,atletas.clube_id,atletas.posicao_id,atletas.preco_num,atletas.minimo_para_valorizar,atletas.apelido_abreviado,aproveitamento_visitante,aproveitamento_mandante,local,partida_data,placar_oficial_visitante,placar_oficial_mandante,partida_id,clube_visitante_posicao,clube_visitante_id,clube_casa_posicao,clube_casa_id,timestamp,campeonato_id,valida,mandante
330,1,6,0,0,0,willian-machado,Willian Machado,101908,Willian Estefani Machado,CEA,False,0,354,3,3,,W. Machado,46.67,46.67,Nabi Abi Chedid,2025-03-31 20:00:00,2,2,333871,12,354,3,280,1743462000,26,True,False
331,1,7,0,0,0,vitinho,Vitinho,101960,Vitor Hugo Naum dos Santos,INT,False,0,285,5,7,,Vitinho,20.0,73.33,Maracanã,2025-03-29 21:00:00,1,1,333867,17,285,1,262,1743292800,26,True,False
334,1,6,0,0,0,vitor-eudes,Vitor Eudes,102137,Vitor Eudes de Souza Costa,FLU,False,0,266,1,2,,V. Eudes,66.67,20.0,Castelão (CE),2025-03-29 18:30:00,0,2,333875,6,266,18,356,1743283800,26,True,False
335,1,7,0,0,0,lucas-halter,Lucas Halter,102253,Lucas Halter,VIT,False,0,287,3,4,,L. Halter,20.0,6.67,Alfredo Jaconi,2025-03-29 18:30:00,0,2,333876,16,287,19,286,1743283800,26,True,False
336,1,2,0,0,0,rollheiser,Rollheiser,102256,Benjamín Rollheiser,SAN,False,0,277,4,12,,Rollheiser,46.67,46.67,São Januário,2025-03-30 18:30:00,1,2,333868,15,277,13,267,1743370200,26,True,False
337,1,6,0,0,0,caio-paulista,Caio Paulista,102318,Caio Fernando de Oliveira,CAM,False,0,282,2,7,,C. Paulista,60.0,53.33,Arena do Grêmio,2025-03-29 18:30:00,1,2,333873,7,282,11,284,1743283800,26,True,False
338,1,6,0,0,0,caca,Cacá,102340,Carlos de Menezes Júnior,COR,False,0,264,3,6,,Cacá,40.0,66.67,Casa de Apostas Arena Fonte Nova,2025-03-30 20:00:00,1,1,333874,10,264,5,265,1743375600,26,True,False
339,1,6,0,0,0,thiaguinho,Thiaguinho,102599,Thiago Beserra dos Santos Conti,VIT,False,0,287,4,3,,Thiaguinho,20.0,6.67,Alfredo Jaconi,2025-03-29 18:30:00,0,2,333876,16,287,19,286,1743283800,26,True,False
341,1,7,0,0,0,canobbio,Canobbio,102928,Agustín Canobbio Graviz,FLU,False,0,266,5,9,,Canobbio,66.67,20.0,Castelão (CE),2025-03-29 18:30:00,0,2,333875,6,266,18,356,1743283800,26,True,False
343,1,7,0,0,0,escobar,Escobar,102975,Gonzalo Daniel Escobar,SAN,False,0,277,2,4,,Escobar,46.67,46.67,São Januário,2025-03-30 18:30:00,1,2,333868,15,277,13,267,1743370200,26,True,False
345,1,7,0,0,0,gabriel-brazao,Gabriel Brazão,103056,Gabriel Nascimento Resende Brazão,SAN,False,0,277,1,5,,G. Brazão,46.67,46.67,São Januário,2025-03-30 18:30:00,1,2,333868,15,277,13,267,1743370200,26,True,False
347,1,7,0,0,0,matheus-alexandre,Matheus Alexandre,103347,Matheus Alexandre Anastácio de Souza,SPT,False,0,292,2,5,,M. Alexandre,6.67,26.67,Morumbis,2025-03-29 18:30:00,0,0,333870,20,292,14,276,1743283800,26,True,False
350,1,2,0,0,0,ignacio,Ignácio,103523,Ignácio da Silva Oliveira,FLU,False,0,266,3,6,,Ignácio,66.67,20.0,Castelão (CE),2025-03-29 18:30:00,0,2,333875,6,266,18,356,1743283800,26,True,False
352,1,5,0,0,0,gabriel-fuentes,Gabriel Fuentes,103672,Gabriel Rafael Fuentes Gómez,FLU,False,0,266,2,6,,G. Fuentes,66.67,20.0,Castelão (CE),2025-03-29 18:30:00,0,2,333875,6,266,18,356,1743283800,26,True,False
353,1,6,0,0,0,kaique-rocha,Kaíque Rocha,103684,Kaíque Rocha Lima,INT,False,0,285,3,5,,K. Rocha,20.0,73.33,Maracanã,2025-03-29 21:00:00,1,1,333867,17,285,1,262,1743292800,26,True,False
354,1,6,0,0,0,gabriel-veron,Gabriel Veron,103764,Gabriel Veron Fonseca de Souza,SAN,False,0,277,5,6,,G. Veron,46.67,46.67,São Januário,2025-03-30 18:30:00,1,2,333868,15,277,13,267,1743370200,26,True,False
355,1,7,0,0,0,gabriel-menino,Gabriel Menino,103767,Gabriel Vinícius Menino,CAM,False,0,282,4,8,,G. Menino,60.0,53.33,Arena do Grêmio,2025-03-29 18:30:00,1,2,333873,7,282,11,284,1743283800,26,True,False
356,1,7,0,0,0,rafael-guanaes,Rafael Guanaes,104027,Rafael Silva Guanaes,MIR,False,0,2305,6,3,,R. Guanaes,66.67,73.33,Mineirão,2025-03-29 18:30:00,1,2,333872,9,2305,2,283,1743283800,26,True,False
359,1,7,0,0,0,lucas-arcanjo,Lucas Arcanjo,104118,Lucas Willians Assis Arcanjo,VIT,False,0,287,1,6,,L. Arcanjo,20.0,6.67,Alfredo Jaconi,2025-03-29 18:30:00,0,2,333876,16,287,19,286,1743283800,26,True,False
360,1,6,0,0,0,fabricio,Fabrício,104134,Fabrício do Rosário dos Santos,VIT,False,0,287,5,4,,Fabrício,20.0,6.67,Alfredo Jaconi,2025-03-29 18:30:00,0,2,333876,16,287,19,286,1743283800,26,True,False
361,1,6,0,0,0,raul,Raul,104191,Raul Jonas Steffens,BOT,False,0,263,1,2,,Raul,73.33,60.0,Allianz Parque,2025-03-30 16:00:00,0,0,333869,8,263,4,275,1743361200,26,True,False
365,1,6,0,0,0,hereda,Hereda,104271,Diogo Hereda da Silva,SPT,False,0,292,2,2,,Hereda,6.67,26.67,Morumbis,2025-03-29 18:30:00,0,0,333870,20,292,14,276,1743283800,26,True,False
368,1,7,0,0,0,igor-jesus,Igor Jesus,104528,Igor Jesus Maciel da Cruz,BOT,False,0,263,5,13,,I. Jesus,73.33,60.0,Allianz Parque,2025-03-30 16:00:00,0,0,333869,8,263,4,275,1743361200,26,True,False
371,1,6,0,0,0,newton,Newton,104693,Newton Araújo da Costa Júnior,BOT,False,0,263,4,4,,Newton,73.33,60.0,Allianz Parque,2025-03-30 16:00:00,0,0,333869,8,263,4,275,1743361200,26,True,False
374,1,6,0,0,0,leo-godoy,Leo Godoy,104759,Leonardo Ezequiel Godoy,SAN,False,0,277,2,4,,L. Godoy,46.67,46.67,São Januário,2025-03-30 18:30:00,1,2,333868,15,277,13,267,1743370200,26,True,False
380,1,7,0,0,0,santiago-rodriguez,Santiago Rodríguez,105214,Santiago Mariano Rodríguez Molina,BOT,False,0,263,4,7,,S. Rodríguez,73.33,60.0,Allianz Parque,2025-03-30 16:00:00,0,0,333869,8,263,4,275,1743361200,26,True,False
383,1,6,0,0,0,lucas-lima,Lucas Lima,105337,Lucas Eduardo Lima da Silva,CEA,False,0,354,4,4,,L. Lima,46.67,46.67,Nabi Abi Chedid,2025-03-31 20:00:00,2,2,333871,12,354,3,280,1743462000,26,True,False
385,1,7,0,0,0,matheus-bidu,Matheus Bidu,105531,Matheus Lima Beltrão Oliveira Valin,COR,False,0,264,2,7,,M. Bidu,40.0,66.67,Casa de Apostas Arena Fonte Nova,2025-03-30 20:00:00,1,1,333874,10,264,5,265,1743375600,26,True,False
386,1,6,0,0,0,davo,Davó,105533,Matheus Alvarenga de Oliveira,MIR,False,0,2305,5,3,,Davó,66.67,73.33,Mineirão,2025-03-29 18:30:00,1,2,333872,9,2305,2,283,1743283800,26,True,False
389,1,6,0,0,0,roni,Roni,105585,Roni Medeiros de Moura,MIR,False,0,2305,4,3,,Roni,66.67,73.33,Mineirão,2025-03-29 18:30:00,1,2,333872,9,2305,2,283,1743283800,26,True,False
391,1,6,0,0,0,talles-magno,Talles Magno,105786,Talles Magno Bacelar Martins,COR,False,0,264,5,8,,T. Magno,40.0,66.67,Casa de Apostas Arena Fonte Nova,2025-03-30 20:00:00,1,1,333874,10,264,5,265,1743375600,26,True,False
392,1,6,0,0,0,wesley,Wesley,105811,Wesley Ribeiro Silva,INT,False,0,285,5,14,,Wesley,20.0,73.33,Maracanã,2025-03-29 21:00:00,1,1,333867,17,285,1,262,1743292800,26,True,False
393,1,6,0,0,0,edu,Edu,105842,Lucas Eduardo Ribeiro de Souza,VIT,False,0,287,3,3,,Edu,20.0,6.67,Alfredo Jaconi,2025-03-29 18:30:00,0,2,333876,16,287,19,286,1743283800,26,True,False
394,1,6,0,0,0,matheus-araujo,Matheus Araújo,105845,Matheus de Araújo Andrade,CEA,False,0,354,4,4,,M. Araújo,46.67,46.67,Nabi Abi Chedid,2025-03-31 20:00:00,2,2,333871,12,354,3,280,1743462000,26,True,False
395,1,6,0,0,0,jose-aldo,José Aldo,105903,José Aldo Soares de Oliveira Filho,MIR,False,0,2305,4,3,,J. Aldo,66.67,73.33,Mineirão,2025-03-29 18:30:00,1,2,333872,9,2305,2,283,1743283800,26,True,False
396,1,2,0,0,0,rochet,Rochet,105949,Sergio Ramón Rochet Álvarez,INT,False,0,285,1,10,,Rochet,20.0,73.33,Maracanã,2025-03-29 21:00:00,1,1,333867,17,285,1,262,1743292800,26,True,False
399,1,7,0,0,0,thiago-carpini,Thiago Carpini,106147,Thiago Carpini Barbosa,VIT,False,0,287,6,6,,T. Carpini,20.0,6.67,Alfredo Jaconi,2025-03-29 18:30:00,0,2,333876,16,287,19,286,1743283800,26,True,False
401,1,6,0,0,0,bruno-gomes,Bruno Gomes,106202,Bruno Gomes da Silva Clevelário,INT,False,0,285,2,6,,B. Gomes,20.0,73.33,Maracanã,2025-03-29 21:00:00,1,1,333867,17,285,1,262,1743292800,26,True,False
406,1,6,0,0,0,carlos-alberto,Carlos Alberto,106704,Carlos Alberto Gomes da Silva Filho,SPT,False,0,292,5,5,,C. Alberto,6.67,26.67,Morumbis,2025-03-29 18:30:00,0,0,333870,20,292,14,276,1743283800,26,True,False
410,1,6,0,0,0,paulo-baya,Paulo Baya,106918,Paulo Henrique Silva Ribeiro,FLU,False,0,266,5,4,,P. Baya,66.67,20.0,Castelão (CE),2025-03-29 18:30:00,0,2,333875,6,266,18,356,1743283800,26,True,False
413,1,5,0,0,0,jeffinho,Jeffinho,107170,Jefferson Ruan Pereira dos Santos,BOT,False,0,263,5,4,,Jeffinho,73.33,60.0,Allianz Parque,2025-03-30 16:00:00,0,0,333869,8,263,4,275,1743361200,26,True,False
414,1,6,0,0,0,patrick-de-paula,Patrick de Paula,107172,Patrick de Paula Carreiro,BOT,False,0,263,4,5,,P. Paula,73.33,60.0,Allianz Parque,2025-03-30 16:00:00,0,0,333869,8,263,4,275,1743361200,26,True,False
416,1,6,0,0,0,bruno-tabata,Bruno Tabata,107174,Bruno Vinícius Souza Ramos,INT,False,0,285,4,5,,B. Tabata,20.0,73.33,Maracanã,2025-03-29 21:00:00,1,1,333867,17,285,1,262,1743292800,26,True,False
417,1,6,0,0,0,matheus-donelli,Matheus Donelli,107179,Matheus Planelles Donelli,COR,False,0,264,1,3,,M. Donelli,40.0,66.67,Casa de Apostas Arena Fonte Nova,2025-03-30 20:00:00,1,1,333874,10,264,5,265,1743375600,26,True,False
418,1,6,0,0,0,leo-linck,Léo Linck,107183,Leonardo Matias Baiersdorf Linck,BOT,False,0,263,1,5,,L. Linck,73.33,60.0,Allianz Parque,2025-03-30 16:00:00,0,0,333869,8,263,4,275,1743361200,26,True,False
422,1,7,0,0,0,natanael,Natanael,107554,Natanael Moreira Milouski,CAM,False,0,282,2,7,,Natanael,60.0,53.33,Arena do Grêmio,2025-03-29 18:30:00,1,2,333873,7,282,11,284,1743283800,26,True,False
423,1,6,0,0,0,nathan,Nathan,107676,Nathan Santos de Araújo,INT,False,0,285,2,3,,Nathan,20.0,73.33,Maracanã,2025-03-29 21:00:00,1,1,333867,17,285,1,262,1743292800,26,True,False
424,1,7,0,0,0,chrystian-barletta,Chrystian Barletta,107726,Chrystian Amaral Barletta de Almeida,SPT,False,0,292,5,4,,C. Barletta,6.67,26.67,Morumbis,2025-03-29 18:30:00,0,0,333870,20,292,14,276,1743283800,26,True,False
428,1,6,0,0,0,elias-manoel,Elias Manoel,107795,Elias Manoel Alves de Paula,BOT,False,0,263,5,6,,E. Manoel,73.33,60.0,Allianz Parque,2025-03-30 16:00:00,0,0,333869,8,263,4,275,1743361200,26,True,False
430,1,6,0,0,0,fintelman,Fintelman,107859,Alexandre Fintelman de Mello Ribeiro da Silva,VIT,False,0,287,1,2,,Fintelman,20.0,6.67,Alfredo Jaconi,2025-03-29 18:30:00,0,2,333876,16,287,19,286,1743283800,26,True,False
432,1,6,0,0,0,hugo,Hugo,107908,Hugo Ferreira de Farias,COR,False,0,264,2,6,,Hugo,40.0,66.67,Casa de Apostas Arena Fonte Nova,2025-03-30 20:00:00,1,1,333874,10,264,5,265,1743375600,26,True,False
433,1,6,0,0,0,fausto-vera,Fausto Vera,107950,Fausto Mariano Vera,CAM,False,0,282,4,6,,F. Vera,60.0,53.33,Arena do Grêmio,2025-03-29 18:30:00,1,2,333873,7,282,11,284,1743283800,26,True,False
434,1,7,0,0,0,carbonero,Carbonero,107989,Johan Stiven Carbonero Balanta,INT,False,0,285,5,5,,Carbonero,20.0,73.33,Maracanã,2025-03-29 21:00:00,1,1,333867,17,285,1,262,1743292800,26,True,False
436,1,6,0,0,0,gabriel-lacerda,Gabriel Lacerda,108176,Gabriel Santos Cordeiro Lacerda,CEA,False,0,354,3,4,,G. Lacerda,46.67,46.67,Nabi Abi Chedid,2025-03-31 20:00:00,2,2,333871,12,354,3,280,1743462000,26,True,False
437,1,6,0,0,0,david-ricardo,David Ricardo,108274,David Ricardo Loiola da Silva,BOT,False,0,263,3,4,,D. Ricardo,73.33,60.0,Allianz Parque,2025-03-30 16:00:00,0,0,333869,8,263,4,275,1743361200,26,True,False
438,1,6,0,0,0,fabricio-dominguez,Fabricio Domínguez,108509,Fabricio Domínguez Huertas,SPT,False,0,292,4,6,,F. Domínguez,6.67,26.67,Morumbis,2025-03-29 18:30:00,0,0,333870,20,292,14,276,1743283800,26,True,False
442,1,6,0,0,0,gustavo-maia,Gustavo Maia,108712,Gustavo Maia da Silva,SPT,False,0,292,5,2,,G. Maia,6.67,26.67,Morumbis,2025-03-29 18:30:00,0,0,333870,20,292,14,276,1743283800,26,True,False
443,1,6,0,0,0,galeano,Galeano,108713,Antonio Javier Galeano Ferreira,CEA,False,0,354,5,3,,Galeano,46.67,46.67,Nabi Abi Chedid,2025-03-31 20:00:00,2,2,333871,12,354,3,280,1743462000,26,True,False
447,1,7,0,0,0,martinelli,Martinelli,109573,Matheus Martinelli Lima,FLU,False,0,266,4,7,,Martinelli,66.67,20.0,Castelão (CE),2025-03-29 18:30:00,0,2,333875,6,266,18,356,1743283800,26,True,False
448,1,6,0,0,0,hugo,Hugo,109668,Hugo Gonçalves Ferreira Neto,VIT,False,0,287,2,5,,Hugo,20.0,6.67,Alfredo Jaconi,2025-03-29 18:30:00,0,2,333876,16,287,19,286,1743283800,26,True,False
451,1,6,0,0,0,palacios,Palacios,110260,Diego José Palacios Espinoza,COR,False,0,264,2,4,,Palacios,40.0,66.67,Casa de Apostas Arena Fonte Nova,2025-03-30 20:00:00,1,1,333874,10,264,5,265,1743375600,26,True,False
452,1,7,0,0,0,jose-martinez,José Martínez,110311,José Andrés Martínez Torres,COR,False,0,264,4,5,,J. Martínez,40.0,66.67,Casa de Apostas Arena Fonte Nova,2025-03-30 20:00:00,1,1,333874,10,264,5,265,1743375600,26,True,False
453,1,7,0,0,0,bernabei,Bernabéi,110426,Alexandro Ezequiel Bernabéi,INT,False,0,285,2,14,,Bernabéi,20.0,73.33,Maracanã,2025-03-29 21:00:00,1,1,333867,17,285,1,262,1743292800,26,True,False
455,1,7,0,0,0,aguirre,Aguirre,110510,Braian Aguirre Nahuel,INT,False,0,285,2,5,,Aguirre,20.0,73.33,Maracanã,2025-03-29 21:00:00,1,1,333867,17,285,1,262,1743292800,26,True,False
458,1,6,0,0,0,rubens,Rubens,110727,Rubens Antônio Dias,CAM,False,0,282,4,6,,Rubens,60.0,53.33,Arena do Grêmio,2025-03-29 18:30:00,1,2,333873,7,282,11,284,1743283800,26,True,False
459,1,7,0,0,0,renato-paiva,Renato Paiva,110818,Renato Manuel Alves Paiva,BOT,False,0,263,6,7,,R. Paiva,73.33,60.0,Allianz Parque,2025-03-30 16:00:00,0,0,333869,8,263,4,275,1743361200,26,True,False
461,1,6,0,0,0,romulo,Rômulo,111166,Rômulo Azevedo Simão,CEA,False,0,354,4,6,,Rômulo,46.67,46.67,Nabi Abi Chedid,2025-03-31 20:00:00,2,2,333871,12,354,3,280,1743462000,26,True,False
464,1,6,0,0,0,renzo,Renzo,111465,Renzo Azevedo Pimentel de Moura,SPT,False,0,292,3,3,,Renzo,6.67,26.67,Morumbis,2025-03-29 18:30:00,0,0,333870,20,292,14,276,1743283800,26,True,False
465,1,7,0,0,0,victor-gabriel,Victor Gabriel,111466,Victor Gabriel da Conceição Ribeiro,INT,False,0,285,3,4,,V. Gabriel,20.0,73.33,Maracanã,2025-03-29 21:00:00,1,1,333867,17,285,1,262,1743292800,26,True,False
466,1,6,0,0,0,gabriel-atila,Gabriel Átila,111582,Gabriel Átila Cardoso da Silva,CAM,False,0,282,1,1,,G. Átila,60.0,53.33,Arena do Grêmio,2025-03-29 18:30:00,1,2,333873,7,282,11,284,1743283800,26,True,False
469,1,2,0,0,0,anthoni,Anthoni,111683,Anthoni Spier Souza,INT,False,0,285,1,4,,Anthoni,20.0,73.33,Maracanã,2025-03-29 21:00:00,1,1,333867,17,285,1,262,1743292800,26,True,False
473,1,6,0,0,0,matheus-martins,Matheus Martins,111831,Matheus Martins Silva dos Santos,BOT,False,0,263,5,6,,M. Martins,73.33,60.0,Allianz Parque,2025-03-30 16:00:00,0,0,333869,8,263,4,275,1743361200,26,True,False
479,1,2,0,0,0,freytes,Freytes,113034,Juan Pablo Freytes,FLU,False,0,266,3,4,,Freytes,66.67,20.0,Castelão (CE),2025-03-29 18:30:00,0,2,333875,6,266,18,356,1743283800,26,True,False
487,1,7,0,0,0,lenny-lobato,Lenny Lobato,113462,Lenny Ivo Lobato Romanelli,SPT,False,0,292,5,4,,L. Lobato,6.67,26.67,Morumbis,2025-03-29 18:30:00,0,0,333870,20,292,14,276,1743283800,26,True,False
488,1,6,0,0,0,diogenes,Diógenes,113690,Diógenes Vinícius da Silva,SAN,False,0,277,1,2,,Diógenes,46.67,46.67,São Januário,2025-03-30 18:30:00,1,2,333868,15,277,13,267,1743370200,26,True,False
493,1,6,0,0,0,miguelito,Miguelito,115025,Miguel Àngel Terceros,SAN,False,0,277,4,3,,Miguelito,46.67,46.67,São Januário,2025-03-30 18:30:00,1,2,333868,15,277,13,267,1743370200,26,True,False
498,1,6,0,0,0,romulo,Rômulo,115268,Rômulo Helberte Pereira Junior,CAM,False,0,282,3,3,,Rômulo,60.0,53.33,Arena do Grêmio,2025-03-29 18:30:00,1,2,333873,7,282,11,284,1743283800,26,True,False
499,1,6,0,0,0,rwan-cruz,Rwan Cruz,115404,Rwan Philipe Rodrigues de Souza Cruz,BOT,False,0,263,5,4,,R. Cruz,73.33,60.0,Allianz Parque,2025-03-30 16:00:00,0,0,333869,8,263,4,275,1743361200,26,True,False
500,1,6,0,0,0,marcos-victor,Marcos Victor,115537,Marcos Victor Ferreira da Silva,CEA,False,0,354,3,3,,M. Victor,46.67,46.67,Nabi Abi Chedid,2025-03-31 20:00:00,2,2,333871,12,354,3,280,1743462000,26,True,False
503,1,6,0,0,0,gabriel-delfim,Gabriel Delfim,115674,Gabriel Delfim Ferreira,CAM,False,0,282,1,2,,G. Delfim,60.0,53.33,Arena do Grêmio,2025-03-29 18:30:00,1,2,333873,7,282,11,284,1743283800,26,True,False
505,1,6,0,0,0,lele,Lelê,115915,Leanderson da Silva Genésio,FLU,False,0,266,5,4,,Lelê,66.67,20.0,Castelão (CE),2025-03-29 18:30:00,0,2,333875,6,266,18,356,1743283800,26,True,False
508,1,6,0,0,0,cuiabano,Cuiabano,116065,Luís Eduardo Soares da Silva,BOT,False,0,263,2,8,,Cuiabano,73.33,60.0,Allianz Parque,2025-03-30 16:00:00,0,0,333869,8,263,4,275,1743361200,26,True,False
509,1,6,0,0,0,hercules,Hércules,116447,Hércules Pereira do Nascimento,FLU,False,0,266,4,8,,Hércules,66.67,20.0,Castelão (CE),2025-03-29 18:30:00,0,2,333875,6,266,18,356,1743283800,26,True,False
510,1,7,0,0,0,jamerson,Jamerson,116461,Jamerson Santos de Jesus,VIT,False,0,287,2,4,,Jamerson,20.0,6.67,Alfredo Jaconi,2025-03-29 18:30:00,0,2,333876,16,287,19,286,1743283800,26,True,False
513,1,6,0,0,0,leo-mana,Léo Maná,117459,Leonardo Mana Hernandes,COR,False,0,264,2,3,,L. Maná,40.0,66.67,Casa de Apostas Arena Fonte Nova,2025-03-30 20:00:00,1,1,333874,10,264,5,265,1743375600,26,True,False
514,1,7,0,0,0,garro,Garro,117632,Rodrigo Garro,COR,False,0,264,4,23,,Garro,40.0,66.67,Casa de Apostas Arena Fonte Nova,2025-03-30 20:00:00,1,1,333874,10,264,5,265,1743375600,26,True,False
515,1,7,0,0,0,pedro-caixinha,Pedro Caixinha,117711,Pedro Miguel Faria Caixinha,SAN,False,0,277,6,8,,P. Caixinha,46.67,46.67,São Januário,2025-03-30 18:30:00,1,2,333868,15,277,13,267,1743370200,26,True,False
517,1,6,0,0,0,giovane,Giovane,117849,Giovane Santana do Nascimento,COR,False,0,264,5,4,,Giovane,40.0,66.67,Casa de Apostas Arena Fonte Nova,2025-03-30 20:00:00,1,1,333874,10,264,5,265,1743375600,26,True,False
518,1,6,0,0,0,breno-bidon,Breno Bidon,117910,Breno de Souza Bidon,COR,False,0,264,4,7,,B. Bidon,40.0,66.67,Casa de Apostas Arena Fonte Nova,2025-03-30 20:00:00,1,1,333874,10,264,5,265,1743375600,26,True,False
519,1,6,0,0,0,lavega,Lavega,117930,Joaquín Lavega Colzada,FLU,False,0,266,5,4,,Lavega,66.67,20.0,Castelão (CE),2025-03-29 18:30:00,0,2,333875,6,266,18,356,1743283800,26,True,False
523,1,6,0,0,0,kevyson,Kevyson,118701,Kevyson Costa e Silva,SAN,False,0,277,2,2,,Kevyson,46.67,46.67,São Januário,2025-03-30 18:30:00,1,2,333868,15,277,13,267,1743370200,26,True,False
525,1,2,0,0,0,jair,Jair,118758,Jair Paula da Cunha Filho,BOT,False,0,263,3,6,,Jair,73.33,60.0,Allianz Parque,2025-03-30 16:00:00,0,0,333869,8,263,4,275,1743361200,26,True,False
527,1,6,0,0,0,arthur-sousa,Arthur Sousa,120856,Arthur Sousa Araújo,SPT,False,0,292,5,3,,A. Sousa,6.67,26.67,Morumbis,2025-03-29 18:30:00,0,0,333870,20,292,14,276,1743283800,26,True,False
530,1,6,0,0,0,kaue-rodrigues,Kauê Rodrigues,121827,Kauê Rodrigues Pessanha,BOT,False,0,263,4,3,,K. Rodrigues,73.33,60.0,Allianz Parque,2025-03-30 16:00:00,0,0,333869,8,263,4,275,1743361200,26,True,False
531,1,7,0,0,0,janderson,Janderson,121830,Janderson de Carvalho Costa,VIT,False,0,287,5,5,,Janderson,20.0,6.67,Alfredo Jaconi,2025-03-29 18:30:00,0,2,333876,16,287,19,286,1743283800,26,True,False
537,1,6,0,0,0,ryan,Ryan,122396,Ryan Gustavo de Lima,COR,False,0,264,4,4,,Ryan,40.0,66.67,Casa de Apostas Arena Fonte Nova,2025-03-30 20:00:00,1,1,333874,10,264,5,265,1743375600,26,True,False
538,1,6,0,0,0,luisao,Luisão,122406,Luis Fellipe Campos Dória,SAN,False,0,277,3,4,,Luisão,46.67,46.67,São Januário,2025-03-30 18:30:00,1,2,333868,15,277,13,267,1743370200,26,True,False
539,1,6,0,0,0,lucca,Lucca,122420,Lucca Holanda Sampaio Tavares,INT,False,0,285,5,3,,Lucca,20.0,73.33,Maracanã,2025-03-29 21:00:00,1,1,333867,17,285,1,262,1743292800,26,True,False
544,1,6,0,0,0,lucas-cunha,Lucas Cunha,122755,Lucas de Souza Cunha,SPT,False,0,292,3,4,,L. Cunha,6.67,26.67,Morumbis,2025-03-29 18:30:00,0,0,333870,20,292,14,276,1743283800,26,True,False
547,1,6,0,0,0,cadu,Cadu,123359,Carlos Eduardo Amaral Pereira de Castro,CAM,False,0,282,5,3,,Cadu,60.0,53.33,Arena do Grêmio,2025-03-29 18:30:00,1,2,333873,7,282,11,284,1743283800,26,True,False
550,1,6,0,0,0,lezcano,Lezcano,123788,Rubén Darío Lezcano Portillo,FLU,False,0,266,4,6,,Lezcano,66.67,20.0,Castelão (CE),2025-03-29 18:30:00,0,2,333875,6,266,18,356,1743283800,26,True,False
552,1,6,0,0,0,palacios,Palacios,123873,Brahian Palacios Alzate,CAM,False,0,282,5,4,,Palacios,60.0,53.33,Arena do Grêmio,2025-03-29 18:30:00,1,2,333873,7,282,11,284,1743283800,26,True,False
553,1,7,0,0,0,pepa,Pepa,123907,Pedro Miguel Marques da Costa Filipe,SPT,False,0,292,6,5,,Pepa,6.67,26.67,Morumbis,2025-03-29 18:30:00,0,0,333870,20,292,14,276,1743283800,26,True,False
554,1,6,0,0,0,fabio,Fábio,123960,Fábio Soares dos Santos,VIT,False,0,287,5,3,,Fábio,20.0,6.67,Alfredo Jaconi,2025-03-29 18:30:00,0,2,333876,16,287,19,286,1743283800,26,True,False
556,1,6,0,0,0,deivid-washington,Deivid Washington,124251,Deivid Washington de Souza Eugênio,SAN,False,0,277,5,6,,D. Washington,46.67,46.67,São Januário,2025-03-30 18:30:00,1,2,333868,15,277,13,267,1743370200,26,True,False
557,1,6,0,0,0,gustavo-prado,Gustavo Prado,124271,Gustavo Prado Alves,INT,False,0,285,4,3,,G. Prado,20.0,73.33,Maracanã,2025-03-29 21:00:00,1,1,333867,17,285,1,262,1743292800,26,True,False
558,1,6,0,0,0,ricardo-mathias,Ricardo Mathias,124280,Ricardo Mathias da Silva,INT,False,0,285,5,3,,R. Mathias,20.0,73.33,Maracanã,2025-03-29 21:00:00,1,1,333867,17,285,1,262,1743292800,26,True,False
560,1,6,0,0,0,mateo-ponte,Mateo Ponte,124481,Mateo Ponte Costa,BOT,False,0,263,2,5,,M. Ponte,73.33,60.0,Allianz Parque,2025-03-30 16:00:00,0,0,333869,8,263,4,275,1743361200,26,True,False
564,1,6,0,0,0,nathan-fernandes,Nathan Fernandes,124757,Nathan Ribeiro Fernandes,BOT,False,0,263,5,5,,N. Fernandes,73.33,60.0,Allianz Parque,2025-03-30 16:00:00,0,0,333869,8,263,4,275,1743361200,26,True,False
566,1,6,0,0,0,alisson,Alisson,125469,Alisson Santana Lopes da Fonseca,CAM,False,0,282,4,4,,Alisson,60.0,53.33,Arena do Grêmio,2025-03-29 18:30:00,1,2,333873,7,282,11,284,1743283800,26,True,False
567,1,6,0,0,0,joao-pedro,João Pedro,125488,João Pedro de Sousa Rodrigues,COR,False,0,264,3,4,,J. Pedro,40.0,66.67,Casa de Apostas Arena Fonte Nova,2025-03-30 20:00:00,1,1,333874,10,264,5,265,1743375600,26,True,False
569,1,6,0,0,0,barreal,Barreal,126471,Álvaro Martín Barreal,SAN,False,0,277,4,6,,Barreal,46.67,46.67,São Januário,2025-03-30 18:30:00,1,2,333868,15,277,13,267,1743370200,26,True,False
570,1,6,0,0,0,igor-coronado,Igor Coronado,126900,Igor Caique Coronado,COR,False,0,264,4,8,,I. Coronado,40.0,66.67,Casa de Apostas Arena Fonte Nova,2025-03-30 20:00:00,1,1,333874,10,264,5,265,1743375600,26,True,False
