,atletas.jogos_num,atletas.atleta_id,atletas.rodada_id,atletas.clube_id,atletas.posicao_id,atletas.status_id,atletas.pontos_num,atletas.media_num,atletas.variacao_num,atletas.preco_num,atletas.entrou_em_campo,atletas.slug,atletas.apelido,atletas.apelido_abreviado,atletas.nome,DS,FC,FS,FD,FF,I,SG,CA,G,DE,GS,PC,FT,CV,A,DP,PS,V,PP,GC,aproveitamento_visitante,aproveitamento_mandante,local,partida_data,placar_oficial_visitante,placar_oficial_mandante,partida_id,clube_visitante_posicao,clube_visitante_id,clube_casa_posicao,clube_casa_id,timestamp,campeonato_id,valida,mandante
244,1,107801,13,286,3,6,0.0,1.5,0.0,2.29,False,nata,Natã,Natã,Natã Felipe de Amorim Santos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,26.67,Alfredo Jaconi,2025-07-14 20:00:00,0.0,2.0,333966,20,292,17,286,1752534000,26,True,False
245,0,72951,13,285,3,6,0.0,0.0,0.0,6.0,False,mercado,Mercado,Mercado,Gabriel Iván Mercado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,33.33,Beira-Rio,2025-07-12 16:30:00,0.0,1.0,333963,18,287,13,285,1752348600,26,True,False
246,9,70788,13,285,5,6,0.7,2.28,-0.1,6.15,True,enner-valencia,Enner Valencia,E. Valencia,Enner Remberto Valencia Lastra,1,12,8,4,4,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,13.33,33.33,Beira-Rio,2025-07-12 16:30:00,0.0,1.0,333963,18,287,13,285,1752348600,26,True,False
247,6,52271,13,285,4,5,0.0,2.75,0.0,5.95,False,fernando,Fernando,Fernando,Fernando Francisco Reges,8,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,33.33,Beira-Rio,2025-07-12 16:30:00,0.0,1.0,333963,18,287,13,285,1752348600,26,True,False
248,11,92981,13,285,4,6,0.0,1.95,0.0,4.2,False,ronaldo,Ronaldo,Ronaldo,Ronaldo da Silva Souza Guerrero,19,20,2,2,2,2,0,3,0,0,0,0,0,1,0,0,0,0,0,0,13.33,33.33,Beira-Rio,2025-07-12 16:30:00,0.0,1.0,333963,18,287,13,285,1752348600,26,True,False
249,10,70944,13,285,4,6,5.9,3.21,0.77,7.05,True,bruno-henrique,Bruno Henrique,B. Henrique,Bruno Henrique Corsini,15,21,5,3,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,13.33,33.33,Beira-Rio,2025-07-12 16:30:00,0.0,1.0,333963,18,287,13,285,1752348600,26,True,False
250,0,103684,13,285,3,6,0.0,0.0,0.0,5.0,False,kaique-rocha,Kaíque Rocha,K. Rocha,Kaíque Rocha Lima,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,33.33,Beira-Rio,2025-07-12 16:30:00,0.0,1.0,333963,18,287,13,285,1752348600,26,True,False
251,13,79437,13,285,6,6,7.21,5.06,0.51,9.98,True,roger-machado,Roger Machado,R. Machado,Roger Machado Marques,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,13.33,33.33,Beira-Rio,2025-07-12 16:30:00,0.0,1.0,333963,18,287,13,285,1752348600,26,True,False
252,0,88136,13,285,1,6,0.0,0.0,0.0,4.0,False,ivan,Ivan,Ivan,Ivan Quaresma da Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,33.33,Beira-Rio,2025-07-12 16:30:00,0.0,1.0,333963,18,287,13,285,1752348600,26,True,False
253,2,105949,13,285,1,6,10.2,6.65,2.3,11.56,True,rochet,Rochet,Rochet,Sergio Ramón Rochet Álvarez,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,13.33,33.33,Beira-Rio,2025-07-12 16:30:00,0.0,1.0,333963,18,287,13,285,1752348600,26,True,False
254,0,106202,13,285,2,5,0.0,0.0,0.0,6.0,False,bruno-gomes,Bruno Gomes,B. Gomes,Bruno Gomes da Silva Clevelário,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,33.33,Beira-Rio,2025-07-12 16:30:00,0.0,1.0,333963,18,287,13,285,1752348600,26,True,False
255,12,110510,13,285,2,6,8.9,5.28,0.8,8.52,True,aguirre,Aguirre,Aguirre,Braian Aguirre Nahuel,28,12,2,0,4,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,13.33,33.33,Beira-Rio,2025-07-12 16:30:00,0.0,1.0,333963,18,287,13,285,1752348600,26,True,False
256,10,107174,13,285,4,6,8.0,3.86,0.65,6.79,True,bruno-tabata,Bruno Tabata,B. Tabata,Bruno Vinícius Souza Ramos,10,5,13,6,3,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,13.33,33.33,Beira-Rio,2025-07-12 16:30:00,0.0,1.0,333963,18,287,13,285,1752348600,26,True,False
257,2,137618,13,285,3,6,3.7,1.7,0.77,3.38,True,clayton-sampaio,Clayton Sampaio,C. Sampaio,Clayton Sampaio Pereira,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13.33,33.33,Beira-Rio,2025-07-12 16:30:00,0.0,1.0,333963,18,287,13,285,1752348600,26,True,False
258,0,85425,13,277,1,6,0.0,-1.0,0.0,6.45,False,joao-paulo,João Paulo,J. Paulo,João Paulo Silva Martins,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,60.0,46.67,Vila Belmiro,2025-08-16 00:00:00,,,333960,5,275,16,277,1755313200,26,False,False
259,5,124280,13,285,5,6,1.0,3.54,-0.22,5.16,True,ricardo-mathias,Ricardo Mathias,R. Mathias,Ricardo Mathias da Silva,0,1,6,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,13.33,33.33,Beira-Rio,2025-07-12 16:30:00,0.0,1.0,333963,18,287,13,285,1752348600,26,True,False
260,4,107989,13,285,5,6,1.9,1.92,0.01,4.58,True,carbonero,Carbonero,Carbonero,Johan Stiven Carbonero Balanta,1,5,11,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,33.33,Beira-Rio,2025-07-12 16:30:00,0.0,1.0,333963,18,287,13,285,1752348600,26,True,False
261,12,111683,13,285,1,6,0.0,1.8,0.0,3.98,False,anthoni,Anthoni,Anthoni,Anthoni Spier Souza,0,0,2,0,0,0,2,0,0,22,18,0,0,0,0,0,0,0,0,0,13.33,33.33,Beira-Rio,2025-07-12 16:30:00,0.0,1.0,333963,18,287,13,285,1752348600,26,True,False
262,4,122420,13,285,5,6,0.0,1.4,0.0,3.13,False,lucca,Lucca,Lucca,Lucca Holanda Sampaio Tavares,1,3,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,33.33,Beira-Rio,2025-07-12 16:30:00,0.0,1.0,333963,18,287,13,285,1752348600,26,True,False
263,9,63110,13,286,2,6,5.0,3.21,0.6,6.2,True,alan-ruschel,Alan Ruschel,A. Ruschel,Alan Luciano Ruschel,10,8,17,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6.67,26.67,Alfredo Jaconi,2025-07-14 20:00:00,0.0,2.0,333966,20,292,17,286,1752534000,26,True,False
264,10,95131,13,286,5,6,9.9,5.25,1.39,9.61,True,gabriel-taliari,Gabriel Taliari,G. Taliari,Gabriel Pereira Taliari,8,15,15,4,5,3,0,0,2,0,0,0,1,0,2,0,0,0,0,0,6.67,26.67,Alfredo Jaconi,2025-07-14 20:00:00,0.0,2.0,333966,20,292,17,286,1752534000,26,True,False
265,5,101597,13,285,2,6,0.0,3.52,0.0,5.92,False,ramon,Ramon,Ramon,Ramon Ramos Lima,7,4,3,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13.33,33.33,Beira-Rio,2025-07-12 16:30:00,0.0,1.0,333963,18,287,13,285,1752348600,26,True,False
266,4,111466,13,285,3,6,7.1,8.88,0.27,11.0,True,victor-gabriel,Victor Gabriel,V. Gabriel,Victor Gabriel da Conceição Ribeiro,9,5,1,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,13.33,33.33,Beira-Rio,2025-07-12 16:30:00,0.0,1.0,333963,18,287,13,285,1752348600,26,True,False
267,5,91509,13,286,3,6,0.0,2.04,0.0,4.25,False,rodrigo-sam,Rodrigo Sam,R. Sam,Rodrigo Eduardo da Silva,8,8,4,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6.67,26.67,Alfredo Jaconi,2025-07-14 20:00:00,0.0,2.0,333966,20,292,17,286,1752534000,26,True,False
268,6,72801,13,286,3,6,4.4,0.53,0.97,3.13,True,wilker-angel,Wilker Ángel,W. Ángel,Wílker José Ángel Romero,1,7,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,6.67,26.67,Alfredo Jaconi,2025-07-14 20:00:00,0.0,2.0,333966,20,292,17,286,1752534000,26,True,False
269,6,90588,13,286,4,6,1.5,2.73,-0.64,4.4,True,caique,Caíque,Caíque,Caique de Jesus Gonçalves,11,8,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.67,26.67,Alfredo Jaconi,2025-07-14 20:00:00,0.0,2.0,333966,20,292,17,286,1752534000,26,True,False
270,11,80129,13,286,4,6,5.4,3.65,0.62,6.43,True,jadson,Jadson,Jadson,Jadson Alves dos Santos,21,17,19,3,1,2,0,4,0,0,0,1,0,0,1,0,0,0,0,0,6.67,26.67,Alfredo Jaconi,2025-07-14 20:00:00,0.0,2.0,333966,20,292,17,286,1752534000,26,True,False
271,6,122861,13,286,3,6,0.0,2.82,0.0,5.0,False,abner,Abner,Abner,Abner Salles da Silva,4,2,2,0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,6.67,26.67,Alfredo Jaconi,2025-07-14 20:00:00,0.0,2.0,333966,20,292,17,286,1752534000,26,True,False
272,0,50317,13,2305,3,6,0.0,0.0,0.0,5.0,False,david-braz,David Braz,D. Braz,David Braz de Oliveira Filho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,66.67,Maião,2025-08-16 00:00:00,,,333961,7,266,10,2305,1755313200,26,False,False
273,12,109899,13,286,5,6,1.8,4.88,-0.55,6.76,True,batalla,Batalla,Batalla,Emerson Geovanny Batalla Martínez - Enmerson,11,10,18,5,4,1,0,2,3,0,0,0,0,0,1,0,0,0,0,0,6.67,26.67,Alfredo Jaconi,2025-07-14 20:00:00,0.0,2.0,333966,20,292,17,286,1752534000,26,True,False
274,5,104253,13,286,3,6,0.0,2.22,0.0,5.51,False,adriano-martins,Adriano Martins,A. Martins,Adriano Martins da Fonseca,4,3,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6.67,26.67,Alfredo Jaconi,2025-07-14 20:00:00,0.0,2.0,333966,20,292,17,286,1752534000,26,True,False
275,5,86820,13,286,2,6,11.9,3.28,2.49,5.47,True,reginaldo,Reginaldo,Reginaldo,Reginaldo Lopes de Jesus,1,0,2,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,6.67,26.67,Alfredo Jaconi,2025-07-14 20:00:00,0.0,2.0,333966,20,292,17,286,1752534000,26,True,False
276,0,91627,13,286,4,6,0.0,0.0,0.0,3.0,False,dudu-vieira,Dudu Vieira,D. Vieira,Carlos Eduardo de Souza Vieira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,26.67,Alfredo Jaconi,2025-07-14 20:00:00,0.0,2.0,333966,20,292,17,286,1752534000,26,True,False
277,11,111407,13,286,4,6,6.2,4.45,0.51,6.89,True,luis-mandaca,Luis Mandaca,L. Mandaca,Luis Gustavo da Silva Machado Duarte,18,20,20,2,7,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,6.67,26.67,Alfredo Jaconi,2025-07-14 20:00:00,0.0,2.0,333966,20,292,17,286,1752534000,26,True,False
278,5,51413,13,2305,1,7,0.0,8.16,0.0,10.62,False,walter,Walter,Walter,Walter Leandro Capeloza Artune,0,0,1,0,0,0,2,1,0,21,3,0,0,0,0,1,0,0,0,0,66.67,66.67,Maião,2025-08-16 00:00:00,,,333961,7,266,10,2305,1755313200,26,False,False
279,9,73515,13,2305,4,7,0.0,2.89,0.0,5.4,False,gabriel,Gabriel,Gabriel,Gabriel Santana Pinto,3,1,7,1,2,5,0,1,2,0,0,0,0,0,0,0,1,0,0,0,66.67,66.67,Maião,2025-08-16 00:00:00,,,333961,7,266,10,2305,1755313200,26,False,False
280,3,82407,13,2305,4,6,0.0,4.13,0.0,5.84,False,chico-kim,Chico Kim,C. Kim,Francisco Hyun-Sol Kim,6,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,66.67,66.67,Maião,2025-08-16 00:00:00,,,333961,7,266,10,2305,1755313200,26,False,False
281,0,117336,13,286,3,5,0.0,0.0,0.0,4.0,False,cipriano,Cipriano,Cipriano,João Luiz da Silva Cipriano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,26.67,Alfredo Jaconi,2025-07-14 20:00:00,0.0,2.0,333966,20,292,17,286,1752534000,26,True,False
282,7,115594,13,286,2,6,5.9,3.22,0.96,4.47,True,marcos-paulo,Marcos Paulo,M. Paulo,Marcos Paulo Lima Batista Silva,11,9,3,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6.67,26.67,Alfredo Jaconi,2025-07-14 20:00:00,0.0,2.0,333966,20,292,17,286,1752534000,26,True,False
283,0,72279,13,2305,1,6,0.0,0.0,0.0,2.0,False,thomazella,Thomazella,Thomazella,Carlos Eduardo Lecciolle Thomazella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,66.67,Maião,2025-08-16 00:00:00,,,333961,7,266,10,2305,1755313200,26,False,False
284,0,53865,13,2305,5,6,0.0,0.0,0.0,4.0,False,leo-gamalho,Léo Gamalho,L. Gamalho,Leonardo Gamalho de Souza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,66.67,Maião,2025-08-16 00:00:00,,,333961,7,266,10,2305,1755313200,26,False,False
285,5,73318,13,2305,2,6,0.0,3.66,0.0,3.83,False,daniel-borges,Daniel Borges,D. Borges,Daniel Fortunato Borges,3,5,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,66.67,66.67,Maião,2025-08-16 00:00:00,,,333961,7,266,10,2305,1755313200,26,False,False
286,11,97460,13,2305,3,7,0.0,2.03,0.0,3.02,False,joao-victor,João Victor,J. Victor,João Victor Carroll Santana,7,9,6,1,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,66.67,66.67,Maião,2025-08-16 00:00:00,,,333961,7,266,10,2305,1755313200,26,False,False
287,11,85403,13,2305,4,7,0.0,3.54,0.0,5.55,False,danielzinho,Danielzinho,Danielzinho,Daniel de Oliveira Sertanejo,13,14,20,2,4,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,66.67,66.67,Maião,2025-08-16 00:00:00,,,333961,7,266,10,2305,1755313200,26,False,False
288,7,98384,13,2305,5,7,0.0,1.84,0.0,2.89,False,negueba,Negueba,Negueba,Luiz Henrique Soares Firmino,4,6,13,1,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,66.67,66.67,Maião,2025-08-16 00:00:00,,,333961,7,266,10,2305,1755313200,26,False,False
289,0,80225,13,2305,5,6,0.0,0.0,0.0,4.0,False,rafa-silva,Rafa Silva,R. Silva,Rafael da Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,66.67,Maião,2025-08-16 00:00:00,,,333961,7,266,10,2305,1755313200,26,False,False
290,0,86863,13,2305,3,6,0.0,0.0,0.0,4.0,False,luiz-otavio,Luiz Otávio,L. Otávio,Luiz Otávio da Silva Santos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,66.67,Maião,2025-08-16 00:00:00,,,333961,7,266,10,2305,1755313200,26,False,False
291,6,79066,13,2305,1,6,0.0,2.37,0.0,3.34,False,alex-muralha,Alex Muralha,A. Muralha,Alex Roberto Santana Rafael,0,0,1,0,0,0,0,2,0,19,9,0,0,0,0,0,0,0,0,0,66.67,66.67,Maião,2025-08-16 00:00:00,,,333961,7,266,10,2305,1755313200,26,False,False
292,9,105903,13,2305,4,7,0.0,2.52,0.0,3.8,False,jose-aldo,José Aldo,J. Aldo,José Aldo Soares de Oliveira Filho,13,8,5,1,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,66.67,66.67,Maião,2025-08-16 00:00:00,,,333961,7,266,10,2305,1755313200,26,False,False
293,4,105585,13,2305,4,6,0.0,0.13,0.0,1.91,False,roni,Roni,Roni,Roni Medeiros de Moura,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,66.67,66.67,Maião,2025-08-16 00:00:00,,,333961,7,266,10,2305,1755313200,26,False,False
294,0,89285,13,2305,4,6,0.0,0.0,0.0,4.0,False,matheus-sales,Matheus Sales,M. Sales,Matheus de Sales Cabral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,66.67,Maião,2025-08-16 00:00:00,,,333961,7,266,10,2305,1755313200,26,False,False
295,10,82775,13,2305,2,7,0.0,6.23,0.0,9.38,False,lucas-ramon,Lucas Ramon,L. Ramon,Lucas Ramon Batista Silva,22,11,15,2,1,1,2,2,1,0,0,0,0,0,1,0,1,0,0,0,66.67,66.67,Maião,2025-08-16 00:00:00,,,333961,7,266,10,2305,1755313200,26,False,False
296,10,87470,13,277,4,6,0.0,2.37,0.0,5.32,False,thaciano,Thaciano,Thaciano,Thaciano Mickael da Silva,7,1,5,1,3,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60.0,46.67,Vila Belmiro,2025-08-16 00:00:00,,,333960,5,275,16,277,1755313200,26,False,False
297,9,87742,13,2305,4,7,0.0,2.3,0.0,4.18,False,neto-moura,Neto Moura,N. Moura,Antônio Francisco Moura Neto,17,12,4,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,66.67,66.67,Maião,2025-08-16 00:00:00,,,333961,7,266,10,2305,1755313200,26,False,False
298,6,74187,13,277,4,7,0.0,1.63,0.0,3.92,False,rincon,Rincón,Rincón,Tomás Eduardo Rincón Hernández,7,13,4,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,60.0,46.67,Vila Belmiro,2025-08-16 00:00:00,,,333960,5,275,16,277,1755313200,26,False,False
299,5,84847,13,277,3,7,0.0,2.36,0.0,5.15,False,luan-peres,Luan Peres,L. Peres,Luan Peres Petroni,3,8,3,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,60.0,46.67,Vila Belmiro,2025-08-16 00:00:00,,,333960,5,275,16,277,1755313200,26,False,False
300,6,68923,13,277,3,6,0.0,2.25,0.0,5.06,False,gil,Gil,Gil,Carlos Gilberto do Nascimento Silva,7,7,1,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,60.0,46.67,Vila Belmiro,2025-08-16 00:00:00,,,333960,5,275,16,277,1755313200,26,False,False
301,0,83276,13,277,5,6,0.0,0.0,0.0,4.0,False,julio-furch,Julio Furch,J. Furch,Julio César Furch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,46.67,Vila Belmiro,2025-08-16 00:00:00,,,333960,5,275,16,277,1755313200,26,False,False
302,11,68996,13,265,5,6,0.7,3.05,-0.56,6.84,True,willian-jose,Willian José,W. José,Willian José da Silva,0,3,3,4,4,0,0,2,2,0,0,0,2,0,1,0,0,0,0,0,53.33,80.0,Casa de Apostas Arena Fonte Nova,2025-07-12 21:00:00,1.0,2.0,333964,8,282,4,265,1752364800,26,True,False
303,8,101960,13,285,5,5,0.0,2.27,0.0,5.23,False,vitinho,Vitinho,Vitinho,Vitor Hugo Naum dos Santos,11,13,8,1,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,13.33,33.33,Beira-Rio,2025-07-12 16:30:00,0.0,1.0,333963,18,287,13,285,1752348600,26,True,False
304,11,102975,13,277,2,7,0.0,6.34,0.0,9.04,False,escobar,Escobar,Escobar,Gonzalo Daniel Escobar,41,19,9,1,4,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,60.0,46.67,Vila Belmiro,2025-08-16 00:00:00,,,333960,5,275,16,277,1755313200,26,False,False
305,2,88423,13,277,2,6,0.0,4.7,0.0,6.64,False,aderlan,Aderlan,Aderlan,Aderlan de Lima Silva,2,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,46.67,Vila Belmiro,2025-08-16 00:00:00,,,333960,5,275,16,277,1755313200,26,False,False
306,12,103056,13,277,1,7,0.0,5.06,0.0,7.16,False,gabriel-brazao,Gabriel Brazão,G. Brazão,Gabriel Nascimento Rezende Brazão - Resende,1,0,2,0,0,0,3,0,0,44,14,0,0,0,0,0,0,0,0,0,60.0,46.67,Vila Belmiro,2025-08-16 00:00:00,,,333960,5,275,16,277,1755313200,26,False,False
307,9,77777,13,277,4,3,0.0,2.37,0.0,4.59,False,joao-schmidt,João Schmidt,J. Schmidt,João Felipe Schmidt Urbano,15,15,4,1,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,60.0,46.67,Vila Belmiro,2025-08-16 00:00:00,,,333960,5,275,16,277,1755313200,26,False,False
308,3,93372,13,277,3,7,0.0,3.87,0.0,6.56,False,joao-basso,João Basso,J. Basso,João Othávio Basso,4,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,46.67,Vila Belmiro,2025-08-16 00:00:00,,,333960,5,275,16,277,1755313200,26,False,False
309,0,115025,13,277,4,6,0.0,0.0,0.0,3.0,False,miguelito,Miguelito,Miguelito,Miguel Àngel Terceros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,46.67,Vila Belmiro,2025-08-16 00:00:00,,,333960,5,275,16,277,1755313200,26,False,False
310,0,113690,13,277,1,6,0.0,0.0,0.0,2.0,False,diogenes,Diógenes,Diógenes,Diógenes Vinícius da Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,46.67,Vila Belmiro,2025-08-16 00:00:00,,,333960,5,275,16,277,1755313200,26,False,False
311,11,91866,13,277,3,6,0.0,4.18,0.0,6.38,False,ze-ivaldo,Zé Ivaldo,Z. Ivaldo,José Ivaldo Almeida Silva,18,13,6,0,9,3,2,4,1,0,0,1,0,0,0,0,0,0,0,0,60.0,46.67,Vila Belmiro,2025-08-16 00:00:00,,,333960,5,275,16,277,1755313200,26,False,False
312,3,122406,13,277,3,6,0.0,4.23,0.0,6.27,False,luisao,Luisão,Luisão,Luis Fellipe Campos Dória,5,2,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,60.0,46.67,Vila Belmiro,2025-08-16 00:00:00,,,333960,5,275,16,277,1755313200,26,False,False
313,6,103764,13,286,5,6,0.0,1.25,0.0,3.88,False,gabriel-veron,Gabriel Veron,G. Veron,Gabriel Veron Fonseca de Souza,3,1,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,26.67,Alfredo Jaconi,2025-07-14 20:00:00,0.0,2.0,333966,20,292,17,286,1752534000,26,True,False
314,9,126471,13,277,4,7,0.0,6.7,0.0,10.74,False,barreal,Barreal,Barreal,Álvaro Martín Barreal,18,7,8,3,5,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,60.0,46.67,Vila Belmiro,2025-08-16 00:00:00,,,333960,5,275,16,277,1755313200,26,False,False
315,8,94156,13,277,4,6,0.0,1.32,0.0,3.83,False,diego-pituca,Diego Pituca,D. Pituca,Diego Cristiano Evaristo,1,5,6,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,60.0,46.67,Vila Belmiro,2025-08-16 00:00:00,,,333960,5,275,16,277,1755313200,26,False,False
316,0,141868,13,277,2,6,0.0,0.0,0.0,3.0,False,vinicius-lira,Vinicius Lira,V. Lira,Vinicius Rodrigues Lira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,46.67,Vila Belmiro,2025-08-16 00:00:00,,,333960,5,275,16,277,1755313200,26,False,False
317,11,124251,13,277,5,7,0.0,1.57,0.0,3.86,False,deivid-washington,Deivid Washington,D. Washington,Deivid Washington de Souza Eugênio,1,5,10,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60.0,46.67,Vila Belmiro,2025-08-16 00:00:00,,,333960,5,275,16,277,1755313200,26,False,False
318,5,131516,13,277,2,3,0.0,4.28,0.0,6.05,False,jp-chermont,JP Chermont,J. Chermont,João Pedro Chermont Crema,14,9,1,0,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,60.0,46.67,Vila Belmiro,2025-08-16 00:00:00,,,333960,5,275,16,277,1755313200,26,False,False
319,3,95466,13,277,2,6,0.0,3.9,0.0,7.88,False,igor-vinicius,Igor Vinícius,I. Vinícius,Igor Vinícius de Souza,3,2,2,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,60.0,46.67,Vila Belmiro,2025-08-16 00:00:00,,,333960,5,275,16,277,1755313200,26,False,False
320,11,141754,13,277,4,6,0.0,3.64,0.0,6.14,False,gabriel-bontempo,Gabriel Bontempo,G. Bontempo,Gabriel Morais Silva Bontempo,18,3,13,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,60.0,46.67,Vila Belmiro,2025-08-16 00:00:00,,,333960,5,275,16,277,1755313200,26,False,False
321,6,81091,13,267,4,6,0.0,2.02,0.0,4.89,False,jair,Jair,Jair,Jair Rodrigues Júnior,8,9,8,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,86.67,40.0,Mané Garrincha,2025-07-12 18:30:00,2.0,0.0,333958,6,263,14,267,1752355800,26,True,False
322,10,86686,13,267,4,6,4.3,1.36,0.43,4.33,True,tche-tche,Tchê Tchê,T. Tchê,Danilo das Neves Pinheiro,2,2,17,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,40.0,Mané Garrincha,2025-07-12 18:30:00,2.0,0.0,333958,6,263,14,267,1752355800,26,True,False
323,8,60793,13,267,5,6,0.0,0.66,-0.11,2.47,True,alex-teixeira,Alex Teixeira,A. Teixeira,Alex Teixeira Santos,3,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,86.67,40.0,Mané Garrincha,2025-07-12 18:30:00,2.0,0.0,333958,6,263,14,267,1752355800,26,True,False
324,1,86410,13,267,2,6,0.0,1.7,0.0,4.24,False,victor-luis,Victor Luis,V. Luis,Victor Luis Chuab Zamblauskas,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,40.0,Mané Garrincha,2025-07-12 18:30:00,2.0,0.0,333958,6,263,14,267,1752355800,26,True,False
325,2,87853,13,267,3,6,0.0,4.0,0.0,6.92,False,mauricio-lemos,Mauricio Lemos,M. Lemos,Paolo Mauricio Lemos Merladett,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,40.0,Mané Garrincha,2025-07-12 18:30:00,2.0,0.0,333958,6,263,14,267,1752355800,26,True,False
326,11,101594,13,267,4,6,0.9,2.65,-0.09,5.22,True,hugo-moura,Hugo Moura,H. Moura,Hugo Moura Arruda da Silva,18,21,7,3,3,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,86.67,40.0,Mané Garrincha,2025-07-12 18:30:00,2.0,0.0,333958,6,263,14,267,1752355800,26,True,False
