,atletas.jogos_num,atletas.atleta_id,atletas.rodada_id,atletas.clube_id,atletas.posicao_id,atletas.status_id,atletas.pontos_num,atletas.media_num,atletas.variacao_num,atletas.preco_num,atletas.entrou_em_campo,atletas.slug,atletas.apelido,atletas.apelido_abreviado,atletas.nome,CA,DS,FC,FF,FS,I,SG,FD,A,G,CV,FT,PC,PS,DE,GS,V,DP,PP,GC,aproveitamento_visitante,aproveitamento_mandante,local,partida_data,placar_oficial_visitante,placar_oficial_mandante,partida_id,clube_visitante_posicao,clube_visitante_id,clube_casa_posicao,clube_casa_id,timestamp,campeonato_id,valida,mandante
226,0,115537,15,354,3,6,0.0,0.0,0.0,3.0,False,marcos-victor,Marcos Victor,M. Victor,Marcos Victor Ferreira da Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.67,46.67,Beira-Rio,2025-07-20 11:00:00,0,1,334033,11,354,12,285,1753020000,26,True,True
227,8,105531,15,264,2,7,6.8,7.8,-0.66,11.11,True,matheus-bidu,Matheus Bidu,M. Bidu,Matheus Lima Beltrão Oliveira Valin,1,16,5,4,21,0,4,1,1,0,0,0,0,1,0,0,0,0,0,0,33.33,26.67,Morumbis,2025-07-19 21:00:00,0,2,334030,10,264,14,276,1752969600,26,True,True
228,13,117910,15,264,4,7,0.8,3.53,0.02,7.32,True,breno-bidon,Breno Bidon,B. Bidon,Breno de Souza Bidon,3,16,27,3,28,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,33.33,26.67,Morumbis,2025-07-19 21:00:00,0,2,334030,10,264,14,276,1752969600,26,True,True
229,4,78248,15,264,3,6,0.0,3.35,0.0,7.11,False,gustavo-henrique,Gustavo Henrique,G. Henrique,Gustavo Henrique Vernes,0,7,2,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33.33,26.67,Morumbis,2025-07-19 21:00:00,0,2,334030,10,264,14,276,1752969600,26,True,True
230,12,105786,15,264,5,2,0.0,3.05,-1.36,5.95,True,talles-magno,Talles Magno,T. Magno,Talles Magno Bacelar Martins,1,7,12,7,15,8,0,2,1,1,0,1,0,0,0,0,0,0,0,0,33.33,26.67,Morumbis,2025-07-19 21:00:00,0,2,334030,10,264,14,276,1752969600,26,True,True
231,5,96342,15,264,4,6,0.0,-0.08,0.0,2.53,False,charles,Charles,Charles,Charles Rigon Mattos,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,26.67,Morumbis,2025-07-19 21:00:00,0,2,334030,10,264,14,276,1752969600,26,True,True
232,7,97642,15,264,3,6,1.5,4.18,-0.77,6.82,True,felix-torres,Félix Torres,F. Torres,Félix Eduardo Torres Caicedo,1,11,11,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,26.67,Morumbis,2025-07-19 21:00:00,0,2,334030,10,264,14,276,1752969600,26,True,True
233,5,85465,15,284,4,6,0.1,0.7,-0.71,3.6,True,alex-santana,Alex Santana,A. Santana,Alex Paulo Menezes Santana,2,1,5,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.33,26.67,São Januário,2025-07-19 17:30:00,1,1,334028,13,284,16,267,1752957000,26,True,True
234,0,110260,15,264,2,6,0.0,0.0,0.0,4.0,False,palacios,Palacios,Palacios,Diego José Palacios Espinoza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,26.67,Morumbis,2025-07-19 21:00:00,0,2,334030,10,264,14,276,1752969600,26,True,True
235,3,117459,15,264,2,6,0.0,0.87,-0.47,2.54,True,leo-mana,Léo Maná,L. Maná,Leonardo Mana Hernandes,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,26.67,Morumbis,2025-07-19 21:00:00,0,2,334030,10,264,14,276,1752969600,26,True,True
236,3,107908,15,264,2,5,0.0,2.23,0.0,5.41,False,hugo,Hugo,Hugo,Hugo Ferreira de Farias,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33.33,26.67,Morumbis,2025-07-19 21:00:00,0,2,334030,10,264,14,276,1752969600,26,True,True
237,6,122396,15,264,4,6,0.0,1.57,0.0,3.44,False,ryan,Ryan,Ryan,Ryan Gustavo de Lima,1,6,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,26.67,Morumbis,2025-07-19 21:00:00,0,2,334030,10,264,14,276,1752969600,26,True,True
238,5,107179,15,264,1,6,0.0,3.08,0.0,4.42,False,matheus-donelli,Matheus Donelli,M. Donelli,Matheus Planelles Donelli,1,0,0,0,1,0,1,0,0,0,0,0,0,0,13,6,0,0,0,0,33.33,26.67,Morumbis,2025-07-19 21:00:00,0,2,334030,10,264,14,276,1752969600,26,True,True
239,11,110311,15,264,4,7,1.5,2.68,-0.73,4.16,True,jose-martinez,José Martínez,J. Martínez,José Andrés Martínez Torres,5,13,9,3,18,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,33.33,26.67,Morumbis,2025-07-19 21:00:00,0,2,334030,10,264,14,276,1752969600,26,True,True
240,3,125488,15,264,3,6,0.0,3.03,0.0,4.95,False,joao-pedro,João Pedro,J. Pedro,João Pedro de Sousa Rodrigues,2,1,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,26.67,Morumbis,2025-07-19 21:00:00,0,2,334030,10,264,14,276,1752969600,26,True,True
241,7,68920,15,282,5,3,0.0,2.57,0.0,8.39,False,dudu,Dudu,Dudu,Eduardo Pereira Rodrigues,0,4,5,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,46.67,33.33,Allianz Parque,2025-07-20 17:30:00,2,3,334029,9,282,4,275,1753043400,26,True,True
242,10,91706,15,284,2,6,5.1,4.11,0.15,7.1,True,marlon,Marlon,Marlon,Marlon Rodrigues Xavier,2,19,12,0,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,53.33,26.67,São Januário,2025-07-19 17:30:00,1,1,334028,13,284,16,267,1752957000,26,True,True
243,10,73384,15,266,2,7,0.0,4.44,0.0,8.82,False,samuel-xavier,Samuel Xavier,S. Xavier,Samuel Xavier Brito,2,8,13,2,15,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,46.67,66.67,Maracanã,2025-07-20 19:30:00,0,1,334027,8,266,2,262,1753050600,26,True,True
244,10,37281,15,284,6,6,4.25,5.33,0.09,9.66,True,mano-menezes,Mano Menezes,M. Menezes,Luis Antônio Venker de Menezes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,53.33,26.67,São Januário,2025-07-19 17:30:00,1,1,334028,13,284,16,267,1752957000,26,True,True
245,10,78445,15,266,2,6,0.5,6.37,-0.45,8.88,True,rene,Renê,Renê,Renê Rodrigues Martins,0,25,8,2,8,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,46.67,66.67,Maracanã,2025-07-20 19:30:00,0,1,334027,8,266,2,262,1753050600,26,True,True
246,13,78117,15,266,5,6,0.1,1.58,-0.36,3.38,True,everaldo,Everaldo,Everaldo,Everaldo Stum,1,2,14,6,8,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,46.67,66.67,Maracanã,2025-07-20 19:30:00,0,1,334027,8,266,2,262,1753050600,26,True,True
247,9,100987,15,266,4,7,0.7,2.07,-0.13,4.65,True,nonato,Nonato,Nonato,Gustavo Nonato Santana,3,11,8,1,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46.67,66.67,Maracanã,2025-07-20 19:30:00,0,1,334027,8,266,2,262,1753050600,26,True,True
248,0,101478,15,266,1,6,0.0,0.0,0.0,3.0,False,marcelo-pitaluga,Marcelo Pitaluga,M. Pitaluga,Marcelo de Araújo Pitaluga Filho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,66.67,Maracanã,2025-07-20 19:30:00,0,1,334027,8,266,2,262,1753050600,26,True,True
249,0,69014,15,266,3,6,0.0,0.0,0.0,5.0,False,manoel,Manoel,Manoel,Manoel Messias Silva Carvalho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,66.67,Maracanã,2025-07-20 19:30:00,0,1,334027,8,266,2,262,1753050600,26,True,True
250,0,82463,15,266,4,6,0.0,0.0,0.0,7.0,False,otavio,Otávio,Otávio,Otávio Henrique Passos Santos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,66.67,Maracanã,2025-07-20 19:30:00,0,1,334027,8,266,2,262,1753050600,26,True,True
251,10,96340,15,266,4,6,3.0,2.41,-0.12,5.46,True,lima,Lima,Lima,Vinícius Moreira de Lima,1,2,7,6,12,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,46.67,66.67,Maracanã,2025-07-20 19:30:00,0,1,334027,8,266,2,262,1753050600,26,True,True
252,6,101319,15,266,2,6,3.5,5.17,-0.34,7.97,True,guga,Guga,Guga,Cláudio Rodrigues Gomes,1,10,2,2,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,46.67,66.67,Maracanã,2025-07-20 19:30:00,0,1,334027,8,266,2,262,1753050600,26,True,True
253,4,78855,15,266,3,6,0.0,5.15,0.0,7.89,False,thiago-santos,Thiago Santos,T. Santos,Thiago dos Santos,0,4,3,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,66.67,Maracanã,2025-07-20 19:30:00,0,1,334027,8,266,2,262,1753050600,26,True,True
254,5,86485,15,266,5,6,0.0,1.8,0.0,5.72,False,keno,Keno,Keno,Marcos da Silva França,0,1,2,4,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,46.67,66.67,Maracanã,2025-07-20 19:30:00,0,1,334027,8,266,2,262,1753050600,26,True,True
255,13,113034,15,266,3,7,0.8,2.7,-0.67,4.05,True,freytes,Freytes,Freytes,Juan Pablo Freytes,2,7,5,6,6,1,3,2,0,0,0,1,0,0,0,0,0,0,0,0,46.67,66.67,Maracanã,2025-07-20 19:30:00,0,1,334027,8,266,2,262,1753050600,26,True,True
256,4,103672,15,266,2,7,0.0,3.73,0.0,7.28,False,gabriel-fuentes,Gabriel Fuentes,G. Fuentes,Gabriel Rafael Fuentes Gómez,1,11,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46.67,66.67,Maracanã,2025-07-20 19:30:00,0,1,334027,8,266,2,262,1753050600,26,True,True
257,13,109573,15,266,4,2,1.5,3.24,0.18,6.84,True,martinelli,Martinelli,Martinelli,Matheus Martinelli Lima,1,13,14,2,16,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,46.67,66.67,Maracanã,2025-07-20 19:30:00,0,1,334027,8,266,2,262,1753050600,26,True,True
258,7,62977,15,266,4,6,0.0,1.69,0.0,6.62,False,ganso,Ganso,Ganso,Paulo Henrique Chagas de Lima,1,5,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,66.67,Maracanã,2025-07-20 19:30:00,0,1,334027,8,266,2,262,1753050600,26,True,True
259,10,116447,15,266,4,7,0.0,3.19,-0.78,6.07,True,hercules,Hércules,Hércules,Hércules Pereira do Nascimento,1,12,12,5,2,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,46.67,66.67,Maracanã,2025-07-20 19:30:00,0,1,334027,8,266,2,262,1753050600,26,True,True
260,4,106918,15,266,5,6,0.0,3.55,0.0,5.35,False,paulo-baya,Paulo Baya,P. Baya,Paulo Henrique Silva Ribeiro,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,46.67,66.67,Maracanã,2025-07-20 19:30:00,0,1,334027,8,266,2,262,1753050600,26,True,True
261,2,140484,15,266,5,6,0.0,0.25,0.0,4.18,False,riquelme-felipe,Riquelme Felipe,R. Felipe,Riquelme Felipe Silva de Almeida,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,66.67,Maracanã,2025-07-20 19:30:00,0,1,334027,8,266,2,262,1753050600,26,True,True
262,1,117930,15,266,5,6,0.0,0.5,0.0,3.45,False,lavega,Lavega,Lavega,Joaquín Lavega Colzada,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,66.67,Maracanã,2025-07-20 19:30:00,0,1,334027,8,266,2,262,1753050600,26,True,True
263,0,102137,15,266,1,6,0.0,0.0,0.0,2.0,False,vitor-eudes,Vitor Eudes,V. Eudes,Vitor Eudes de Souza Costa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,66.67,Maracanã,2025-07-20 19:30:00,0,1,334027,8,266,2,262,1753050600,26,True,True
264,8,103523,15,266,3,2,4.7,3.35,0.14,6.82,True,ignacio,Ignácio,Ignácio,Ignácio da Silva Oliveira,0,9,8,1,5,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,46.67,66.67,Maracanã,2025-07-20 19:30:00,0,1,334027,8,266,2,262,1753050600,26,True,True
265,7,130650,15,266,4,2,2.9,1.38,0.32,3.69,True,bernal,Bernal,Bernal,Facundo Bernal Cruz,2,3,5,2,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,46.67,66.67,Maracanã,2025-07-20 19:30:00,0,1,334027,8,266,2,262,1753050600,26,True,True
266,3,123788,15,266,4,6,0.0,0.83,0.0,4.63,False,lezcano,Lezcano,Lezcano,Rubén Darío Lezcano Portillo,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,66.67,Maracanã,2025-07-20 19:30:00,0,1,334027,8,266,2,262,1753050600,26,True,True
267,11,132071,15,266,5,2,1.3,3.95,-0.56,6.11,True,serna,Serna,Serna,Kevin Steven Serna Jaramillo,0,5,2,3,11,0,0,3,0,3,0,0,0,1,0,0,0,0,0,0,46.67,66.67,Maracanã,2025-07-20 19:30:00,0,1,334027,8,266,2,262,1753050600,26,True,True
268,2,88423,15,277,2,6,0.0,4.7,0.0,6.64,False,aderlan,Aderlan,Aderlan,Aderlan de Lima Silva,0,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,73.33,Maião,2025-07-19 18:30:00,0,3,334031,17,277,7,2305,1752960600,26,True,True
269,2,71709,15,284,4,5,0.0,3.1,0.0,6.52,False,cuellar,Cuéllar,Cuéllar,Gustavo Leonardo Cuellar Gallego,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.33,26.67,São Januário,2025-07-19 17:30:00,1,1,334028,13,284,16,267,1752957000,26,True,True
270,8,111166,15,354,4,6,0.0,0.53,0.0,2.94,False,romulo,Rômulo,Rômulo,Rômulo Azevedo Simão,0,1,6,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,26.67,46.67,Beira-Rio,2025-07-20 11:00:00,0,1,334033,11,354,12,285,1753020000,26,True,True
271,9,63289,15,284,4,6,0.7,2.05,-0.69,4.89,True,edenilson,Edenílson,Edenílson,Edenílson Andrade dos Santos,4,4,6,1,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,53.33,26.67,São Januário,2025-07-19 17:30:00,1,1,334028,13,284,16,267,1752957000,26,True,True
272,2,87009,15,284,4,6,0.0,2.45,0.0,4.64,False,nathan,Nathan,Nathan,Nathan Allan de Souza,0,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,53.33,26.67,São Januário,2025-07-19 17:30:00,1,1,334028,13,284,16,267,1752957000,26,True,True
273,9,84263,15,284,3,6,0.0,3.2,0.0,4.77,False,jemerson,Jemerson,Jemerson,Jemerson de Jesus Nascimento,3,11,14,1,3,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,53.33,26.67,São Januário,2025-07-19 17:30:00,1,1,334028,13,284,16,267,1752957000,26,True,True
274,6,89273,15,284,2,5,0.0,2.43,0.0,5.81,False,joao-pedro,João Pedro,J. Pedro,João Pedro Maturano dos Santos,0,7,5,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,53.33,26.67,São Januário,2025-07-19 17:30:00,1,1,334028,13,284,16,267,1752957000,26,True,True
275,5,100846,15,284,2,6,0.0,2.58,0.0,5.87,False,lucas-esteves,Lucas Esteves,L. Esteves,Lucas Esteves de Souza,0,7,4,3,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,53.33,26.67,São Januário,2025-07-19 17:30:00,1,1,334028,13,284,16,267,1752957000,26,True,True
276,11,89883,15,284,4,6,2.0,2.72,0.2,4.76,True,dodi,Dodi,Dodi,Douglas Moreira Fagundes,3,16,10,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.33,26.67,São Januário,2025-07-19 17:30:00,1,1,334028,13,284,16,267,1752957000,26,True,True
277,2,92237,15,284,3,5,0.0,0.6,0.0,4.75,False,rodrigo-ely,Rodrigo Ely,R. Ely,Rodrigo Ely,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.33,26.67,São Januário,2025-07-19 17:30:00,1,1,334028,13,284,16,267,1752957000,26,True,True
278,6,87342,15,284,3,6,-0.6,2.87,-0.48,5.31,True,kannemann,Kannemann,Kannemann,Walter Kannemann,2,4,7,1,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,53.33,26.67,São Januário,2025-07-19 17:30:00,1,1,334028,13,284,16,267,1752957000,26,True,True
279,1,104257,15,284,2,6,0.0,3.0,0.0,5.14,False,joao-lucas,João Lucas,J. Lucas,João Lucas de Almeida Carvalho,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.33,26.67,São Januário,2025-07-19 17:30:00,1,1,334028,13,284,16,267,1752957000,26,True,True
280,0,100848,15,284,2,6,0.0,0.0,0.0,7.0,False,luan-candido,Luan Cândido,L. Cândido,Luan Cândido de Almeida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.33,26.67,São Januário,2025-07-19 17:30:00,1,1,334028,13,284,16,267,1752957000,26,True,True
281,8,91908,15,284,5,6,6.0,2.33,0.5,5.42,True,pavon,Pavón,Pavón,Cristian David Pavón,3,5,5,3,7,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,53.33,26.67,São Januário,2025-07-19 17:30:00,1,1,334028,13,284,16,267,1752957000,26,True,True
282,0,107748,15,284,1,6,0.0,0.0,0.0,3.0,False,adriel,Adriel,Adriel,Adriel Vasconcelos Ramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.33,26.67,São Januário,2025-07-19 17:30:00,1,1,334028,13,284,16,267,1752957000,26,True,True
283,1,107801,15,286,3,6,0.0,1.5,0.0,2.29,False,nata,Natã,Natã,Natã Felipe de Amorim Santos,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.67,73.33,Mineirão,2025-07-20 16:00:00,0,4,334032,18,286,1,283,1753038000,26,True,True
284,8,109966,15,284,4,5,0.0,1.41,0.0,3.55,False,monsalve,Monsalve,Monsalve,Miguel Ángel Monsalve Gonzáles - González,2,3,9,1,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,53.33,26.67,São Januário,2025-07-19 17:30:00,1,1,334028,13,284,16,267,1752957000,26,True,True
285,11,89846,15,284,4,6,2.0,2.43,0.22,6.62,True,cristaldo,Cristaldo,Cristaldo,Franco Cristaldo,1,6,4,3,18,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,53.33,26.67,São Januário,2025-07-19 17:30:00,1,1,334028,13,284,16,267,1752957000,26,True,True
286,7,108548,15,284,5,6,0.0,2.16,0.0,3.47,False,aravena,Aravena,Aravena,Alexander Ernesto Aravena Guzmán,1,2,2,1,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,53.33,26.67,São Januário,2025-07-19 17:30:00,1,1,334028,13,284,16,267,1752957000,26,True,True
287,5,118238,15,284,4,6,0.0,0.9,0.0,2.17,False,ronald,Ronald,Ronald,Ronald Cardoso Falkoski,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.33,26.67,São Januário,2025-07-19 17:30:00,1,1,334028,13,284,16,267,1752957000,26,True,True
288,9,113397,15,284,5,6,1.5,6.61,-0.2,9.77,True,cristian-olivera,Cristian Olivera,C. Olivera,Cristian Gonzalo Olivera Ibarra,2,16,14,4,17,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,53.33,26.67,São Januário,2025-07-19 17:30:00,1,1,334028,13,284,16,267,1752957000,26,True,True
289,5,111309,15,284,3,6,8.4,6.88,1.12,10.16,True,gustavo-martins,Gustavo Martins,G. Martins,Gustavo Martins de Souza Santos,1,10,8,1,1,1,2,3,0,1,0,0,0,0,0,0,0,0,0,0,53.33,26.67,São Januário,2025-07-19 17:30:00,1,1,334028,13,284,16,267,1752957000,26,True,True
290,8,104519,15,284,4,6,0.0,1.45,0.0,3.15,False,camilo,Camilo,Camilo,Camilo Reijers de Oliveira,0,9,10,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,53.33,26.67,São Januário,2025-07-19 17:30:00,1,1,334028,13,284,16,267,1752957000,26,True,True
291,0,112616,15,284,1,6,0.0,-3.0,0.0,3.83,False,gabriel-grando,Gabriel Grando,G. Grando,Gabriel Hamester Grando,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,53.33,26.67,São Januário,2025-07-19 17:30:00,1,1,334028,13,284,16,267,1752957000,26,True,True
292,7,72801,15,286,3,7,1.4,0.65,-0.35,2.78,True,wilker-angel,Wilker Ángel,W. Ángel,Wílker José Ángel Romero,2,2,9,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26.67,73.33,Mineirão,2025-07-20 16:00:00,0,4,334032,18,286,1,283,1753038000,26,True,True
293,6,86820,15,286,2,7,2.2,3.1,-1.11,4.36,True,reginaldo,Reginaldo,Reginaldo,Reginaldo Lopes de Jesus,1,2,1,0,4,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,26.67,73.33,Mineirão,2025-07-20 16:00:00,0,4,334032,18,286,1,283,1753038000,26,True,True
294,11,95131,15,286,5,7,5.8,5.3,-0.39,9.22,True,gabriel-taliari,Gabriel Taliari,G. Taliari,Gabriel Pereira Taliari,0,11,15,6,16,3,0,4,2,2,0,1,0,0,0,0,0,0,0,0,26.67,73.33,Mineirão,2025-07-20 16:00:00,0,4,334032,18,286,1,283,1753038000,26,True,True
295,12,80129,15,286,4,7,2.8,3.58,-0.31,6.12,True,jadson,Jadson,Jadson,Jadson Alves dos Santos,4,22,17,2,20,2,0,3,1,0,0,0,1,0,0,0,0,0,0,0,26.67,73.33,Mineirão,2025-07-20 16:00:00,0,4,334032,18,286,1,283,1753038000,26,True,True
296,10,63110,15,286,2,6,0.0,2.89,-0.77,5.43,True,alan-ruschel,Alan Ruschel,A. Ruschel,Alan Luciano Ruschel,2,10,8,0,17,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,26.67,73.33,Mineirão,2025-07-20 16:00:00,0,4,334032,18,286,1,283,1753038000,26,True,True
297,7,122861,15,286,3,7,-0.3,2.37,-0.19,4.81,True,abner,Abner,Abner,Abner Salles da Silva,1,4,3,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,26.67,73.33,Mineirão,2025-07-20 16:00:00,0,4,334032,18,286,1,283,1753038000,26,True,True
298,7,90588,15,286,4,2,3.9,2.9,0.43,4.83,True,caique,Caíque,Caíque,Caique de Jesus Gonçalves,2,13,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.67,73.33,Mineirão,2025-07-20 16:00:00,0,4,334032,18,286,1,283,1753038000,26,True,True
299,5,91509,15,286,3,6,0.0,2.04,0.0,4.25,False,rodrigo-sam,Rodrigo Sam,R. Sam,Rodrigo Eduardo da Silva,2,8,8,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.67,73.33,Mineirão,2025-07-20 16:00:00,0,4,334032,18,286,1,283,1753038000,26,True,True
300,5,104253,15,286,3,6,0.0,2.22,0.0,5.51,False,adriano-martins,Adriano Martins,A. Martins,Adriano Martins da Fonseca,1,4,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26.67,73.33,Mineirão,2025-07-20 16:00:00,0,4,334032,18,286,1,283,1753038000,26,True,True
301,8,115594,15,286,2,3,-2.3,2.53,-1.29,3.18,True,marcos-paulo,Marcos Paulo,M. Paulo,Marcos Paulo Lima Batista Silva,2,11,10,1,3,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,26.67,73.33,Mineirão,2025-07-20 16:00:00,0,4,334032,18,286,1,283,1753038000,26,True,True
302,13,109899,15,286,5,6,0.5,4.54,-0.28,6.48,True,batalla,Batalla,Batalla,Emerson Geovanny Batalla Martínez - Enmerson,2,11,10,4,19,1,0,5,1,3,0,0,0,0,0,0,0,0,0,0,26.67,73.33,Mineirão,2025-07-20 16:00:00,0,4,334032,18,286,1,283,1753038000,26,True,True
303,0,91627,15,286,4,6,0.0,0.0,0.0,3.0,False,dudu-vieira,Dudu Vieira,D. Vieira,Carlos Eduardo de Souza Vieira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.67,73.33,Mineirão,2025-07-20 16:00:00,0,4,334032,18,286,1,283,1753038000,26,True,True
304,7,103764,15,286,5,7,1.0,1.21,0.1,3.98,True,gabriel-veron,Gabriel Veron,G. Veron,Gabriel Veron Fonseca de Souza,0,3,1,1,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26.67,73.33,Mineirão,2025-07-20 16:00:00,0,4,334032,18,286,1,283,1753038000,26,True,True
305,0,117336,15,286,3,5,0.0,0.0,0.0,4.0,False,cipriano,Cipriano,Cipriano,João Luiz da Silva Cipriano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.67,73.33,Mineirão,2025-07-20 16:00:00,0,4,334032,18,286,1,283,1753038000,26,True,True
306,13,78605,15,280,4,7,0.0,3.77,0.0,6.06,False,gabriel,Gabriel,Gabriel,Gabriel Girotto Franco,3,25,20,4,16,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,33.33,40.0,Barradão,2025-07-20 16:00:00,0,1,334034,3,280,15,287,1753038000,26,True,True
307,14,70360,15,280,5,7,0.0,4.55,0.0,8.26,False,eduardo-sasha,Eduardo Sasha,E. Sasha,Eduardo Colcenti Antunes,3,5,4,10,17,1,0,10,1,3,0,1,0,0,0,0,0,0,0,0,33.33,40.0,Barradão,2025-07-20 16:00:00,0,1,334034,3,280,15,287,1753038000,26,True,True
308,13,93882,15,280,1,7,0.3,4.91,-0.42,7.44,True,cleiton,Cleiton,Cleiton,Cleiton Schwengber,2,0,0,0,3,0,5,0,0,0,0,0,0,0,41,14,0,0,0,0,33.33,40.0,Barradão,2025-07-20 16:00:00,0,1,334034,3,280,15,287,1753038000,26,True,True
309,14,87225,15,280,3,7,1.4,4.78,-0.16,8.18,True,pedro-henrique,Pedro Henrique,P. Henrique,Pedro Henrique Ribeiro Gonçalves,2,18,9,4,12,0,5,2,1,0,0,1,0,0,0,0,0,0,0,0,33.33,40.0,Barradão,2025-07-20 16:00:00,0,1,334034,3,280,15,287,1753038000,26,True,True
310,15,103295,15,280,4,6,0.9,2.99,-0.11,5.8,True,eric-ramires,Eric Ramires,E. Ramires,Eric dos Santos Rodrigues,1,17,13,3,13,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,33.33,40.0,Barradão,2025-07-20 16:00:00,0,1,334034,3,280,15,287,1753038000,26,True,True
