,atletas.jogos_num,atletas.atleta_id,atletas.rodada_id,atletas.clube_id,atletas.posicao_id,atletas.status_id,atletas.pontos_num,atletas.media_num,atletas.variacao_num,atletas.preco_num,atletas.entrou_em_campo,atletas.slug,atletas.apelido,atletas.apelido_abreviado,atletas.nome,CA,DE,DP,FS,GS,SG,DS,FC,FF,I,CV,FD,FT,PC,G,A,PS,V,PP,GC,aproveitamento_visitante,aproveitamento_mandante,local,partida_data,placar_oficial_visitante,placar_oficial_mandante,partida_id,clube_visitante_posicao,clube_visitante_id,clube_casa_posicao,clube_casa_id,timestamp,campeonato_id,valida,mandante
121,11,97900,14,285,3,7,0.0,3.24,0.0,8.22,False,vitao,Vitão,Vitão,Vitor Eduardo da Silva Matos,2,0,0,1,0,3,14,7,0,0,0,1,0,0,0,1,0,0,0,1,33.33,80.0,Fonte Nova,2025-07-16 00:00:00,,,334004,14,285,4,265,1752634800,26,False,True
122,5,103347,14,292,2,7,0.0,2.04,0.0,4.66,False,matheus-alexandre,Matheus Alexandre,M. Alexandre,Matheus Alexandre Anastácio de Souza,4,0,0,2,0,1,7,7,1,0,0,0,0,1,0,0,0,0,0,0,6.67,53.33, Arena MRV,2025-07-16 20:30:00,,,334002,20,292,8,282,1752708600,26,False,True
123,7,99267,14,356,4,7,0.0,6.65,0.0,11.62,False,pochettino,Pochettino,Pochettino,Tomás Pochettino,0,0,0,4,0,0,13,2,7,1,0,6,0,0,1,1,0,0,0,0,0.0,46.67,Arena do Grêmio,2025-07-29 20:30:00,,,334003,19,356,12,284,1753831800,26,False,True
124,9,91573,14,276,3,7,6.0,4.0,0.56,8.31,True,arboleda,Arboleda,Arboleda,Robert Abel Arboleda Escobar,2,0,0,5,0,2,12,9,3,2,0,0,0,0,1,0,0,0,0,0,6.67,66.67,Cícero de Souza Marques,2025-07-16 21:30:00,2.0,2.0,334001,16,276,3,280,1752712200,26,True,True
125,8,110426,14,285,2,6,0.0,6.38,0.0,13.7,False,bernabei,Bernabéi,Bernabéi,Alexandro Ezequiel Bernabéi,1,0,0,8,0,1,20,14,6,0,0,2,0,0,0,2,0,0,0,0,33.33,80.0,Fonte Nova,2025-07-16 00:00:00,,,334004,14,285,4,265,1752634800,26,False,True
126,9,92854,14,285,5,7,0.0,3.06,0.0,10.63,False,borre,Borré,Borré,Rafael Santos Borré Maury,0,0,0,2,0,0,3,3,4,4,0,1,1,0,2,0,0,0,0,0,33.33,80.0,Fonte Nova,2025-07-16 00:00:00,,,334004,14,285,4,265,1752634800,26,False,True
127,11,99198,14,267,5,7,0.0,7.03,0.0,14.7,False,vegetti,Vegetti,Vegetti,Pablo Vegetti,1,0,0,10,0,0,3,16,13,2,0,2,1,0,7,1,0,0,0,1,40.0,26.67, Alfredo Jaconi,2025-07-16 20:30:00,,,334006,15,267,18,286,1752708600,26,False,True
128,9,85048,14,264,5,7,0.0,6.85,0.0,14.57,False,memphis-depay,Memphis Depay,M. Depay,Memphis Depay,3,0,0,13,0,0,4,7,6,0,0,7,2,0,3,3,0,0,1,0,40.0,40.0,Castelão (CE),2025-07-16 19:30:00,1.0,0.0,334005,9,264,10,354,1752705000,26,True,True
129,9,99228,14,262,4,6,0.9,2.25,-0.07,8.21,True,de-la-cruz,De la Cruz,D. Cruz,Diego Nicolás de la Cruz Arcosa,3,0,0,19,0,0,9,11,0,0,0,3,0,0,0,0,0,0,0,0,66.67,60.0,Vila Belmiro,2025-07-16 20:00:00,0.0,1.0,334000,2,262,13,277,1752706800,26,True,True
130,10,92708,14,356,5,6,0.0,3.04,0.0,5.74,False,deyverson,Deyverson,Deyverson,Deyverson Brum Silva Acosta,1,0,0,10,0,0,3,9,9,2,0,3,2,0,1,0,0,0,0,0,0.0,46.67,Arena do Grêmio,2025-07-29 20:30:00,,,334003,19,356,12,284,1753831800,26,False,True
131,0,88087,14,292,3,6,0.0,0.0,0.0,6.0,False,ramon-menezes,Ramon Menezes,R. Menezes,Ramon Menezes Roma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,53.33, Arena MRV,2025-07-16 20:30:00,,,334002,20,292,8,282,1752708600,26,False,True
132,0,101708,14,2305,2,6,0.0,0.0,0.0,6.0,False,felipe-jonatan,Felipe Jonatan,F. Jonatan,Felipe Jonatan Rocha Andrade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.33,46.67,Allianz Parque,2025-07-16 19:00:00,1.0,1.0,333999,11,2305,5,275,1752703200,26,True,True
133,11,81881,14,356,1,5,0.0,4.75,0.0,8.76,False,joao-ricardo,João Ricardo,J. Ricardo,João Ricardo Riedi,0,41,0,0,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,46.67,Arena do Grêmio,2025-07-29 20:30:00,,,334003,19,356,12,284,1753831800,26,False,True
134,11,77485,14,264,4,7,7.0,3.27,0.94,7.05,True,carrillo,Carrillo,Carrillo,André Martín Carrillo Díaz,0,0,0,8,0,0,18,14,4,2,0,1,0,0,0,1,0,0,0,0,40.0,40.0,Castelão (CE),2025-07-16 19:30:00,1.0,0.0,334005,9,264,10,354,1752705000,26,True,True
135,9,92440,14,264,3,7,7.7,3.32,1.54,6.61,True,andre-ramalho,André Ramalho,A. Ramalho,André Ramalho Silva,3,0,0,2,0,4,10,13,1,0,0,0,0,0,0,0,0,0,0,0,40.0,40.0,Castelão (CE),2025-07-16 19:30:00,1.0,0.0,334005,9,264,10,354,1752705000,26,True,True
136,13,88323,14,264,5,7,0.0,2.8,0.0,6.61,False,angel-romero,Ángel Romero,A. Romero,Ángel Rodrigo Romero Villamayor,3,0,0,18,0,0,11,9,7,6,0,3,1,0,0,1,0,0,0,0,40.0,40.0,Castelão (CE),2025-07-16 19:30:00,1.0,0.0,334005,9,264,10,354,1752705000,26,True,True
137,9,89048,14,264,5,6,0.0,2.18,0.0,4.39,False,hector-hernandez,Héctor Hernández,H. Hernández,Héctor José Hernández Marrero,0,0,0,3,0,0,5,4,2,2,0,2,0,0,1,0,0,0,0,0,40.0,40.0,Castelão (CE),2025-07-16 19:30:00,1.0,0.0,334005,9,264,10,354,1752705000,26,True,True
138,4,78248,14,264,3,6,0.0,3.35,0.0,7.11,False,gustavo-henrique,Gustavo Henrique,G. Henrique,Gustavo Henrique Vernes,0,0,0,3,0,0,7,2,1,0,0,1,0,0,0,0,0,0,0,0,40.0,40.0,Castelão (CE),2025-07-16 19:30:00,1.0,0.0,334005,9,264,10,354,1752705000,26,True,True
139,12,95556,14,264,4,7,1.7,2.7,-0.1,5.39,True,raniele,Raniele,Raniele,Raniele Almeida Melo,2,0,0,17,0,0,18,13,2,0,0,1,0,0,0,0,0,0,0,0,40.0,40.0,Castelão (CE),2025-07-16 19:30:00,1.0,0.0,334005,9,264,10,354,1752705000,26,True,True
140,7,105531,14,264,2,7,12.5,7.94,1.64,11.77,True,matheus-bidu,Matheus Bidu,M. Bidu,Matheus Lima Beltrão Oliveira Valin,1,0,0,18,0,4,13,5,3,0,0,1,0,0,0,1,1,0,0,0,40.0,40.0,Castelão (CE),2025-07-16 19:30:00,1.0,0.0,334005,9,264,10,354,1752705000,26,True,True
141,11,105786,14,264,5,6,9.4,3.33,1.3,7.31,True,talles-magno,Talles Magno,T. Magno,Talles Magno Bacelar Martins,1,0,0,15,0,0,7,12,7,8,0,2,1,0,1,1,0,0,0,0,40.0,40.0,Castelão (CE),2025-07-16 19:30:00,1.0,0.0,334005,9,264,10,354,1752705000,26,True,True
142,6,97642,14,264,3,2,0.0,4.63,0.0,7.59,False,felix-torres,Félix Torres,F. Torres,Félix Eduardo Torres Caicedo,1,0,0,1,0,3,10,11,2,0,0,0,0,0,0,0,0,0,0,0,40.0,40.0,Castelão (CE),2025-07-16 19:30:00,1.0,0.0,334005,9,264,10,354,1752705000,26,True,True
143,5,96342,14,264,4,6,-0.3,-0.08,-0.43,2.53,True,charles,Charles,Charles,Charles Rigon Mattos,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,40.0,40.0,Castelão (CE),2025-07-16 19:30:00,1.0,0.0,334005,9,264,10,354,1752705000,26,True,True
144,10,110311,14,264,4,7,7.0,2.8,0.69,4.89,True,jose-martinez,José Martínez,J. Martínez,José Andrés Martínez Torres,5,0,0,18,0,0,12,9,3,1,0,2,0,1,0,1,0,0,0,0,40.0,40.0,Castelão (CE),2025-07-16 19:30:00,1.0,0.0,334005,9,264,10,354,1752705000,26,True,True
145,11,94154,14,264,4,6,1.5,1.3,0.02,3.58,True,maycon,Maycon,Maycon,Maycon de Andrade Barberan,0,0,0,2,0,0,9,3,1,0,0,0,0,0,0,0,0,0,0,0,40.0,40.0,Castelão (CE),2025-07-16 19:30:00,1.0,0.0,334005,9,264,10,354,1752705000,26,True,True
146,3,107908,14,264,2,5,0.0,2.23,0.0,5.41,False,hugo,Hugo,Hugo,Hugo Ferreira de Farias,0,0,0,1,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,40.0,40.0,Castelão (CE),2025-07-16 19:30:00,1.0,0.0,334005,9,264,10,354,1752705000,26,True,True
147,14,42234,14,283,1,3,11.8,6.41,1.8,11.28,True,cassio,Cássio,Cássio,Cássio Roberto Ramos,3,46,1,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,46.67,Maracanã,2025-07-17 19:30:00,2.0,0.0,333997,1,283,7,266,1752791400,26,True,True
148,12,117910,14,264,4,6,-0.9,3.76,-1.54,7.3,True,breno-bidon,Breno Bidon,B. Bidon,Breno de Souza Bidon,3,0,0,27,0,0,16,24,3,0,0,2,0,0,1,1,0,0,0,0,40.0,40.0,Castelão (CE),2025-07-16 19:30:00,1.0,0.0,334005,9,264,10,354,1752705000,26,True,True
149,8,42500,14,283,2,7,11.5,6.75,1.67,10.02,True,fagner,Fagner,Fagner,Fagner Conserva Lemos,1,0,0,7,0,5,19,9,1,1,0,0,0,0,0,0,0,0,0,0,86.67,46.67,Maracanã,2025-07-17 19:30:00,2.0,0.0,333997,1,283,7,266,1752791400,26,True,True
150,5,107179,14,264,1,6,0.0,3.08,0.0,4.42,False,matheus-donelli,Matheus Donelli,M. Donelli,Matheus Planelles Donelli,1,13,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,40.0,Castelão (CE),2025-07-16 19:30:00,1.0,0.0,334005,9,264,10,354,1752705000,26,True,True
151,0,110260,14,264,2,6,0.0,0.0,0.0,4.0,False,palacios,Palacios,Palacios,Diego José Palacios Espinoza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,40.0,Castelão (CE),2025-07-16 19:30:00,1.0,0.0,334005,9,264,10,354,1752705000,26,True,True
152,11,68708,14,283,4,6,-0.3,0.12,-0.03,2.74,True,eduardo,Eduardo,Eduardo,Carlos Eduardo de Oliveira Alves,1,0,0,2,0,0,2,8,2,1,1,1,0,0,0,0,1,0,0,0,86.67,46.67,Maracanã,2025-07-17 19:30:00,2.0,0.0,333997,1,283,7,266,1752791400,26,True,True
153,6,122396,14,264,4,6,0.0,1.57,0.0,3.44,False,ryan,Ryan,Ryan,Ryan Gustavo de Lima,1,0,0,7,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,40.0,40.0,Castelão (CE),2025-07-16 19:30:00,1.0,0.0,334005,9,264,10,354,1752705000,26,True,True
154,0,107221,14,356,1,2,0.0,0.0,0.0,2.0,False,magrao,Magrão,Magrão,Audenirton Soares da Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,46.67,Arena do Grêmio,2025-07-29 20:30:00,,,334003,19,356,12,284,1753831800,26,False,True
155,14,88963,14,283,6,7,9.15,7.12,0.35,11.3,True,leonardo-jardim,Leonardo Jardim,L. Jardim,José Leonardo Nunes Alves Sousa Jardim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,86.67,46.67,Maracanã,2025-07-17 19:30:00,2.0,0.0,333997,1,283,7,266,1752791400,26,True,True
156,13,79701,14,283,4,7,1.2,2.42,0.28,4.98,True,lucas-silva,Lucas Silva,L. Silva,Lucas Silva Borges,2,0,0,10,0,0,7,22,3,0,0,1,1,0,1,2,0,0,0,0,86.67,46.67,Maracanã,2025-07-17 19:30:00,2.0,0.0,333997,1,283,7,266,1752791400,26,True,True
157,13,84558,14,283,4,7,6.8,5.54,-0.21,8.83,True,lucas-romero,Lucas Romero,L. Romero,Lucas Daniel Romero,4,0,0,20,0,0,32,14,4,1,0,1,0,0,1,2,0,0,0,0,86.67,46.67,Maracanã,2025-07-17 19:30:00,2.0,0.0,333997,1,283,7,266,1752791400,26,True,True
158,3,125488,14,264,3,6,5.0,3.03,0.66,4.95,True,joao-pedro,João Pedro,J. Pedro,João Pedro de Sousa Rodrigues,2,0,0,0,0,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,40.0,40.0,Castelão (CE),2025-07-16 19:30:00,1.0,0.0,334005,9,264,10,354,1752705000,26,True,True
159,13,103445,14,283,5,7,9.7,12.09,-1.82,16.67,True,kaio-jorge,Kaio Jorge,K. Jorge,Kaio Jorge Pinto Ramos,2,0,0,17,0,0,14,9,14,5,0,8,3,0,12,2,1,0,1,0,86.67,46.67,Maracanã,2025-07-17 19:30:00,2.0,0.0,333997,1,283,7,266,1752791400,26,True,True
160,6,88479,14,283,4,6,0.0,0.03,0.0,2.66,False,walace,Walace,Walace,Walace Souza Silva,1,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,86.67,46.67,Maracanã,2025-07-17 19:30:00,2.0,0.0,333997,1,283,7,266,1752791400,26,True,True
161,13,93478,14,283,5,7,-0.4,2.11,-0.65,5.11,True,wanderson,Wanderson,Wanderson,Wanderson Maciel Sousa Campos,1,0,0,8,0,0,6,17,12,4,0,7,1,0,0,0,0,0,0,0,86.67,46.67,Maracanã,2025-07-17 19:30:00,2.0,0.0,333997,1,283,7,266,1752791400,26,True,True
162,2,100742,14,283,4,6,0.0,1.55,0.0,8.54,False,matheus-henrique,Matheus Henrique,M. Henrique,Matheus Henrique de Souza,1,0,0,4,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,86.67,46.67,Maracanã,2025-07-17 19:30:00,2.0,0.0,333997,1,283,7,266,1752791400,26,True,True
163,11,106593,14,283,3,7,5.9,7.09,-0.67,8.81,True,villalba,Villalba,Villalba,Lucas Hernán Villalba,3,0,0,4,0,7,17,7,3,0,0,1,3,0,1,0,0,0,0,0,86.67,46.67,Maracanã,2025-07-17 19:30:00,2.0,0.0,333997,1,283,7,266,1752791400,26,True,True
164,2,117459,14,264,2,2,0.0,1.3,0.0,3.01,False,leo-mana,Léo Maná,L. Maná,Leonardo Mana Hernandes,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,40.0,40.0,Castelão (CE),2025-07-16 19:30:00,1.0,0.0,334005,9,264,10,354,1752705000,26,True,True
165,11,104502,14,283,4,7,2.4,3.83,-0.32,6.69,True,christian,Christian,Christian,Christian Roberto Alves Cardoso,4,0,0,15,0,0,13,19,6,3,0,2,0,0,1,2,0,0,0,0,86.67,46.67,Maracanã,2025-07-17 19:30:00,2.0,0.0,333997,1,283,7,266,1752791400,26,True,True
166,13,112709,14,283,2,7,0.0,7.62,0.0,9.69,False,kaiki-bruno,Kaiki Bruno,K. Bruno,Kaiki Bruno da Silva,3,0,0,20,0,6,36,29,7,0,0,1,0,0,0,2,0,0,0,0,86.67,46.67,Maracanã,2025-07-17 19:30:00,2.0,0.0,333997,1,283,7,266,1752791400,26,True,True
167,0,124369,14,283,1,7,0.0,0.0,0.0,2.0,False,leo-aragao,Léo Aragão,L. Aragão,Leonardo de Aragão Carvalho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,46.67,Maracanã,2025-07-17 19:30:00,2.0,0.0,333997,1,283,7,266,1752791400,26,True,True
168,10,110818,14,356,6,7,0.0,6.22,0.0,9.69,False,renato-paiva,Renato Paiva,R. Paiva,Renato Manuel Alves Paiva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.0,46.67,Arena do Grêmio,2025-07-29 20:30:00,,,334003,19,356,12,284,1753831800,26,False,True
169,7,86292,14,283,5,6,0.0,0.69,0.0,3.73,False,bolasie,Bolasie,Bolasie,Yannick Bolasie,0,0,0,2,0,0,3,6,0,1,0,1,0,0,0,0,0,0,0,0,86.67,46.67,Maracanã,2025-07-17 19:30:00,2.0,0.0,333997,1,283,7,266,1752791400,26,True,True
170,2,114334,14,283,3,6,0.0,2.35,0.0,4.83,False,gamarra,Gamarra,Gamarra,Mateo Gamarra González,0,0,0,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,86.67,46.67,Maracanã,2025-07-17 19:30:00,2.0,0.0,333997,1,283,7,266,1752791400,26,True,True
171,0,105047,14,283,3,5,0.0,0.0,0.0,7.0,False,joao-marcelo,João Marcelo,J. Marcelo,João Marcelo Messias Ferreira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,46.67,Maracanã,2025-07-17 19:30:00,2.0,0.0,333997,1,283,7,266,1752791400,26,True,True
172,12,82627,14,262,5,7,3.0,6.19,-1.39,9.51,True,luiz-araujo,Luiz Araújo,L. Araújo,Luiz de Araújo Guimarães Neto,0,0,0,7,0,0,20,8,8,1,0,4,1,0,3,1,0,0,0,0,66.67,60.0,Vila Belmiro,2025-07-16 20:00:00,0.0,1.0,334000,2,262,13,277,1752706800,26,True,True
173,6,124912,14,283,3,6,5.0,3.03,0.78,4.95,True,jonathan-jesus,Jonathan Jesus,J. Jesus,Jonathan de Jesus Alves,0,0,0,1,0,3,5,6,0,0,1,0,0,0,0,0,0,0,0,0,86.67,46.67,Maracanã,2025-07-17 19:30:00,2.0,0.0,333997,1,283,7,266,1752791400,26,True,True
174,3,99316,14,276,5,6,1.7,0.3,-0.09,5.24,True,dinenno,Dinenno,Dinenno,Juan Ignacio Dinenno de Cara,1,0,0,1,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,6.67,66.67,Cícero de Souza Marques,2025-07-16 21:30:00,2.0,2.0,334001,16,276,3,280,1752712200,26,True,True
175,12,83528,14,262,3,7,2.0,4.83,-0.54,9.08,True,leo-pereira,Léo Pereira,L. Pereira,Leonardo Pereira,0,0,0,3,0,8,6,5,1,0,0,1,0,1,1,0,0,0,0,0,66.67,60.0,Vila Belmiro,2025-07-16 20:00:00,0.0,1.0,334000,2,262,13,277,1752706800,26,True,True
176,1,115563,14,283,4,6,0.0,-0.6,0.0,3.12,False,rodriguinho,Rodriguinho,Rodriguinho,Rodrigo Henrique Santos de Souza,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,86.67,46.67,Maracanã,2025-07-17 19:30:00,2.0,0.0,333997,1,283,7,266,1752791400,26,True,True
177,10,61987,14,262,2,6,0.0,5.05,0.0,10.75,False,alex-sandro,Alex Sandro,A. Sandro,Alex Sandro Lobo Silva,1,0,0,9,0,7,11,20,2,1,0,0,0,0,0,0,0,0,0,0,66.67,60.0,Vila Belmiro,2025-07-16 20:00:00,0.0,1.0,334000,2,262,13,277,1752706800,26,True,True
178,7,96652,14,262,4,7,4.7,0.73,0.7,2.75,True,allan,Allan,Allan,Allan Rodrigues de Souza,0,0,0,6,0,0,2,7,0,0,0,1,0,0,0,0,0,0,0,0,66.67,60.0,Vila Belmiro,2025-07-16 20:00:00,0.0,1.0,334000,2,262,13,277,1752706800,26,True,True
179,6,88393,14,262,2,6,0.0,7.42,0.0,10.72,False,ayrton-lucas,Ayrton Lucas,A. Lucas,Ayrton Lucas Dantas de Medeiros,1,0,0,3,0,5,7,5,1,0,0,1,0,0,1,0,0,0,0,0,66.67,60.0,Vila Belmiro,2025-07-16 20:00:00,0.0,1.0,334000,2,262,13,277,1752706800,26,True,True
180,8,84816,14,262,2,7,0.5,6.29,-0.96,8.3,True,varela,Varela,Varela,Guillermo Varela Olivera,0,0,0,3,0,6,6,1,0,1,0,1,0,1,0,2,0,0,0,0,66.67,60.0,Vila Belmiro,2025-07-16 20:00:00,0.0,1.0,334000,2,262,13,277,1752706800,26,True,True
181,4,118775,14,283,5,6,0.0,0.3,0.0,3.8,False,lautaro-diaz,Lautaro Díaz,L. Díaz,Lautaro Ariel Díaz,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,86.67,46.67,Maracanã,2025-07-17 19:30:00,2.0,0.0,333997,1,283,7,266,1752791400,26,True,True
182,0,122660,14,283,4,6,0.0,0.0,0.0,3.0,False,japa,Japa,Japa,João Wellington Gadelha Melo de Oliveira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,46.67,Maracanã,2025-07-17 19:30:00,2.0,0.0,333997,1,283,7,266,1752791400,26,True,True
183,9,113158,14,283,5,6,-1.0,0.58,-0.3,3.28,True,marquinhos,Marquinhos,Marquinhos,Marcus Vinícius Oliveira Alencar,1,0,0,2,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,86.67,46.67,Maracanã,2025-07-17 19:30:00,2.0,0.0,333997,1,283,7,266,1752791400,26,True,True
184,13,86757,14,262,5,2,0.2,2.53,-0.1,7.37,True,everton,Everton,Everton,Everton Sousa Soares,0,0,0,1,0,0,7,7,8,1,0,4,0,0,1,1,0,0,0,0,66.67,60.0,Vila Belmiro,2025-07-16 20:00:00,0.0,1.0,334000,2,262,13,277,1752706800,26,True,True
185,0,111690,14,262,1,6,0.0,0.0,0.0,5.0,False,matheus-cunha,Matheus Cunha,M. Cunha,Matheus Cunha Queiroz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,60.0,Vila Belmiro,2025-07-16 20:00:00,0.0,1.0,334000,2,262,13,277,1752706800,26,True,True
186,10,115239,14,262,2,7,5.9,8.1,-0.99,12.45,True,wesley,Wesley,Wesley,Wesley Vinícius França Lima,3,0,0,21,0,6,22,14,3,1,0,2,0,0,0,2,0,0,0,0,66.67,60.0,Vila Belmiro,2025-07-16 20:00:00,0.0,1.0,334000,2,262,13,277,1752706800,26,True,True
187,7,90307,14,262,5,6,0.0,1.82,-0.16,4.55,True,juninho,Juninho,Juninho,Olávio Vieira dos Santos Júnior,0,0,0,2,0,0,2,4,2,1,0,2,2,0,0,0,0,0,0,0,66.67,60.0,Vila Belmiro,2025-07-16 20:00:00,0.0,1.0,334000,2,262,13,277,1752706800,26,True,True
188,8,109096,14,262,5,7,3.3,3.41,-0.21,6.37,True,plata,Plata,Plata,Gonzalo Jordy Plata Jiménez,0,0,0,4,0,0,9,6,4,0,0,2,0,0,1,0,0,0,0,0,66.67,60.0,Vila Belmiro,2025-07-16 20:00:00,0.0,1.0,334000,2,262,13,277,1752706800,26,True,True
189,13,99552,14,262,1,7,1.6,6.95,-0.51,9.65,True,rossi,Rossi,Rossi,Agustín Daniel Rossi,1,28,2,2,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,60.0,Vila Belmiro,2025-07-16 20:00:00,0.0,1.0,334000,2,262,13,277,1752706800,26,True,True
190,3,116012,14,262,4,6,0.0,2.23,0.0,4.43,False,matheus-goncalves,Matheus Gonçalves,M. Gonçalves,Matheus Gonçalves Martins,0,0,0,2,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,66.67,60.0,Vila Belmiro,2025-07-16 20:00:00,0.0,1.0,334000,2,262,13,277,1752706800,26,True,True
191,9,91473,14,262,4,5,0.0,2.89,0.0,6.34,False,erick-pulgar,Erick Pulgar,E. Pulgar,Erick Antonio Pulgar Farfán,2,0,0,7,0,0,12,13,0,0,0,2,0,0,1,0,0,0,0,0,66.67,60.0,Vila Belmiro,2025-07-16 20:00:00,0.0,1.0,334000,2,262,13,277,1752706800,26,True,True
192,0,114790,14,262,3,6,0.0,0.0,0.0,3.0,False,cleiton,Cleiton,Cleiton,Cleiton Santana dos Santos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,60.0,Vila Belmiro,2025-07-16 20:00:00,0.0,1.0,334000,2,262,13,277,1752706800,26,True,True
193,5,115914,14,262,4,6,0.0,3.8,0.0,5.86,False,evertton-araujo,Evertton Araújo,E. Araújo,Everton Gustavo Fernandes Araújo,0,0,0,4,0,0,5,7,0,0,0,3,0,0,1,0,0,0,0,0,66.67,60.0,Vila Belmiro,2025-07-16 20:00:00,0.0,1.0,334000,2,262,13,277,1752706800,26,True,True
194,1,98974,14,262,2,6,0.0,4.7,0.0,8.99,False,vina,Viña,Viña,Matías Nicolás Viña Susperreguy,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,66.67,60.0,Vila Belmiro,2025-07-16 20:00:00,0.0,1.0,334000,2,262,13,277,1752706800,26,True,True
195,5,122573,14,262,5,2,0.5,3.6,-0.98,4.63,True,wallace-yan,Wallace Yan,W. Yan,Wallace Yan de Souza Barreto,2,0,0,6,0,0,1,2,4,1,0,0,0,0,1,1,0,0,0,0,66.67,60.0,Vila Belmiro,2025-07-16 20:00:00,0.0,1.0,334000,2,262,13,277,1752706800,26,True,True
196,10,99392,14,262,5,6,0.0,3.89,0.0,8.08,False,michael,Michael,Michael,Michael Richard Delgado de Oliveira,0,0,0,2,0,0,7,1,3,1,0,2,0,0,1,3,0,0,0,0,66.67,60.0,Vila Belmiro,2025-07-16 20:00:00,0.0,1.0,334000,2,262,13,277,1752706800,26,True,True
197,0,122320,14,262,2,6,0.0,0.0,0.0,2.0,False,daniel-sales,Daniel Sales,D. Sales,Daniel dos Santos Sales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,60.0,Vila Belmiro,2025-07-16 20:00:00,0.0,1.0,334000,2,262,13,277,1752706800,26,True,True
198,0,122318,14,262,1,6,0.0,0.0,0.0,3.0,False,dyogo-alves,Dyogo Alves,D. Alves,Francisco Dyogo Bento Alves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,60.0,Vila Belmiro,2025-07-16 20:00:00,0.0,1.0,334000,2,262,13,277,1752706800,26,True,True
199,7,109461,14,356,4,6,0.0,2.27,0.0,4.48,False,calebe,Calebe,Calebe,Calebe Gonçalves Ferreira da Silva,2,0,0,5,0,0,3,2,3,1,0,1,0,0,1,0,0,0,0,0,0.0,46.67,Arena do Grêmio,2025-07-29 20:30:00,,,334003,19,356,12,284,1753831800,26,False,True
200,0,122321,14,262,4,6,0.0,0.0,0.0,3.0,False,lorran,Lorran,Lorran,Lorran Lucas Pereira de Sousa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,60.0,Vila Belmiro,2025-07-16 20:00:00,0.0,1.0,334000,2,262,13,277,1752706800,26,True,True
201,0,137089,14,262,5,6,0.0,0.0,0.0,1.0,False,shola,Shola,Shola,Ogundana Shola Elijah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,60.0,Vila Belmiro,2025-07-16 20:00:00,0.0,1.0,334000,2,262,13,277,1752706800,26,True,True
202,0,118090,14,262,3,6,0.0,0.0,0.0,2.0,False,iago,Iago,Iago,Iago Teodoro da Silva Nogueira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,60.0,Vila Belmiro,2025-07-16 20:00:00,0.0,1.0,334000,2,262,13,277,1752706800,26,True,True
