,atletas.jogos_num,atletas.atleta_id,atletas.rodada_id,atletas.clube_id,atletas.posicao_id,atletas.status_id,atletas.pontos_num,atletas.media_num,atletas.variacao_num,atletas.preco_num,atletas.entrou_em_campo,atletas.slug,atletas.apelido,atletas.apelido_abreviado,atletas.nome,A,CA,DS,FC,FD,FF,FS,G,I,SG,CV,FT,PC,PS,DE,DP,GS,V,PP,GC,aproveitamento_visitante,aproveitamento_mandante,local,partida_data,placar_oficial_visitante,placar_oficial_mandante,partida_id,clube_visitante_posicao,clube_visitante_id,clube_casa_posicao,clube_casa_id,timestamp,campeonato_id,valida,mandante
236,6,93372,17,277,3,7,8.1,4.42,1.21,7.74,True,joao-basso,João Basso,J. Basso,João Othávio Basso,0,2,7,10,0,0,6,1,0,2,0,0,0,0,0,0,0,0,0,0,46.67,13.33,Ilha do Retiro,2025-07-26 18:30:00,2,2,334106,17,277,20,292,1753565400,26,True,True
237,5,107179,17,264,1,6,0.0,3.08,0.0,4.42,False,matheus-donelli,Matheus Donelli,M. Donelli,Matheus Planelles Donelli,0,1,0,0,0,0,1,0,0,1,0,0,0,0,13,0,6,0,0,0,33.33,73.33,Nilton Santos (Engenhão),2025-07-26 18:30:00,1,1,334098,11,264,6,263,1753565400,26,True,True
238,2,87009,17,284,4,6,0.0,2.45,0.0,4.64,False,nathan,Nathan,Nathan,Nathan Allan de Souza,0,0,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,66.67,Allianz Parque,2025-07-26 21:00:00,0,1,334099,14,284,3,275,1753574400,26,True,True
239,6,87342,17,284,3,7,0.0,2.87,0.0,5.31,False,kannemann,Kannemann,Kannemann,Walter Kannemann,0,2,4,7,0,1,1,0,0,2,0,1,0,1,0,0,0,0,0,0,33.33,66.67,Allianz Parque,2025-07-26 21:00:00,0,1,334099,14,284,3,275,1753574400,26,True,True
240,6,89273,17,284,2,5,0.0,2.43,0.0,5.81,False,joao-pedro,João Pedro,J. Pedro,João Pedro Maturano dos Santos,0,0,7,5,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,33.33,66.67,Allianz Parque,2025-07-26 21:00:00,0,1,334099,14,284,3,275,1753574400,26,True,True
241,9,91908,17,284,5,6,4.9,2.62,0.06,5.48,True,pavon,Pavón,Pavón,Cristian David Pavón,1,4,8,6,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,66.67,Allianz Parque,2025-07-26 21:00:00,0,1,334099,14,284,3,275,1753574400,26,True,True
242,12,89883,17,284,4,7,1.3,2.6,-0.11,4.65,True,dodi,Dodi,Dodi,Douglas Moreira Fagundes,0,3,17,14,0,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,66.67,Allianz Parque,2025-07-26 21:00:00,0,1,334099,14,284,3,275,1753574400,26,True,True
243,2,71709,17,284,4,5,0.0,3.1,0.0,6.52,False,cuellar,Cuéllar,Cuéllar,Gustavo Leonardo Cuellar Gallego,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,66.67,Allianz Parque,2025-07-26 21:00:00,0,1,334099,14,284,3,275,1753574400,26,True,True
244,0,115025,17,277,4,6,0.0,0.0,0.0,3.0,False,miguelito,Miguelito,Miguelito,Miguel Àngel Terceros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,13.33,Ilha do Retiro,2025-07-26 18:30:00,2,2,334106,17,277,20,292,1753565400,26,True,True
245,1,104257,17,284,2,6,0.0,3.0,0.0,5.14,False,joao-lucas,João Lucas,J. Lucas,João Lucas de Almeida Carvalho,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,66.67,Allianz Parque,2025-07-26 21:00:00,0,1,334099,14,284,3,275,1753574400,26,True,True
246,2,92237,17,284,3,5,0.0,0.6,0.0,4.75,False,rodrigo-ely,Rodrigo Ely,R. Ely,Rodrigo Ely,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,66.67,Allianz Parque,2025-07-26 21:00:00,0,1,334099,14,284,3,275,1753574400,26,True,True
247,10,113397,17,284,5,7,1.1,6.06,-0.23,9.54,True,cristian-olivera,Cristian Olivera,C. Olivera,Cristian Gonzalo Olivera Ibarra,0,2,16,14,6,4,17,3,1,0,0,0,0,0,0,0,0,0,0,0,33.33,66.67,Allianz Parque,2025-07-26 21:00:00,0,1,334099,14,284,3,275,1753574400,26,True,True
248,9,104519,17,284,4,6,3.9,1.72,0.78,3.93,True,camilo,Camilo,Camilo,Camilo Reijers de Oliveira,0,0,12,12,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,33.33,66.67,Allianz Parque,2025-07-26 21:00:00,0,1,334099,14,284,3,275,1753574400,26,True,True
249,9,84263,17,284,3,6,0.0,3.2,0.0,4.77,False,jemerson,Jemerson,Jemerson,Jemerson de Jesus Nascimento,0,3,11,14,1,1,3,1,0,1,0,1,0,0,0,0,0,0,0,0,33.33,66.67,Allianz Parque,2025-07-26 21:00:00,0,1,334099,14,284,3,275,1753574400,26,True,True
250,8,108548,17,284,5,6,1.2,2.04,0.12,3.59,True,aravena,Aravena,Aravena,Alexander Ernesto Aravena Guzmán,0,1,3,3,0,1,4,1,1,0,0,1,0,0,0,0,0,0,0,0,33.33,66.67,Allianz Parque,2025-07-26 21:00:00,0,1,334099,14,284,3,275,1753574400,26,True,True
251,11,89846,17,284,4,6,0.0,2.43,0.0,6.62,False,cristaldo,Cristaldo,Cristaldo,Franco Cristaldo,1,1,6,4,3,3,18,0,1,0,0,0,0,0,0,0,0,0,0,0,33.33,66.67,Allianz Parque,2025-07-26 21:00:00,0,1,334099,14,284,3,275,1753574400,26,True,True
252,2,107801,17,286,3,6,1.2,1.35,0.14,2.43,True,nata,Natã,Natã,Natã Felipe de Amorim Santos,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,86.67,Casa de Apostas Arena Fonte Nova,2025-07-27 18:30:00,0,3,334104,19,286,4,265,1753651800,26,True,True
253,0,107748,17,284,1,6,0.0,0.0,0.0,3.0,False,adriel,Adriel,Adriel,Adriel Vasconcelos Ramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,66.67,Allianz Parque,2025-07-26 21:00:00,0,1,334099,14,284,3,275,1753574400,26,True,True
254,0,100848,17,284,2,6,0.0,0.0,0.0,7.0,False,luan-candido,Luan Cândido,L. Cândido,Luan Cândido de Almeida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,66.67,Allianz Parque,2025-07-26 21:00:00,0,1,334099,14,284,3,275,1753574400,26,True,True
255,8,109966,17,284,4,5,0.0,1.41,0.0,3.55,False,monsalve,Monsalve,Monsalve,Miguel Ángel Monsalve Gonzáles - González,1,2,3,9,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,66.67,Allianz Parque,2025-07-26 21:00:00,0,1,334099,14,284,3,275,1753574400,26,True,True
256,0,112616,17,284,1,6,0.0,-3.0,0.0,3.83,False,gabriel-grando,Gabriel Grando,G. Grando,Gabriel Hamester Grando,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33.33,66.67,Allianz Parque,2025-07-26 21:00:00,0,1,334099,14,284,3,275,1753574400,26,True,True
257,5,118238,17,284,4,6,0.0,0.9,0.0,2.17,False,ronald,Ronald,Ronald,Ronald Cardoso Falkoski,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,66.67,Allianz Parque,2025-07-26 21:00:00,0,1,334099,14,284,3,275,1753574400,26,True,True
258,6,111309,17,284,3,7,-0.1,5.72,-1.44,8.72,True,gustavo-martins,Gustavo Martins,G. Martins,Gustavo Martins de Souza Santos,0,2,11,10,3,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,33.33,66.67,Allianz Parque,2025-07-26 21:00:00,0,1,334099,14,284,3,275,1753574400,26,True,True
259,9,72801,17,286,3,7,1.2,0.83,-0.07,2.77,True,wilker-angel,Wilker Ángel,W. Ángel,Wílker José Ángel Romero,0,2,4,11,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,20.0,86.67,Casa de Apostas Arena Fonte Nova,2025-07-27 18:30:00,0,3,334104,19,286,4,265,1753651800,26,True,True
260,14,80129,17,286,4,7,4.0,3.52,0.27,6.31,True,jadson,Jadson,Jadson,Jadson Alves dos Santos,1,4,24,17,3,3,25,0,2,0,0,0,1,0,0,0,0,0,0,0,20.0,86.67,Casa de Apostas Arena Fonte Nova,2025-07-27 18:30:00,0,3,334104,19,286,4,265,1753651800,26,True,True
261,10,63110,17,286,2,6,0.0,2.89,0.0,5.43,False,alan-ruschel,Alan Ruschel,A. Ruschel,Alan Luciano Ruschel,0,2,10,8,0,0,17,0,2,2,0,0,0,0,0,0,0,0,0,0,20.0,86.67,Casa de Apostas Arena Fonte Nova,2025-07-27 18:30:00,0,3,334104,19,286,4,265,1753651800,26,True,True
262,13,95131,17,286,5,2,3.7,4.77,0.44,8.74,True,gabriel-taliari,Gabriel Taliari,G. Taliari,Gabriel Pereira Taliari,2,0,11,17,4,7,17,2,3,0,0,2,0,0,0,0,0,0,0,0,20.0,86.67,Casa de Apostas Arena Fonte Nova,2025-07-27 18:30:00,0,3,334104,19,286,4,265,1753651800,26,True,True
263,5,91509,17,286,3,6,0.0,2.04,0.0,4.25,False,rodrigo-sam,Rodrigo Sam,R. Sam,Rodrigo Eduardo da Silva,0,2,8,8,0,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,20.0,86.67,Casa de Apostas Arena Fonte Nova,2025-07-27 18:30:00,0,3,334104,19,286,4,265,1753651800,26,True,True
264,8,90588,17,286,4,7,0.0,2.88,0.0,4.72,False,caique,Caíque,Caíque,Caique de Jesus Gonçalves,0,3,15,16,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,86.67,Casa de Apostas Arena Fonte Nova,2025-07-27 18:30:00,0,3,334104,19,286,4,265,1753651800,26,True,True
265,8,86820,17,286,2,7,0.4,2.62,-0.33,4.0,True,reginaldo,Reginaldo,Reginaldo,Reginaldo Lopes de Jesus,1,1,3,3,0,0,7,0,1,2,0,0,0,0,0,0,0,0,0,0,20.0,86.67,Casa de Apostas Arena Fonte Nova,2025-07-27 18:30:00,0,3,334104,19,286,4,265,1753651800,26,True,True
266,15,109899,17,286,5,2,0.7,4.14,-0.31,6.38,True,batalla,Batalla,Batalla,Emerson Geovanny Batalla Martínez - Enmerson,1,2,12,13,5,4,24,3,1,0,0,0,0,0,0,0,0,0,0,0,20.0,86.67,Casa de Apostas Arena Fonte Nova,2025-07-27 18:30:00,0,3,334104,19,286,4,265,1753651800,26,True,True
267,14,111407,17,286,4,7,3.0,4.45,0.0,6.72,True,luis-mandaca,Luis Mandaca,L. Mandaca,Luis Gustavo da Silva Machado Duarte,0,1,26,20,2,8,21,1,1,0,0,1,0,0,0,0,0,0,0,0,20.0,86.67,Casa de Apostas Arena Fonte Nova,2025-07-27 18:30:00,0,3,334104,19,286,4,265,1753651800,26,True,True
268,0,91627,17,286,4,6,0.0,0.0,0.0,3.0,False,dudu-vieira,Dudu Vieira,D. Vieira,Carlos Eduardo de Souza Vieira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,86.67,Casa de Apostas Arena Fonte Nova,2025-07-27 18:30:00,0,3,334104,19,286,4,265,1753651800,26,True,True
269,9,115594,17,286,2,7,0.0,2.1,0.0,3.09,False,marcos-paulo,Marcos Paulo,M. Paulo,Marcos Paulo Lima Batista Silva,0,3,11,11,2,1,3,0,0,1,0,0,1,0,0,0,0,0,0,0,20.0,86.67,Casa de Apostas Arena Fonte Nova,2025-07-27 18:30:00,0,3,334104,19,286,4,265,1753651800,26,True,True
270,9,122861,17,286,3,6,2.7,2.14,0.35,5.0,True,abner,Abner,Abner,Abner Salles da Silva,1,1,6,4,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,20.0,86.67,Casa de Apostas Arena Fonte Nova,2025-07-27 18:30:00,0,3,334104,19,286,4,265,1753651800,26,True,True
271,0,117336,17,286,3,5,0.0,0.0,0.0,4.0,False,cipriano,Cipriano,Cipriano,João Luiz da Silva Cipriano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,86.67,Casa de Apostas Arena Fonte Nova,2025-07-27 18:30:00,0,3,334104,19,286,4,265,1753651800,26,True,True
272,16,70360,17,280,5,7,0.0,4.13,-0.43,7.85,True,eduardo-sasha,Eduardo Sasha,E. Sasha,Eduardo Colcenti Antunes,1,3,6,4,10,11,17,3,1,0,0,1,0,0,0,0,0,0,0,0,26.67,26.67,Castelão (CE),2025-07-26 18:30:00,1,3,334105,5,280,18,356,1753565400,26,True,True
273,15,87225,17,280,3,7,0.0,4.56,0.0,8.11,False,pedro-henrique,Pedro Henrique,P. Henrique,Pedro Henrique Ribeiro Gonçalves,1,2,19,9,2,4,12,0,0,5,0,1,0,0,0,0,0,0,0,0,26.67,26.67,Castelão (CE),2025-07-26 18:30:00,1,3,334105,5,280,18,356,1753565400,26,True,True
274,15,78605,17,280,4,7,2.9,3.74,-0.15,6.26,True,gabriel,Gabriel,Gabriel,Gabriel Girotto Franco,0,3,30,23,1,4,17,1,0,0,0,0,0,0,0,0,0,0,0,0,26.67,26.67,Castelão (CE),2025-07-26 18:30:00,1,3,334105,5,280,18,356,1753565400,26,True,True
275,3,106160,17,280,1,6,3.5,6.23,0.06,7.15,True,lucao,Lucão,Lucão,Lucas Alexandre Galdino de Azevedo,0,1,0,0,0,0,1,0,0,1,0,0,0,0,14,0,4,0,0,0,26.67,26.67,Castelão (CE),2025-07-26 18:30:00,1,3,334105,5,280,18,356,1753565400,26,True,True
276,8,103014,17,280,5,6,0.0,3.29,0.0,4.97,False,laquintana,Laquintana,Laquintana,Ignacio Jesús Laquintana Marsico - Nacho,0,0,5,1,0,3,2,2,3,0,0,0,0,0,0,0,0,0,0,0,26.67,26.67,Castelão (CE),2025-07-26 18:30:00,1,3,334105,5,280,18,356,1753565400,26,True,True
277,14,93882,17,280,1,7,0.0,4.75,0.0,7.71,False,cleiton,Cleiton,Cleiton,Cleiton Schwengber,0,3,0,0,0,0,4,0,0,5,0,0,0,0,45,0,16,0,0,0,26.67,26.67,Castelão (CE),2025-07-26 18:30:00,1,3,334105,5,280,18,356,1753565400,26,True,True
278,0,104588,17,280,1,5,0.0,0.0,0.0,2.0,False,fabricio,Fabrício,Fabrício,Fabrício Oliveira de Souza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.67,26.67,Castelão (CE),2025-07-26 18:30:00,1,3,334105,5,280,18,356,1753565400,26,True,True
279,8,94067,17,280,4,5,0.0,2.27,0.0,4.9,False,matheus-fernandes,Matheus Fernandes,M. Fernandes,Matheus Fernandes Siqueira,0,1,13,7,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,26.67,26.67,Castelão (CE),2025-07-26 18:30:00,1,3,334105,5,280,18,356,1753565400,26,True,True
280,7,110909,17,280,2,7,1.3,4.73,-0.21,7.28,True,guilherme-lopes,Guilherme Lopes,G. Lopes,Guilherme Lopes de Almeida,1,2,9,5,0,2,3,1,0,2,0,0,0,0,0,0,0,0,0,1,26.67,26.67,Castelão (CE),2025-07-26 18:30:00,1,3,334105,5,280,18,356,1753565400,26,True,True
281,15,112886,17,280,5,7,3.1,4.53,-1.27,7.93,True,lucas-barbosa,Lucas Barbosa,L. Barbosa,Lucas Henrique Barbosa,2,2,24,29,8,12,18,1,5,0,1,0,0,0,0,0,0,0,0,0,26.67,26.67,Castelão (CE),2025-07-26 18:30:00,1,3,334105,5,280,18,356,1753565400,26,True,True
282,0,100695,17,280,5,6,0.0,0.0,0.0,5.0,False,fernando,Fernando,Fernando,Fernando dos Santos Pedro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.67,26.67,Castelão (CE),2025-07-26 18:30:00,1,3,334105,5,280,18,356,1753565400,26,True,True
283,16,115248,17,280,4,3,-0.9,4.03,-1.23,6.85,True,jhon-jhon,Jhon Jhon,J. Jhon,Jhonatan dos Santos Rosa,2,3,9,12,5,8,33,2,2,0,0,1,0,0,0,0,0,0,0,0,26.67,26.67,Castelão (CE),2025-07-26 18:30:00,1,3,334105,5,280,18,356,1753565400,26,True,True
284,15,110715,17,280,2,7,0.0,4.71,-0.43,6.92,True,andres-hurtado,Andrés Hurtado,A. Hurtado,José Andrés Hurtado Cheme,0,2,24,18,1,5,4,1,0,6,1,0,0,0,0,0,0,0,0,0,26.67,26.67,Castelão (CE),2025-07-26 18:30:00,1,3,334105,5,280,18,356,1753565400,26,True,True
285,17,103295,17,280,4,7,1.4,2.75,0.07,5.74,True,eric-ramires,Eric Ramires,E. Ramires,Eric dos Santos Rodrigues,1,2,18,15,2,3,17,1,0,0,0,0,0,0,0,0,0,0,0,0,26.67,26.67,Castelão (CE),2025-07-26 18:30:00,1,3,334105,5,280,18,356,1753565400,26,True,True
286,14,122897,17,280,3,7,0.0,3.3,0.0,5.81,False,guzman-rodriguez,Guzmán Rodríguez,G. Rodríguez,Guzmán Rodríguez Ferrari,0,3,7,10,2,4,6,1,0,5,0,0,0,0,0,0,0,0,0,0,26.67,26.67,Castelão (CE),2025-07-26 18:30:00,1,3,334105,5,280,18,356,1753565400,26,True,True
287,14,108133,17,280,5,6,7.1,3.53,1.11,7.59,True,isidro-pitta,Isidro Pitta,I. Pitta,Isidro Miguel Pitta Saldívar,1,3,1,13,3,4,7,5,5,0,0,0,0,0,0,0,0,0,0,0,26.67,26.67,Castelão (CE),2025-07-26 18:30:00,1,3,334105,5,280,18,356,1753565400,26,True,True
288,2,107744,17,280,4,6,0.0,1.4,0.0,4.96,False,praxedes,Praxedes,Praxedes,Bruno Conceição Praxedes,0,1,0,2,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,26.67,26.67,Castelão (CE),2025-07-26 18:30:00,1,3,334105,5,280,18,356,1753565400,26,True,True
289,7,106434,17,280,3,6,0.0,5.1,0.0,8.19,False,eduardo-santos,Eduardo Santos,E. Santos,Eduardo Gonzaga Mendes Santos,0,0,10,1,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,26.67,26.67,Castelão (CE),2025-07-26 18:30:00,1,3,334105,5,280,18,356,1753565400,26,True,True
290,8,117314,17,280,5,6,0.0,1.17,0.0,2.02,False,thiago-borbas,Thiago Borbas,T. Borbas,Thiago Nicolás Borbas Silva,0,3,1,5,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,26.67,26.67,Castelão (CE),2025-07-26 18:30:00,1,3,334105,5,280,18,356,1753565400,26,True,True
291,8,122394,17,280,4,7,0.5,0.73,-0.36,2.3,True,gustavinho,Gustavinho,Gustavinho,Gustavo Ribeiro Neves,0,0,4,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26.67,26.67,Castelão (CE),2025-07-26 18:30:00,1,3,334105,5,280,18,356,1753565400,26,True,True
292,9,74187,17,277,4,3,-1.3,1.08,-0.38,3.23,True,rincon,Rincón,Rincón,Tomás Eduardo Rincón Hernández,0,3,10,19,0,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,46.67,13.33,Ilha do Retiro,2025-07-26 18:30:00,2,2,334106,17,277,20,292,1753565400,26,True,True
293,5,113157,17,280,2,6,0.5,1.8,-0.41,4.39,True,nathan-mendes,Nathan Mendes,N. Mendes,Nathan Gabriel de Souza Mendes,0,0,1,1,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,26.67,26.67,Castelão (CE),2025-07-26 18:30:00,1,3,334105,5,280,18,356,1753565400,26,True,True
294,6,68923,17,277,3,6,0.0,2.08,0.0,5.03,False,gil,Gil,Gil,Carlos Gilberto do Nascimento Silva,0,3,7,7,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,46.67,13.33,Ilha do Retiro,2025-07-26 18:30:00,2,2,334106,17,277,20,292,1753565400,26,True,True
295,9,84847,17,277,3,7,1.7,2.47,-0.45,5.18,True,luan-peres,Luan Peres,L. Peres,Luan Peres Petroni,0,4,7,13,1,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,46.67,13.33,Ilha do Retiro,2025-07-26 18:30:00,2,2,334106,17,277,20,292,1753565400,26,True,True
296,10,124239,17,280,5,6,0.0,1.89,0.0,3.66,False,henry-mosquera,Henry Mosquera,H. Mosquera,Henry David Mosquera Sánchez,0,0,6,6,6,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,26.67,26.67,Castelão (CE),2025-07-26 18:30:00,1,3,334105,5,280,18,356,1753565400,26,True,True
297,14,102975,17,277,2,2,0.0,5.75,0.0,9.44,False,escobar,Escobar,Escobar,Gonzalo Daniel Escobar,0,1,45,22,1,5,11,0,1,3,1,0,2,0,0,0,0,0,0,0,46.67,13.33,Ilha do Retiro,2025-07-26 18:30:00,2,2,334106,17,277,20,292,1753565400,26,True,True
298,2,88423,17,277,2,6,0.0,4.7,0.0,6.64,False,aderlan,Aderlan,Aderlan,Aderlan de Lima Silva,0,0,2,1,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,46.67,13.33,Ilha do Retiro,2025-07-26 18:30:00,2,2,334106,17,277,20,292,1753565400,26,True,True
299,16,103056,17,277,1,7,1.9,5.08,0.12,6.77,True,gabriel-brazao,Gabriel Brazão,G. Brazão,Gabriel Nascimento Rezende Brazão - Resende,0,0,1,0,0,0,3,0,0,4,0,0,0,0,61,0,21,0,0,0,46.67,13.33,Ilha do Retiro,2025-07-26 18:30:00,2,2,334106,17,277,20,292,1753565400,26,True,True
300,17,126977,17,280,6,7,2.2,5.77,-0.37,8.92,True,fernando-seabra,Fernando Seabra,F. Seabra,Fernando Seabra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,26.67,26.67,Castelão (CE),2025-07-26 18:30:00,1,3,334105,5,280,18,356,1753565400,26,True,True
301,8,105213,17,280,2,6,0.1,2.86,-0.58,5.57,True,sant-anna,Sant'Anna,Sant'Anna,Ariel Agustín Sant'Anna Quintero,0,2,8,7,1,6,2,0,1,1,0,1,0,0,0,0,0,0,0,0,26.67,26.67,Castelão (CE),2025-07-26 18:30:00,1,3,334105,5,280,18,356,1753565400,26,True,True
302,17,132580,17,280,5,7,0.5,3.42,-0.81,5.86,True,vinicinho,Vinicinho,Vinicinho,Vinicius Mendonça Pereira,2,2,18,14,5,6,32,0,4,0,0,0,0,1,0,0,0,0,0,0,26.67,26.67,Castelão (CE),2025-07-26 18:30:00,1,3,334105,5,280,18,356,1753565400,26,True,True
303,11,87470,17,277,4,6,0.0,2.16,0.0,5.1,False,thaciano,Thaciano,Thaciano,Thaciano Mickael da Silva,0,0,7,2,1,3,6,1,7,0,0,0,0,0,0,0,0,0,0,0,46.67,13.33,Ilha do Retiro,2025-07-26 18:30:00,2,2,334106,17,277,20,292,1753565400,26,True,True
304,13,126471,17,277,4,7,3.3,6.36,-1.04,10.14,True,barreal,Barreal,Barreal,Álvaro Martín Barreal,0,1,25,12,5,8,11,4,1,0,0,0,0,0,0,0,0,0,0,0,46.67,13.33,Ilha do Retiro,2025-07-26 18:30:00,2,2,334106,17,277,20,292,1753565400,26,True,True
305,15,124251,17,277,5,7,0.1,1.81,-0.81,3.81,True,deivid-washington,Deivid Washington,D. Washington,Deivid Washington de Souza Eugênio,0,0,2,6,2,4,13,1,2,0,0,2,0,0,0,0,0,0,0,0,46.67,13.33,Ilha do Retiro,2025-07-26 18:30:00,2,2,334106,17,277,20,292,1753565400,26,True,True
306,0,85425,17,277,1,6,0.0,-1.0,0.0,6.45,False,joao-paulo,João Paulo,J. Paulo,João Paulo Silva Martins,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,13.33,Ilha do Retiro,2025-07-26 18:30:00,2,2,334106,17,277,20,292,1753565400,26,True,True
307,12,91866,17,277,3,6,0.0,4.15,0.0,6.89,False,ze-ivaldo,Zé Ivaldo,Z. Ivaldo,José Ivaldo Almeida Silva,0,4,19,13,0,10,9,1,3,2,0,0,1,0,0,0,0,0,0,0,46.67,13.33,Ilha do Retiro,2025-07-26 18:30:00,2,2,334106,17,277,20,292,1753565400,26,True,True
308,11,77777,17,277,4,6,6.7,2.55,1.05,5.71,True,joao-schmidt,João Schmidt,J. Schmidt,João Felipe Schmidt Urbano,1,3,16,20,1,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0,46.67,13.33,Ilha do Retiro,2025-07-26 18:30:00,2,2,334106,17,277,20,292,1753565400,26,True,True
309,9,103764,17,286,5,7,1.5,1.2,0.06,3.92,True,gabriel-veron,Gabriel Veron,G. Veron,Gabriel Veron Fonseca de Souza,0,0,4,1,1,2,5,0,2,0,0,0,0,0,0,0,0,0,0,0,20.0,86.67,Casa de Apostas Arena Fonte Nova,2025-07-27 18:30:00,0,3,334104,19,286,4,265,1753651800,26,True,True
310,14,141754,17,277,4,7,8.5,3.82,0.65,7.02,True,gabriel-bontempo,Gabriel Bontempo,G. Bontempo,Gabriel Morais Silva Bontempo,1,0,21,4,0,4,14,1,0,0,0,0,0,0,0,0,0,0,0,0,46.67,13.33,Ilha do Retiro,2025-07-26 18:30:00,2,2,334106,17,277,20,292,1753565400,26,True,True
311,10,94156,17,277,4,6,0.0,1.53,0.0,4.48,False,diego-pituca,Diego Pituca,D. Pituca,Diego Cristiano Evaristo,0,2,4,6,0,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,46.67,13.33,Ilha do Retiro,2025-07-26 18:30:00,2,2,334106,17,277,20,292,1753565400,26,True,True
312,3,122406,17,277,3,6,0.0,4.23,0.0,6.27,False,luisao,Luisão,Luisão,Luis Fellipe Campos Dória,0,1,5,2,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,46.67,13.33,Ilha do Retiro,2025-07-26 18:30:00,2,2,334106,17,277,20,292,1753565400,26,True,True
313,0,113690,17,277,1,6,0.0,0.0,0.0,2.0,False,diogenes,Diógenes,Diógenes,Diógenes Vinícius da Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,13.33,Ilha do Retiro,2025-07-26 18:30:00,2,2,334106,17,277,20,292,1753565400,26,True,True
314,6,95466,17,277,2,2,-0.6,2.72,-0.69,6.24,True,igor-vinicius,Igor Vinícius,I. Vinícius,Igor Vinícius de Souza,0,2,7,5,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,46.67,13.33,Ilha do Retiro,2025-07-26 18:30:00,2,2,334106,17,277,20,292,1753565400,26,True,True
315,5,100846,17,284,2,6,0.0,2.58,0.0,5.87,False,lucas-esteves,Lucas Esteves,L. Esteves,Lucas Esteves de Souza,0,0,7,4,1,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,33.33,66.67,Allianz Parque,2025-07-26 21:00:00,0,1,334099,14,284,3,275,1753574400,26,True,True
316,12,97810,17,287,5,7,0.0,4.4,0.0,8.33,False,erick,Erick,Erick,Erick de Arruda Serafim,2,3,8,10,5,8,27,1,0,0,0,1,0,0,0,0,0,0,0,0,40.0,73.33,Maião,2025-07-26 18:30:00,1,1,334101,15,287,7,2305,1753565400,26,True,True
317,0,141868,17,277,2,6,0.0,0.0,0.0,3.0,False,vinicius-lira,Vinicius Lira,V. Lira,Vinicius Rodrigues Lira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,13.33,Ilha do Retiro,2025-07-26 18:30:00,2,2,334106,17,277,20,292,1753565400,26,True,True
