atletas.atleta_id,previsao_pontos,atletas.rodada_id,atletas.status_id,atletas.pontos_num,atletas.variacao_num,atletas.media_num,atletas.slug,atletas.apelido,atletas.nome,atletas.clube.id.full.name,atletas.entrou_em_campo,atletas.jogos_num,atletas.clube_id,atletas.posicao_id,atletas.preco_num,atletas.minimo_para_valorizar,atletas.apelido_abreviado,aproveitamento_visitante,aproveitamento_mandante,local,partida_data,placar_oficial_visitante,placar_oficial_mandante,partida_id,clube_visitante_posicao,clube_visitante_id,clube_casa_posicao,clube_casa_id,timestamp,campeonato_id,valida,mandante,A,CA,DS,FC,FD,FF,FS,I,G,FT,DE,GS,V,CV,PS,SG,DP,PC,PP,GC
87008,3.128749999999993,15,7,,0.0,2.82,leo-jardim,Léo Jardim,Leonardo César Jardim,,False,12,267,1,7.24,,L. Jardim,46.67,40.0,São Januário,2025-07-19 17:30:00,,,334028,12,284,15,267,1752957000,26,True,False,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,30.0,16.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
101290,3.114690000000018,15,6,,-0.06,6.63,ferreira,Ferreira,Aldemir dos Santos Ferreira,,True,9,276,5,9.58,,Ferreira,40.0,6.67,Morumbis,2025-07-19 21:00:00,,,334030,9,264,16,276,1752969600,26,True,False,2.0,2.0,9.0,5.0,2.0,6.0,17.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70788,3.1139600000000125,15,6,,0.0,2.28,enner-valencia,Enner Valencia,Enner Remberto Valencia Lastra,,False,9,285,5,6.15,,E. Valencia,40.0,33.33,Beira-Rio,2025-07-20 11:00:00,,,334033,10,354,14,285,1753020000,26,True,False,0.0,0.0,1.0,12.0,4.0,4.0,8.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68996,3.113220000000011,15,2,,0.0,3.05,willian-jose,Willian José,Willian José da Silva,,False,11,265,5,6.84,,W. José,80.0,0.0,Castelão (CE),2025-07-19 16:00:00,,,334037,4,265,19,356,1752951600,26,True,True,1.0,2.0,0.0,3.0,4.0,4.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72294,3.092300000000024,15,6,,0.0,5.47,everson,Everson,Everson Felipe Marques Pires,,False,12,282,1,10.33,,Everson,53.33,46.67,Allianz Parque,2025-07-20 17:30:00,,,334029,8,282,5,275,1753043400,26,True,True,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,32.0,10.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
80583,3.087059999999985,15,7,,0.0,2.54,lucas-lima,Lucas Lima,Lucas Rafael Araújo Lima,,False,11,292,4,5.51,,L. Lima,73.33,6.67,Ilha do Retiro,2025-07-20 17:30:00,,,334039,6,263,20,292,1753043400,26,True,False,2.0,5.0,7.0,16.0,7.0,1.0,17.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105786,3.068000000000011,15,6,,1.3,3.33,talles-magno,Talles Magno,Talles Magno Bacelar Martins,,True,11,264,5,7.31,,T. Magno,40.0,6.67,Morumbis,2025-07-19 21:00:00,,,334030,9,264,16,276,1752969600,26,True,True,1.0,1.0,7.0,12.0,2.0,7.0,15.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80570,3.060580000000018,15,6,,0.0,3.23,wendell,Wendell,Wendell Nascimento Borges,,False,7,276,2,8.51,,Wendell,40.0,6.67,Morumbis,2025-07-19 21:00:00,,,334030,9,264,16,276,1752969600,26,True,False,0.0,0.0,7.0,8.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
103767,3.0595499999999936,15,7,,0.0,2.38,gabriel-menino,Gabriel Menino,Gabriel Vinícius Menino,,False,9,282,4,5.67,,G. Menino,53.33,46.67,Allianz Parque,2025-07-20 17:30:00,,,334029,8,282,5,275,1753043400,26,True,True,1.0,0.0,7.0,4.0,2.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113034,3.049259999999991,15,7,,0.06,2.86,freytes,Freytes,Juan Pablo Freytes,,True,12,266,3,4.72,,Freytes,46.67,66.67,Maracanã,2025-07-20 19:30:00,,,334027,7,266,2,262,1753050600,26,True,True,0.0,2.0,7.0,5.0,2.0,5.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
141754,3.020590000000001,15,6,,-0.57,3.31,gabriel-bontempo,Gabriel Bontempo,Gabriel Morais Silva Bontempo,,True,12,277,4,5.57,,G. Bontempo,60.0,73.33,Maião,2025-07-19 18:30:00,,,334031,13,277,11,2305,1752960600,26,True,True,1.0,0.0,18.0,4.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90285,3.0185000000000053,15,3,,0.05,2.28,bruno-henrique,Bruno Henrique,Bruno Henrique Pinto,,True,13,262,5,6.05,,B. Henrique,46.67,66.67,Maracanã,2025-07-20 19:30:00,,,334027,7,266,2,262,1753050600,26,True,False,0.0,3.0,7.0,13.0,6.0,7.0,12.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99392,3.01463000000002,15,6,,0.0,3.89,michael,Michael,Michael Richard Delgado de Oliveira,,False,10,262,5,8.08,,Michael,46.67,66.67,Maracanã,2025-07-20 19:30:00,,,334027,7,266,2,262,1753050600,26,True,False,3.0,0.0,7.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71571,2.9830500000000093,15,6,,0.0,6.18,fernando-miguel,Fernando Miguel,Fernando Miguel Kaufmann,,False,6,354,1,7.02,,F. Miguel,40.0,33.33,Beira-Rio,2025-07-20 11:00:00,,,334033,10,354,14,285,1753020000,26,True,True,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
83048,2.9587499999999967,15,7,,0.0,4.4,rafael-thyere,Rafael Thyere,Rafael Thyere de Albuquerque Marques,,False,1,292,3,6.23,,R. Thyere,73.33,6.67,Ilha do Retiro,2025-07-20 17:30:00,,,334039,6,263,20,292,1753043400,26,True,False,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98022,2.947060000000019,15,5,,0.0,3.53,erick,Erick,Erick Luis Conrado de Carvalho,,False,8,265,4,8.32,,Erick,80.0,0.0,Castelão (CE),2025-07-19 16:00:00,,,334037,4,265,19,356,1752951600,26,True,True,0.0,3.0,14.0,12.0,0.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88393,2.9394000000000013,15,6,,0.0,7.42,ayrton-lucas,Ayrton Lucas,Ayrton Lucas Dantas de Medeiros,,False,6,262,2,10.72,,A. Lucas,46.67,66.67,Maracanã,2025-07-20 19:30:00,,,334027,7,266,2,262,1753050600,26,True,False,0.0,1.0,7.0,5.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
104250,2.9307999999999974,15,7,,0.0,3.86,joao-victor,João Victor,João Victor da Silva Marcelino,,False,12,267,3,6.48,,J. Victor,46.67,40.0,São Januário,2025-07-19 17:30:00,,,334028,12,284,15,267,1752957000,26,True,False,0.0,2.0,16.0,8.0,2.0,3.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
82639,2.928630000000001,15,7,,0.0,6.2,marcelo-hermes,Marcelo Hermes,Marcelo Gazella Hermes,,False,1,286,2,6.02,,M. Hermes,26.67,86.67,Mineirão,2025-07-20 16:00:00,,,334032,18,286,1,283,1753038000,26,True,True,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
69138,2.9036400000000095,15,6,,0.0,3.27,pablo,Pablo,Pablo Felipe Teixeira,,False,7,292,5,6.43,,Pablo,73.33,6.67,Ilha do Retiro,2025-07-20 17:30:00,,,334039,6,263,20,292,1753043400,26,True,False,0.0,1.0,5.0,8.0,2.0,5.0,10.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88423,2.8945500000000037,15,6,,0.0,4.7,aderlan,Aderlan,Aderlan de Lima Silva,,False,2,277,2,6.64,,Aderlan,60.0,73.33,Maião,2025-07-19 18:30:00,,,334031,13,277,11,2305,1752960600,26,True,True,0.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
78605,2.8902600000000076,15,3,,0.24,3.77,gabriel,Gabriel,Gabriel Girotto Franco,,True,13,280,4,6.06,,Gabriel,66.67,20.0,Barradão,2025-07-20 16:00:00,,,334034,3,280,17,287,1753038000,26,True,True,0.0,3.0,25.0,20.0,1.0,4.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109096,2.873920000000001,15,7,,-0.21,3.41,plata,Plata,Gonzalo Jordy Plata Jiménez,,True,8,262,5,6.37,,Plata,46.67,66.67,Maracanã,2025-07-20 19:30:00,,,334027,7,266,2,262,1753050600,26,True,False,0.0,0.0,9.0,6.0,2.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104271,2.851710000000007,15,6,,0.0,4.79,hereda,Hereda,Diogo Hereda da Silva,,False,11,292,2,5.91,,Hereda,73.33,6.67,Ilha do Retiro,2025-07-20 17:30:00,,,334039,6,263,20,292,1753043400,26,True,False,1.0,1.0,17.0,12.0,2.0,7.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
108713,2.847669999999996,15,7,,-1.13,4.26,galeano,Galeano,Antonio Javier Galeano Ferreira,,True,11,354,5,5.1,,Galeano,40.0,33.33,Beira-Rio,2025-07-20 11:00:00,,,334033,10,354,14,285,1753020000,26,True,True,0.0,1.0,10.0,6.0,4.0,4.0,22.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103295,2.8244999999999956,15,7,,-0.41,3.14,eric-ramires,Eric Ramires,Eric dos Santos Rodrigues,,True,14,280,4,5.91,,E. Ramires,66.67,20.0,Barradão,2025-07-20 16:00:00,,,334034,3,280,17,287,1753038000,26,True,True,1.0,1.0,17.0,11.0,2.0,3.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102318,2.8156200000000102,15,6,,0.0,4.5,caio-paulista,Caio Paulista,Caio Fernando de Oliveira,,False,5,282,2,7.42,,C. Paulista,53.33,46.67,Allianz Parque,2025-07-20 17:30:00,,,334029,8,282,5,275,1753043400,26,True,True,0.0,1.0,4.0,4.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
115594,2.804369999999993,15,7,,0.0,3.22,marcos-paulo,Marcos Paulo,Marcos Paulo Lima Batista Silva,,False,7,286,2,4.47,,M. Paulo,26.67,86.67,Mineirão,2025-07-20 16:00:00,,,334032,18,286,1,283,1753038000,26,True,True,0.0,1.0,11.0,9.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
130319,2.8042100000000065,15,7,,1.23,4.23,maykon,Maykon,Maykon Kesley de Jesus Ramalho,,True,3,287,2,4.16,,Maykon,66.67,20.0,Barradão,2025-07-20 16:00:00,,,334034,3,280,17,287,1753038000,26,True,False,0.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
105990,2.803660000000002,15,7,,0.0,2.71,santiago-mingo,Santiago Mingo,Santiago Martín Ramos Mingo,,False,13,265,3,4.6,,S. Mingo,80.0,0.0,Castelão (CE),2025-07-19 16:00:00,,,334037,4,265,19,356,1752951600,26,True,True,0.0,2.0,10.0,16.0,0.0,4.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
107173,2.7692099999999966,15,6,,0.0,4.72,michel-araujo,Michel Araújo,Michel Daryl Araújo Villar,,False,6,265,4,7.43,,M. Araújo,80.0,0.0,Castelão (CE),2025-07-19 16:00:00,,,334037,4,265,19,356,1752951600,26,True,True,0.0,1.0,4.0,5.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112863,2.7649399999999966,15,6,,-0.81,-0.1,ramon-sosa,Ramón Sosa,Ramón Sosa Acosta,,True,1,275,5,8.19,,R. Sosa,53.33,46.67,Allianz Parque,2025-07-20 17:30:00,,,334029,8,282,5,275,1753043400,26,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93988,2.754660000000008,15,6,,0.0,3.4,breno-lopes,Breno Lopes,Breno Henrique Vasconcelos Lopes,,False,7,356,5,6.28,,B. Lopes,80.0,0.0,Castelão (CE),2025-07-19 16:00:00,,,334037,4,265,19,356,1752951600,26,True,False,0.0,0.0,2.0,6.0,3.0,5.0,15.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101995,2.750219999999994,15,7,,0.0,-0.25,britez,Brítez,Emanuel Fermín Brítez,,False,2,356,3,5.45,,Brítez,80.0,0.0,Castelão (CE),2025-07-19 16:00:00,,,334037,4,265,19,356,1752951600,26,True,False,0.0,2.0,1.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124239,2.7393300000000096,15,7,,0.01,1.85,henry-mosquera,Henry Mosquera,Henry David Mosquera Sánchez,,True,8,280,5,3.57,,H. Mosquera,66.67,20.0,Barradão,2025-07-20 16:00:00,,,334034,3,280,17,287,1753038000,26,True,True,0.0,0.0,4.0,4.0,5.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91473,2.7360000000000033,15,5,,0.0,2.89,erick-pulgar,Erick Pulgar,Erick Antonio Pulgar Farfán,,False,9,262,4,6.34,,E. Pulgar,46.67,66.67,Maracanã,2025-07-20 19:30:00,,,334027,7,266,2,262,1753050600,26,True,False,0.0,2.0,12.0,13.0,2.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79266,2.730409999999999,15,7,,-0.9,3.7,bruno-ferreira,Bruno Ferreira,Bruno Ferreira Ventura Diniz - de Lins,,True,5,354,1,5.69,,B. Ferreira,40.0,33.33,Beira-Rio,2025-07-20 11:00:00,,,334033,10,354,14,285,1753020000,26,True,True,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
73515,2.69063999999999,15,7,,-0.22,2.6,gabriel,Gabriel,Gabriel Santana Pinto,,True,10,2305,4,5.18,,Gabriel,60.0,73.33,Maião,2025-07-19 18:30:00,,,334031,13,277,11,2305,1752960600,26,True,False,0.0,1.0,3.0,1.0,1.0,2.0,7.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
123795,2.6586,15,2,,0.0,1.15,lucho-rodriguez,Lucho Rodríguez,Luciano Rodríguez Rosales,,False,11,265,5,5.5,,L. Rodríguez,80.0,0.0,Castelão (CE),2025-07-19 16:00:00,,,334037,4,265,19,356,1752951600,26,True,True,0.0,1.0,2.0,9.0,3.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95466,2.6511400000000034,15,6,,0.0,3.9,igor-vinicius,Igor Vinícius,Igor Vinícius de Souza,,False,3,277,2,7.88,,I. Vinícius,60.0,73.33,Maião,2025-07-19 18:30:00,,,334031,13,277,11,2305,1752960600,26,True,True,0.0,1.0,3.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
52827,2.634780000000005,15,6,,0.0,3.18,david-luiz,David Luiz,David Luiz Moreira Marinho,,False,6,356,3,7.34,,D. Luiz,80.0,0.0,Castelão (CE),2025-07-19 16:00:00,,,334037,4,265,19,356,1752951600,26,True,False,0.0,2.0,5.0,6.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
101314,2.628539999999999,15,7,,0.0,2.46,ademir,Ademir,Ademir da Silva Santos Júnior,,False,10,265,5,5.0,,Ademir,80.0,0.0,Castelão (CE),2025-07-19 16:00:00,,,334037,4,265,19,356,1752951600,26,True,True,0.0,2.0,9.0,10.0,3.0,4.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104783,2.6229300000000038,15,7,,0.0,2.16,acevedo,Acevedo,Nicolás Brian Acevedo Tabárez,,False,8,265,4,4.13,,Acevedo,80.0,0.0,Castelão (CE),2025-07-19 16:00:00,,,334037,4,265,19,356,1752951600,26,True,True,0.0,1.0,11.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99889,2.5957099999999977,15,7,,0.16,1.82,alan-franco,Alan Franco,Alan Javier Franco,,True,10,276,3,5.6,,A. Franco,40.0,6.67,Morumbis,2025-07-19 21:00:00,,,334030,9,264,16,276,1752969600,26,True,False,0.0,2.0,8.0,11.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
137618,2.566700000000002,15,7,,0.0,1.7,clayton-sampaio,Clayton Sampaio,Clayton Sampaio Pereira,,False,2,285,3,3.38,,C. Sampaio,40.0,33.33,Beira-Rio,2025-07-20 11:00:00,,,334033,10,354,14,285,1753020000,26,True,False,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
110311,2.5657299999999976,15,7,,0.69,2.8,jose-martinez,José Martínez,José Andrés Martínez Torres,,True,10,264,4,4.89,,J. Martínez,40.0,6.67,Morumbis,2025-07-19 21:00:00,,,334030,9,264,16,276,1752969600,26,True,True,1.0,5.0,12.0,9.0,2.0,3.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
95556,2.5645600000000024,15,7,,-0.1,2.7,raniele,Raniele,Raniele Almeida Melo,,True,12,264,4,5.39,,Raniele,40.0,6.67,Morumbis,2025-07-19 21:00:00,,,334030,9,264,16,276,1752969600,26,True,True,0.0,2.0,18.0,13.0,1.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101908,2.563799999999998,15,7,,-0.42,4.15,willian-machado,Willian Machado,Willian Estefani Machado,,True,11,354,3,5.15,,W. Machado,40.0,33.33,Beira-Rio,2025-07-20 11:00:00,,,334033,10,354,14,285,1753020000,26,True,True,0.0,1.0,9.0,3.0,1.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
87342,2.520210000000001,15,7,,0.0,3.56,kannemann,Kannemann,Walter Kannemann,,False,5,284,3,5.79,,Kannemann,46.67,40.0,São Januário,2025-07-19 17:30:00,,,334028,12,284,15,267,1752957000,26,True,True,0.0,2.0,4.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
97642,2.5091000000000037,15,2,,0.0,4.63,felix-torres,Félix Torres,Félix Eduardo Torres Caicedo,,False,6,264,3,7.59,,F. Torres,40.0,6.67,Morumbis,2025-07-19 21:00:00,,,334030,9,264,16,276,1752969600,26,True,True,0.0,1.0,10.0,11.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
101319,2.5052400000000086,15,6,,0.0,5.5,guga,Guga,Cláudio Rodrigues Gomes,,False,5,266,2,8.31,,Guga,46.67,66.67,Maracanã,2025-07-20 19:30:00,,,334027,7,266,2,262,1753050600,26,True,True,0.0,1.0,8.0,2.0,0.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
70449,2.477400000000001,15,7,,0.0,-0.45,gabriel,Gabriel,Gabriel Vasconcelos Ferreira,,False,2,292,1,2.81,,Gabriel,73.33,6.67,Ilha do Retiro,2025-07-20 17:30:00,,,334039,6,263,20,292,1753043400,26,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99440,2.4690500000000015,15,7,,0.0,2.23,baralhas,Baralhas,Gabriel Baralhas dos Santos,,False,11,287,4,5.19,,Baralhas,66.67,20.0,Barradão,2025-07-20 16:00:00,,,334034,3,280,17,287,1753038000,26,True,False,0.0,3.0,17.0,18.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85403,2.454309999999996,15,7,,-0.5,3.22,danielzinho,Danielzinho,Daniel de Oliveira Sertanejo,,True,12,2305,4,5.05,,Danielzinho,60.0,73.33,Maião,2025-07-19 18:30:00,,,334031,13,277,11,2305,1752960600,26,True,False,1.0,2.0,13.0,15.0,2.0,4.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
90608,2.4526900000000005,15,6,,2.87,8.2,chico-da-costa,Chico da Costa,Francisco da Costa Aragão,,True,1,2305,5,6.87,,C. Costa,60.0,73.33,Maião,2025-07-19 18:30:00,,,334031,13,277,11,2305,1752960600,26,True,False,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107989,2.4458800000000047,15,7,,0.0,1.92,carbonero,Carbonero,Johan Stiven Carbonero Balanta,,False,4,285,5,4.58,,Carbonero,40.0,33.33,Beira-Rio,2025-07-20 11:00:00,,,334033,10,354,14,285,1753020000,26,True,False,0.0,0.0,1.0,5.0,0.0,3.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79701,2.418600000000004,15,7,,0.28,2.42,lucas-silva,Lucas Silva,Lucas Silva Borges,,True,13,283,4,4.98,,L. Silva,26.67,86.67,Mineirão,2025-07-20 16:00:00,,,334032,18,286,1,283,1753038000,26,True,False,2.0,2.0,7.0,22.0,1.0,3.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99119,2.3821900000000014,15,7,,-0.44,1.84,lucas-braga,Lucas Braga,Lucas Braga Ribeiro,,True,8,287,5,4.79,,L. Braga,66.67,20.0,Barradão,2025-07-20 16:00:00,,,334034,3,280,17,287,1753038000,26,True,False,0.0,1.0,3.0,7.0,0.0,2.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140541,2.371499999999998,15,6,,0.0,2.85,lucas-ferreira,Lucas Ferreira,Lucas dos Santos Ferreira,,False,11,276,4,4.22,,L. Ferreira,40.0,6.67,Morumbis,2025-07-19 21:00:00,,,334030,9,264,16,276,1752969600,26,True,False,0.0,0.0,13.0,8.0,3.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
86820,2.3635100000000064,15,7,,0.0,3.28,reginaldo,Reginaldo,Reginaldo Lopes de Jesus,,False,5,286,2,5.47,,Reginaldo,26.67,86.67,Mineirão,2025-07-20 16:00:00,,,334032,18,286,1,283,1753038000,26,True,True,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
93478,2.359230000000003,15,7,,-0.65,2.11,wanderson,Wanderson,Wanderson Maciel Sousa Campos,,True,13,283,5,5.11,,Wanderson,26.67,86.67,Mineirão,2025-07-20 16:00:00,,,334032,18,286,1,283,1753038000,26,True,False,0.0,1.0,6.0,17.0,7.0,12.0,8.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141525,2.3316000000000003,15,5,,0.0,3.75,gustavo-mancha,Gustavo Mancha,Gustavo Teixeira Lopes da Conceição,,False,9,356,3,4.94,,G. Mancha,80.0,0.0,Castelão (CE),2025-07-19 16:00:00,,,334037,4,265,19,356,1752951600,26,True,False,0.0,1.0,13.0,2.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
78478,2.304769999999997,15,6,,-0.81,-0.3,willian-arao,Willian Arão,Willian Souza Arão da Silva,,True,1,277,4,7.19,,W. Arão,60.0,73.33,Maião,2025-07-19 18:30:00,,,334031,13,277,11,2305,1752960600,26,True,True,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106434,2.290690000000005,15,6,,0.0,6.1,eduardo-santos,Eduardo Santos,Eduardo Gonzaga Mendes Santos,,False,5,280,3,8.27,,E. Santos,66.67,20.0,Barradão,2025-07-20 16:00:00,,,334034,3,280,17,287,1753038000,26,True,True,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
115141,2.2862000000000045,15,7,,0.0,1.27,lucas-freitas,Lucas Freitas,Lucas de Freitas Molarinho Chagas,,False,9,267,3,3.43,,L. Freitas,46.67,40.0,São Januário,2025-07-19 17:30:00,,,334028,12,284,15,267,1752957000,26,True,False,0.0,1.0,4.0,9.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
71701,2.274150000000005,15,6,,0.0,1.84,santiago-arias,Santiago Arias,Santiago Arias Naranjo,,False,5,265,2,6.17,,S. Arias,80.0,0.0,Castelão (CE),2025-07-19 16:00:00,,,334037,4,265,19,356,1752951600,26,True,True,0.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
